MCGM Values,Semi local centrality,Extended Degree,Second order centrality,Local Gravity Model Centrality,PageRank Centrality,Coreness Centrality,MDD Value,Local-Global Centrality,GIN Values,Isolating Centrality,CLC Values,Societal Capital Scores,H-GSM_1,EHCC Value,Node H-Index,Closeness Centrality,I-GSM Values,Extended Coreness,Volume Centrality,HCC Value,H Values,Centrality Values,Clustering Coefficient,P Value
0.693395971,19199,34.6,-5552.537192,85,0.00061769,26,1.0,1.228839303,1934.668548,0,19199.0,86,1066.48651,2.047043011,1,0.001040583,276.3433551,1388,2877,0.232668364,0.101944595,257.4564667,0.0,45
4.44102928,80766,148.8,-2775.157454,1464,0.001128765,104,4.0,5.541624057,2224.152908,0,29712.15095,370,14875.32819,8.052647299,4,0.001138952,584.7519676,6003,3651,0.674141671,1.752642958,1017.226485,1.0,123
4.607244507,70679,132.0,-2401.52143,1926,0.001735308,100,5.7,8.206181577,2191.940918,0,38789.45763,327,14127.00179,8.335408414,5,0.001132503,538.596474,5156,3519,0.61104823,1.472611007,1203.31395,0.6,112
0.229364785,4299,11.0,-3655.687714,69,0.001305921,15,3.0,3.055189275,1533.629003,0,2207.180195,26,265.6268637,1.534812614,3,0.000915751,107.7334432,302,701,0.072171917,0.013026367,355.6581361,0.666666667,14
2.201871138,37336,66.2,-3229.702723,483,0.000942937,73,3.0,3.79298942,2013.798338,0,13735.14682,164,1938.468821,5.168529523,3,0.001053741,359.178596,3051,3064,0.393628561,0.673902548,688.1629298,1.0,75
1.590495946,25291,42.2,-3242.837837,303,0.000908204,73,3.0,3.520143523,1882.517408,0,9304.038947,104,341.5682774,4.710942904,3,0.000986193,272.906312,2353,2489,0.27942841,0.552795614,642.7882712,1.0,54
6.436299407,87066,160.6,-2133.766226,2737,0.001555471,152,7.0,9.408566759,2197.106249,0,33591.9179,398,4889.342047,11.44979721,7,0.001085776,596.3970392,7274,3310,0.74687952,3.254045371,1477.191391,0.952380952,137
7.00236063,91395,166.8,-1999.50829,3240,0.001708444,176,7.7,10.80180698,2210.392545,0,38785.55623,413,4940.052837,12.77727473,7,0.001086957,611.5772059,7733,3309,0.755753631,4.080802856,1664.689077,0.857142857,138
2.63645945,39046,68.4,-2867.270883,660,0.001108885,82,4.0,4.916050195,1985.444155,0,14364.22066,169,582.449284,5.919732126,4,0.001011122,353.7439858,3530,2866,0.413561907,0.877401402,788.4150006,1.0,79
7.833293337,94659,170.6,-1889.368859,3717,0.001860063,192,8.7,12.17061513,2220.742191,0,38915.47831,422,4211.042034,13.89054738,8,0.001081081,621.1068207,8220,3309,0.76755958,4.740873831,1868.291148,0.888888889,140
3.005494517,43665,77.0,-2575.738079,925,0.001294248,99,4.7,6.179680835,2001.246775,0,17752.86419,190,592.6003802,7.13117808,4,0.001013171,373.8330695,3972,2866,0.428763441,1.209580053,981.2051917,0.9,81
6.014507266,72978,130.0,-2005.871084,2504,0.001694578,166,8.0,10.23556851,2096.924384,0,29883.33249,321,821.043198,11.98364302,8,0.001027749,504.0198258,6574,2942,0.651017104,3.344942949,1642.660588,0.892857143,121
1.176012757,20489,39.6,-4539.229715,192,0.001086788,28,2.0,2.463144152,1951.051324,0,7537.48187,98,1880.07054,2.342781236,2,0.001027749,290.3487314,1550,2944,0.254582469,0.124386238,325.2004826,1.0,49
1.663514098,34664,63.6,-3931.513563,312,0.000772925,52,2.0,2.514849868,2003.533196,0,12752.17295,158,2008.760117,3.948681066,2,0.001041667,353.2811977,2789,3066,0.373412249,0.420860103,475.6511827,1.0,71
1.594455983,32822,60.0,-3934.421929,294,0.00077564,52,2.0,2.493862557,1984.50223,0,12074.53902,149,1943.067666,3.883677608,2,0.001033058,340.7796572,2665,2990,0.361606301,0.405848396,468.4919672,1.0,69
1.176012757,20489,39.6,-4539.229715,192,0.001086788,28,2.0,2.463144152,1951.051324,0,7537.48187,98,1880.07054,2.342781236,2,0.001027749,290.3487314,1550,2944,0.254582469,0.124386238,325.2004826,1.0,49
0.787537519,20124,38.2,-5551.459004,94,0.00062495,26,1.0,1.229727581,1944.681997,0,20124.0,95,1862.147302,2.082720241,1,0.001026694,287.6575353,1522,2945,0.249103943,0.112700399,240.9131991,0.0,48
4.141036793,73230,136.4,-2779.917865,1340,0.001101082,104,4.0,5.367210387,2164.437765,0,26939.81148,339,5812.735892,7.88737188,4,0.001101322,542.2229684,5799,3394,0.646851223,1.73191796,964.9800554,1.0,119
0.787537519,20124,38.2,-5551.459004,94,0.00062495,26,1.0,1.229727581,1944.681997,0,20124.0,95,1862.147302,2.082720241,1,0.001026694,287.6575353,1522,2945,0.249103943,0.112700399,240.9131991,0.0,48
0.787537519,20124,38.2,-5551.459004,94,0.00062495,26,1.0,1.229727581,1944.681997,0,20124.0,95,1862.147302,2.082720241,1,0.001026694,287.6575353,1522,2945,0.249103943,0.112700399,240.9131991,0.0,48
0.787537519,20124,38.2,-5551.459004,94,0.00062495,26,1.0,1.229727581,1944.681997,0,20124.0,95,1862.147302,2.082720241,1,0.001026694,287.6575353,1522,2945,0.249103943,0.112700399,240.9131991,0.0,48
3.073206604,60532,114.6,-3205.784344,846,0.000950392,78,3.0,3.991648185,2131.523999,0,22268.47833,285,5626.495778,6.12345155,3,0.001098901,490.4661635,4656,3394,0.571385902,1.028267074,737.4012874,1.0,106
3.655571029,63777,119.6,-2784.158251,1172,0.001091625,102,4.0,5.224198495,2103.524946,0,23462.24712,297,3072.616332,7.449640005,4,0.001067236,491.1720253,5157,3180,0.597929636,1.53011281,916.6604738,1.0,111
10.57370014,133510,244.4,-1785.235575,5960,0.002193599,208,9.7,14.50973152,2385.720968,0,71661.53693,606,20956.89716,15.64529491,9,0.001175088,818.9449135,10412,3678,0.889069672,6.249869813,2117.796292,0.622222222,155
6.877523309,86185,159.8,-1946.04831,3474,0.002100411,143,8.4,12.44739916,2243.51798,0,41857.62281,395,16293.68582,11.7323461,7,0.001124859,606.0241434,6724,3520,0.718252845,2.803699347,1712.203835,0.722222222,131
0.793522232,13523,24.0,-4046.995491,114,0.000806559,33,2.0,2.302242477,1816.073985,0,4974.833683,59,335.1703169,2.609641263,2,0.000987167,218.5493532,1152,2247,0.160213482,0.12178889,406.3516587,1.0,31
2.077497753,34639,63.4,-3237.765361,462,0.000928986,69,3.0,3.737544925,1988.470503,0,12742.97596,157,1274.468645,4.98708577,3,0.001031992,346.5461656,2867,2950,0.377758913,0.602724808,676.0823208,1.0,72
1.230693522,22634,42.4,-4043.001195,206,0.000863852,32,2.0,2.491191655,1972.781837,0,8326.583271,105,1880.435592,2.838709677,2,0.00104712,301.5822762,1659,3028,0.270452116,0.153652287,404.2779741,1.0,52
0.797791865,20705,38.2,-5550.749365,94,0.000631263,26,1.0,1.241490687,1962.836597,0,20705.0,95,1862.344715,2.106489342,1,0.001046025,292.2749986,1532,3029,0.249103943,0.113155129,253.3015925,0.0,48
1.190521345,21084,39.6,-4538.361802,192,0.001097789,28,2.0,2.486670365,1969.260689,0,7756.370138,98,1880.269744,2.375809596,2,0.00104712,294.9801238,1560,3028,0.259212098,0.124888188,336.838473,1.0,50
0.797791865,20705,38.2,-5550.749365,94,0.000631263,26,1.0,1.241490687,1962.836597,0,20705.0,95,1862.344715,2.106489342,1,0.001046025,292.2749986,1532,3029,0.249103943,0.113155129,253.3015925,0.0,48
1.190521345,21084,39.6,-4538.361802,192,0.001097789,28,2.0,2.486670365,1969.260689,0,7756.370138,98,1880.269744,2.375809596,2,0.00104712,294.9801238,1560,3028,0.259212098,0.124888188,336.838473,1.0,50
1.219470057,22057,41.2,-4098.26283,200,0.000877067,31,2.0,2.489587145,1971.272774,0,8114.316834,102,1880.352866,2.733407219,2,0.00104712,298.7527823,1632,3028,0.26497359,0.145987285,389.7072355,1.0,51
0.797791865,20705,38.2,-5550.749365,94,0.000631263,26,1.0,1.241490687,1962.836597,0,20705.0,95,1862.344715,2.106489342,1,0.001046025,292.2749986,1532,3029,0.249103943,0.113155129,253.3015925,0.0,48
2.479545121,46282,87.8,-3397.987609,645,0.001153816,55,3.0,3.984609473,2103.26984,0,17026.1963,218,12462.02322,4.726529586,3,0.001113586,428.6528921,3322,3424,0.469093882,0.511316062,637.7056988,1.0,88
2.479545121,46282,87.8,-3397.987609,645,0.001153816,55,3.0,3.984609473,2103.26984,0,17026.1963,218,12462.02322,4.726529586,3,0.001113586,428.6528921,3322,3424,0.469093882,0.511316062,637.7056988,1.0,88
1.855408612,40408,76.4,-3926.452357,376,0.000777249,52,2.0,2.573644873,2053.600567,0,14865.27246,190,3955.316816,4.161101679,2,0.001068376,393.0042335,3134,3249,0.44265233,0.460110584,496.4880883,1.0,84
0.749067359,18473,35.4,-5554.089095,87,0.000616141,26,1.0,1.218354654,1928.048638,0,18473.0,88,1198.408431,2.049408917,1,0.001020408,277.142936,1462,2867,0.237863925,0.109104866,241.6047734,0.0,46
1.855408612,40408,76.4,-3926.452357,376,0.000777249,52,2.0,2.573644873,2053.600567,0,14865.27246,190,3955.316816,4.161101679,2,0.001068376,393.0042335,3134,3249,0.44265233,0.460110584,496.4880883,1.0,84
1.270545971,22875,43.2,-3974.677293,210,0.000781512,41,2.0,2.448591141,1942.416128,0,8415.242217,107,1211.560112,3.283743633,2,0.00102145,294.8930481,1867,2866,0.289536565,0.230247346,432.1187461,1.0,56
4.845612353,77674,143.0,-2492.471147,1750,0.001221529,128,5.0,6.638028988,2160.053862,0,31579.89175,355,4445.329607,9.224855373,5,0.001079914,552.6992546,6403,3288,0.688415708,2.380939597,1140.184284,0.9,127
0.749067359,18473,35.4,-5554.089095,87,0.000616141,26,1.0,1.218354654,1928.048638,0,18473.0,88,1198.408431,2.049408917,1,0.001020408,277.142936,1462,2867,0.237863925,0.109104866,241.6047734,0.0,46
2.354476139,43653,81.4,-3217.075278,597,0.000918483,76,3.0,3.768363449,2015.042867,0,16059.04125,202,1397.315745,5.487290134,3,0.001036269,390.2806257,3635,2973,0.469196064,0.810652118,675.7472747,1.0,89
3.014017492,46455,88.0,-2835.327847,856,0.001127216,73,4.0,5.193658126,2079.503939,0,20189.25978,218,4104.232073,6.114459536,4,0.001071811,420.328908,3669,3255,0.4876124,0.779237567,840.8614607,0.833333333,92
3.487267084,47726,91.4,-2573.499871,1105,0.001368088,78,5.0,6.50369088,2087.468905,0,28947.28227,226,4218.191252,6.595280765,5,0.001071811,427.7881769,3718,3246,0.503765013,0.844731901,952.4655549,0.5,95
7.911997897,102661,192.4,-1845.540443,4660,0.002290211,164,8.8,14.05023489,2297.950016,0,50416.63534,476,17770.95033,13.29366315,8,0.001138952,687.1574764,7949,3559,0.778210086,3.771259815,1892.477461,0.711111111,139
9.886432622,126586,230.4,-1791.713699,5610,0.002129159,212,9.4,14.21360937,2348.276609,0,58156.87736,571,18449.47965,15.89658398,9,0.001140251,779.356895,10226,3567,0.874536251,6.369260923,2144.26595,0.777777778,154
4.878498534,75974,136.2,-2493.363617,1665,0.001208722,130,5.0,6.617398421,2151.594076,0,27949.27266,338,4371.251132,9.390563101,5,0.001076426,536.5708309,6415,3289,0.660457146,2.464301547,1183.831347,1.0,122
1.855408612,40408,76.4,-3926.452357,376,0.000777249,52,2.0,2.573644873,2053.600567,0,14865.27246,190,3955.316816,4.161101679,2,0.001068376,393.0042335,3134,3249,0.44265233,0.460110584,496.4880883,1.0,84
7.159641378,92723,170.2,-1935.695092,3708,0.002105468,155,8.4,12.4702122,2256.018977,0,50325.1747,421,16340.69821,12.15409828,7,0.001124859,630.8112866,7209,3515,0.739498837,3.258055408,1726.224635,0.611111111,134
0.440187984,10981,18.2,-5584.614419,44,0.000606475,26,1.0,1.131591217,1783.614249,0,10981.0,45,319.116044,1.71436993,1,0.000972763,199.8343295,932,2135,0.128474187,0.075979141,237.7253063,0.0,25
0.884383533,21935,41.0,-5548.351597,101,0.000612916,26,1.0,1.26224971,1996.521237,0,21935.0,102,3010.689531,2.181137207,1,0.001054852,307.7538915,1672,3204,0.274232849,0.120950426,254.8833149,0.0,53
4.601827744,55710,108.2,-2237.22785,1820,0.001832612,85,6.7,9.476466284,2162.126444,0,28602.4677,267,15069.13685,7.811285606,6,0.001118568,480.4869827,4096,3495,0.543144375,0.994145878,1155.353636,0.666666667,101
4.726959284,58159,112.6,-2221.168992,1897,0.001792381,92,6.7,9.494176378,2167.743639,0,25884.82345,278,15070.04577,8.26290637,7,0.001118568,491.0192234,4298,3495,0.555516255,1.139494065,1241.133395,0.80952381,103
0.884383533,21935,41.0,-5548.351597,101,0.000612916,26,1.0,1.26224971,1996.521237,0,21935.0,102,3010.689531,2.181137207,1,0.001054852,307.7538915,1672,3204,0.274232849,0.120950426,254.8833149,0.0,53
0.546462233,14588,24.6,-5567.46207,60,0.000619551,26,1.0,1.17794581,1856.851177,0,14588.0,61,398.3789647,1.875471609,1,0.001010101,233.3743779,1131,2492,0.170038672,0.087304263,254.1357133,0.0,33
0.546462233,14588,24.6,-5567.46207,60,0.000619551,26,1.0,1.17794581,1856.851177,0,14588.0,61,398.3789647,1.875471609,1,0.001010101,233.3743779,1131,2492,0.170038672,0.087304263,254.1357133,0.0,33
0.546462233,14588,24.6,-5567.46207,60,0.000619551,26,1.0,1.17794581,1856.851177,0,14588.0,61,398.3789647,1.875471609,1,0.001010101,233.3743779,1131,2492,0.170038672,0.087304263,254.1357133,0.0,33
0.914876847,24859,47.8,-5544.330945,118,0.000647479,26,1.0,1.281863337,2019.757788,0,24859.0,119,10591.49509,2.256295982,1,0.001078749,328.0662351,1735,3289,0.325339559,0.122695798,257.9007893,0.0,63
0.914876847,24859,47.8,-5544.330945,118,0.000647479,26,1.0,1.281863337,2019.757788,0,24859.0,119,10591.49509,2.256295982,1,0.001078749,328.0662351,1735,3289,0.325339559,0.122695798,257.9007893,0.0,63
3.727422864,42965,82.0,-2354.898928,1176,0.001553417,85,6.0,7.868694809,2089.777847,0,20636.31726,202,11779.90099,6.876501289,6,0.001085776,407.8486312,3167,3297,0.450677545,0.781468274,1099.896043,0.733333333,85
0.914876847,24859,47.8,-5544.330945,118,0.000647479,26,1.0,1.281863337,2019.757788,0,24859.0,119,10591.49509,2.256295982,1,0.001078749,328.0662351,1735,3289,0.325339559,0.122695798,257.9007893,0.0,63
0.914876847,24859,47.8,-5544.330945,118,0.000647479,26,1.0,1.281863337,2019.757788,0,24859.0,119,10591.49509,2.256295982,1,0.001078749,328.0662351,1735,3289,0.325339559,0.122695798,257.9007893,0.0,63
1.347087206,25267,49.2,-4530.509349,240,0.001125993,28,2.0,2.567415664,2026.353588,0,9295.20984,122,10688.65543,2.592592593,2,0.001079914,330.8793277,1763,3288,0.330818085,0.135418171,361.6688067,1.0,64
1.347087206,25267,49.2,-4530.509349,240,0.001125993,28,2.0,2.567415664,2026.353588,0,9295.20984,122,10688.65543,2.592592593,2,0.001079914,330.8793277,1763,3288,0.330818085,0.135418171,361.6688067,1.0,64
3.941305173,48012,90.0,-2328.036215,1296,0.001498175,95,6.0,7.891334249,2099.960213,0,20181.86266,222,11782.71958,7.538632648,6,0.001085776,426.9405671,3591,3297,0.479485003,1.000114931,1135.392923,0.866666667,90
0.914876847,24859,47.8,-5544.330945,118,0.000647479,26,1.0,1.281863337,2019.757788,0,24859.0,119,10591.49509,2.256295982,1,0.001078749,328.0662351,1735,3289,0.325339559,0.122695798,257.9007893,0.0,63
0.914876847,24859,47.8,-5544.330945,118,0.000647479,26,1.0,1.281863337,2019.757788,0,24859.0,119,10591.49509,2.256295982,1,0.001078749,328.0662351,1735,3289,0.325339559,0.122695798,257.9007893,0.0,63
0.914876847,24859,47.8,-5544.330945,118,0.000647479,26,1.0,1.281863337,2019.757788,0,24859.0,119,10591.49509,2.256295982,1,0.001078749,328.0662351,1735,3289,0.325339559,0.122695798,257.9007893,0.0,63
0.914876847,24859,47.8,-5544.330945,118,0.000647479,26,1.0,1.281863337,2019.757788,0,24859.0,119,10591.49509,2.256295982,1,0.001078749,328.0662351,1735,3289,0.325339559,0.122695798,257.9007893,0.0,63
0.914876847,24859,47.8,-5544.330945,118,0.000647479,26,1.0,1.281863337,2019.757788,0,24859.0,119,10591.49509,2.256295982,1,0.001078749,328.0662351,1735,3289,0.325339559,0.122695798,257.9007893,0.0,63
1.795105689,39632,73.2,-3927.846435,360,0.000801774,52,2.0,2.59015452,2058.714615,0,14579.79801,182,10817.12428,4.069837452,2,0.001081081,388.1251516,2943,3301,0.412610828,0.430531436,504.886703,1.0,78
0.914876847,24859,47.8,-5544.330945,118,0.000647479,26,1.0,1.281863337,2019.757788,0,24859.0,119,10591.49509,2.256295982,1,0.001078749,328.0662351,1735,3289,0.325339559,0.122695798,257.9007893,0.0,63
0.914876847,24859,47.8,-5544.330945,118,0.000647479,26,1.0,1.281863337,2019.757788,0,24859.0,119,10591.49509,2.256295982,1,0.001078749,328.0662351,1735,3289,0.325339559,0.122695798,257.9007893,0.0,63
2.472309009,46101,84.6,-3222.410771,621,0.000962175,68,3.0,3.907615911,2078.042913,0,16959.61012,210,10985.02554,5.347827454,3,0.001082251,414.7751623,3473,3300,0.462200528,0.676243982,701.9456243,1.0,87
0.914876847,24859,47.8,-5544.330945,118,0.000647479,26,1.0,1.281863337,2019.757788,0,24859.0,119,10591.49509,2.256295982,1,0.001078749,328.0662351,1735,3289,0.325339559,0.122695798,257.9007893,0.0,63
3.782992229,55035,100.6,-2519.940689,1220,0.001296383,97,5.0,6.574761437,2108.364574,0,20246.24504,249,11532.21651,7.657800415,5,0.001084599,452.3683079,4239,3298,0.524162108,1.212401961,1105.980209,1.0,98
1.795105689,39632,73.2,-3927.846435,360,0.000801774,52,2.0,2.59015452,2058.714615,0,14579.79801,182,10817.12428,4.069837452,2,0.001081081,388.1251516,2943,3301,0.412610828,0.430531436,504.886703,1.0,78
6.214000842,62397,111.0,-1619.209596,3354,0.002765657,178,11.8,16.55883707,2077.006887,0,41933.34358,271,641.3960337,14.03177074,10,0.00102459,451.2812354,5229,2811,0.558165126,2.960702845,2427.844659,0.397435897,104
0.559665164,12698,21.8,-5574.558154,53,0.000602497,26,1.0,1.149457748,1831.525008,0,12698.0,54,352.1296113,1.828735144,1,0.000967118,222.6270022,1143,2432,0.140280136,0.090223799,227.5787681,0.0,27
0.394930698,10640,20.6,-5580.241166,50,0.000606174,24,1.0,1.103021962,1725.706758,0,10640.0,51,318.6828528,1.59969817,1,0.000934579,190.5179916,906,1871,0.13480161,0.065071235,199.4045177,0.0,26
0.187909755,4834,9.0,-5661.406353,21,0.000621554,17,1.0,1.030711358,1596.066864,0,4834.0,22,276.7142885,1.27322675,1,0.000904159,128.7966287,459,1188,0.061780796,0.026431192,193.5201911,0.0,12
0.052941802,1792,3.8,-5910.949669,8,0.000683933,7,1.0,0.954356607,1444.511058,0,1792.0,9,217.7489529,0.757066277,1,0.000853242,76.3904802,157,424,0.011805949,0.003671657,149.752285,0.0,2
0.101441798,2353,6.6,-3849.297722,36,0.001483621,10,2.7,2.859973683,1443.821142,0,2353.0,15,230.8576731,1.552065648,2,0.000855432,77.94298105,189,377,0.03202226,0.007505705,412.436375,0.0,6
0.026998698,832,2.2,-6383.269728,4,0.000802831,3,1.0,0.933753107,1410.408494,0,832.0,5,219.3576145,0.543710306,1,0.00084246,64.00514081,74,263,0.006044457,0.00082525,138.8334754,0.0,1
0.06997337,2038,3.8,-5901.826161,8,0.000690982,7,1.0,0.982120732,1492.254647,0,2038.0,9,262.0206458,0.88896749,1,0.000884173,87.49475055,179,612,0.011805949,0.00463269,181.8880483,0.0,2
0.075972449,3320,6.6,-5733.881946,15,0.000671071,12,1.0,0.964291918,1462.832827,0,3320.0,16,56.2469403,0.89153776,1,0.000856164,89.1870454,249,565,0.036934855,0.008190372,144.1555013,0.0,7
0.015036192,360,6.0,-6814.903695,36,0.003900625,7,3.1,3.167015396,1166.68882,4,257.9512718,13,15.12460551,0.118161668,2,0.000744602,35.72706521,29,33,0.01756744,0.000208554,35.77460781,0.333333333,3
0.009826768,331,4.4,-7093.612928,16,0.001965621,4,2.0,1.578310347,1160.184722,0,121.768095,10,12.92429515,0.100028297,2,0.000743494,34.69507954,26,35,0.012088914,0.00011635,28.26808607,1.0,2
0.009826768,331,4.4,-7093.612928,16,0.001965621,4,2.0,1.578310347,1160.184722,0,121.768095,10,12.92429515,0.100028297,2,0.000743494,34.69507954,26,35,0.012088914,0.00011635,28.26808607,1.0,2
0.001596861,42,2.2,-8769.298283,4,0.001281662,2,1.0,0.626334055,907.9807672,0,42.0,5,2.119064691,0.023611897,1,0.000597729,13.82791291,7,12,0.006044457,1.45e-06,4.306521739,0.0,1
