Clustered Local Degree,EIGSM Values,Semi local centrality,Coreness Centrality,MCGM Values,HCC Value,GSM,DIL Centrality,Constraint Coefficients,K-Shell Value,Gravity Model Centrality,DNC Scores,Closeness Centrality,Local-Global Centrality,GIN Values,Eccentricity Centrality,Local Gravity Model Centrality,Gravity Index Centrality,EHCC Value,Extended Improved Gravity Index Values,Node H-Index,Density Centrality,HVGc Index,P Value,Societal Capital Scores
81.0,6021.137138,21172,62,1.232672054,0.296790977,3327.24601,95.18070331,-0.166666667,4,12260.95,6.245061915,0.000223964,5.927229356,5366.534613,0.2,486,2054.0,4.549536525,182622.0,5,42.47727273,234905.4505,128,87
158.9333333,8502.34819,43672,100,3.085102981,0.554145625,3681.637729,86.12212448,-0.168729503,4,14389.91667,6.257142738,0.000228885,6.241331614,5754.882418,0.166666667,894,4370.0,6.429773222,328491.0,5,73.5,725364.9993,240,155
82.0,3656.830757,23780,46,0.990173686,0.300461887,3239.867028,11.56,-0.333333333,3,5318.22,3.018141429,0.000210217,2.774144921,4921.756448,0.166666667,246,1915.5,2.381378283,154707.0,3,21.71590909,143363.5846,130,85
690.42,31498.82596,179173,253,6.713282573,0.94409527,3938.404099,2439.068686,-0.051252451,11,75999.5,26.77592755,0.000262881,29.90056225,6501.834326,0.2,15550,13018.5,25.06259299,603336.25,13,703.9772727,9748149.589,357,647
324.2352941,16696.53816,82436,160,4.542014904,0.701758372,3784.276909,1773.424061,-0.058641115,9,47578.605,18.97290642,0.000256213,20.54447068,6105.285019,0.2,5724,8802.0,14.54618201,350467.25,10,388.0227273,2333455.838,285,336
106.0,5483.387595,29626,58,1.268801159,0.439576569,3347.790758,56.93073593,-0.2,3,9813.602778,5.133526044,0.000218579,4.853672222,5213.714442,0.166666667,530,2043.75,4.299794282,178159.75,4,44.94318182,261673.7173,192,111
427.5,6109.559268,80419,34,0.669788322,0.739480184,3322.89752,26.84049214,-0.28617665,5,10946.9625,5.44339322,0.00024079,5.287328328,5461.313253,0.166666667,1425,2300.0,5.382745255,77025.5,5,95.05681818,403953.9137,309,290
21.0,1396.688601,4924,14,0.036521331,0.070598755,2613.243523,11.96825397,-0.333333333,3,3908.725425,3.545238095,0.00020016,2.537194087,4320.15922,0.142857143,63,136.5,1.55796557,13269.75,3,7.159090909,6515.419207,30,24
14.0,967.4346247,2309,11,0.02472013,0.049476666,2509.701659,10.4,-0.333333333,3,3556.177823,3.238095238,0.000192715,2.433673575,4124.548056,0.142857143,42,84.0,1.122704307,7209.75,3,5.488636364,3611.317805,21,17
58.0,4267.213345,15637,49,0.887972505,0.181318547,3229.692794,27.19875776,-0.25,3,7591.374444,4.083509514,0.000215193,3.786145259,5153.710973,0.166666667,232,1429.5,2.866501628,159858.75,4,21.95454545,132304.2346,77,62
430.5,6177.268345,80634,35,0.67665342,0.742178701,3326.813052,26.94049214,-0.282073359,5,10993.16111,5.416586693,0.000241022,5.295918002,5472.172997,0.166666667,1435,2322.5,5.405800527,79840.75,5,95.85227273,419284.3132,310,292
50.0,3581.118615,16411,32,0.226551026,0.170524482,2945.149674,30.67272727,-0.25,4,6651.861111,4.329149798,0.000215424,3.702770704,4844.796962,0.166666667,200,675.0,3.476086553,51923.0,4,18.77272727,79048.27948,73,54
21.0,1411.826721,5019,14,0.036924276,0.070598755,2624.670742,11.96825397,-0.333333333,3,3940.292925,3.545238095,0.000200723,2.544421225,4336.915799,0.142857143,63,138.0,1.565485745,13486.25,3,7.159090909,6575.607837,30,24
14.0,1038.392866,2454,11,0.025970094,0.049476666,2517.887824,10.4,-0.333333333,3,3586.93949,3.238095238,0.000193013,2.440131351,4141.287929,0.142857143,42,90.0,1.150374176,7627.5,3,5.488636364,3761.789381,21,17
58.0,4276.381299,15520,50,0.886450132,0.179195405,3235.673706,27.66785714,-0.25,3,7622.744444,4.087486157,0.000215936,3.797848744,5167.404445,0.166666667,232,1428.75,2.864378486,161090.5,4,21.95454545,132755.9391,76,62
714.1538462,18542.17474,197009,118,1.95727517,0.937438156,3559.832885,718.0740538,-0.086543221,8,36361.96056,13.81811245,0.00026448,15.14728233,6131.67091,0.166666667,8229,5404.0,13.90600698,286916.25,10,368.1363636,4233043.26,354,646
712.8,35142.65744,190426,198,2.162670063,0.965326693,3497.402942,1511.876294,-0.057354178,12,52992.33889,21.26014666,0.000253229,22.50719047,5993.922726,0.2,12540,6558.0,24.29222952,573784.5,14,416.8181818,12694407.59,367,647
427.5,6064.820273,80126,34,0.646283597,0.739480184,3317.425816,26.84049214,-0.28617665,5,10918.21389,5.44339322,0.0002405,5.283150982,5454.168244,0.166666667,1425,2265.0,5.348170897,76644.0,5,95.05681818,395605.1047,309,290
21.0,1377.592727,4883,14,0.035874946,0.070598755,2618.121809,11.96825397,-0.333333333,3,3919.935425,3.545238095,0.000200682,2.541887645,4326.607913,0.142857143,63,134.25,1.548897627,12913.5,3,7.159090909,6485.324892,30,24
14.0,999.2952289,2393,11,0.024810301,0.049476666,2513.489252,10.4,-0.333333333,3,3570.029592,3.238095238,0.000192938,2.436944071,4133.130403,0.142857143,42,84.0,1.129649107,7243.5,3,5.488636364,3631.380682,21,17
76.0,5564.925637,20287,60,1.207986675,0.280490546,3317.615437,92.09576741,-0.166666667,4,12178.41167,6.320819491,0.000223164,5.905588498,5349.637548,0.2,456,2027.0,4.363707216,172771.25,5,41.52272727,210509.8472,121,82
430.5,6176.05668,80466,35,0.694489711,0.742178701,3331.715833,26.94049214,-0.282073359,5,10993.89167,5.416586693,0.000240964,5.296384127,5472.306861,0.166666667,1435,2358.75,5.412457641,79704.0,5,95.85227273,419284.3132,310,292
2486.811211,177692.7839,726737,2209,117.9636787,1.708820447,5010.888998,44869.1958,-0.017418947,40,264899.2711,66.46588915,0.000257003,78.01943527,7445.100056,0.2,150288,111000.0,103.7525757,8420710.75,43,2204.522727,339067943.5,468,2486
58.0,4503.157991,15255,35,0.36723955,0.190098803,2987.216553,61.09824561,-0.2,4,8476.595833,5.245920746,0.000217297,4.664363927,4888.842448,0.166666667,290,857.0,4.557657116,59981.0,5,26.64772727,113539.9434,81,63
21.0,1414.844482,4994,14,0.037757557,0.070598755,2627.608692,11.96825397,-0.333333333,3,3939.027143,3.545238095,0.000200763,2.544441962,4337.030357,0.142857143,63,140.25,1.57908766,13557.25,3,7.159090909,6620.74931,30,24
14.0,1035.644895,2451,11,0.026175052,0.049476666,2523.281624,10.4,-0.333333333,3,3593.420374,3.238095238,0.000193349,2.443238374,4145.879818,0.142857143,42,90.0,1.153072693,7646.75,3,5.488636364,3781.852257,21,17
75.0,5366.868141,19152,60,1.199054217,0.275956575,3241.640915,91.29448536,-0.166666667,4,11783.315,6.265263935,0.000219202,5.783488218,5243.398718,0.2,450,2019.0,4.191646571,170896.5,5,41.52272727,201335.6783,119,81
154.6666667,8539.987013,41413,104,3.221351688,0.544502308,3641.712154,89.59864795,-0.168876963,5,14094.285,6.231045432,0.000223864,6.137668472,5685.937704,0.166666667,870,5342.5,6.301751898,326907.0,5,69.20454545,720974.1685,236,151
68.0,3143.975001,19059,44,0.808429786,0.20301601,3070.410871,10.60634921,-0.333333333,2,4819.626667,3.025912216,0.00019497,2.587068583,4650.009174,0.166666667,204,1197.5,1.984161334,138816.0,2,18.375,115037.6689,86,71
458.4230769,17071.69425,116698,127,3.49874395,0.852340221,3786.896578,507.7994461,-0.086380449,7,36112.90583,13.79379166,0.000254907,14.89963685,6204.637723,0.2,5343,6959.75,12.41312891,343837.5,7,276.1022727,3172531.008,344,424
220.0,9641.47431,50925,94,2.513385734,0.586625548,3664.285027,524.8531106,-0.090909091,5,27177.99639,11.49692814,0.000249377,12.13416131,5896.686079,0.166666667,2420,4180.0,7.903832528,220188.25,6,182.0,954562.7936,245,231
77.0,4114.28599,21879,50,1.041837517,0.295064855,3256.740552,27.32098214,-0.25,3,7328.414444,4.359245549,0.00021106,3.739299391,5039.147279,0.166666667,308,1862.25,3.194651099,146516.25,3,28.0,159034.2351,128,81
706.9090909,17766.61,202724,116,1.799531607,0.952081486,3543.076665,705.0879563,-0.089093745,8,33551.67667,12.5974474,0.000263644,13.93840781,6119.580175,0.166666667,7776,5208.0,13.16900664,282650.25,10,328.3636364,4084695.298,359,660
438.5454545,16400.4342,113853,124,3.193748285,0.840970782,3791.641081,485.203832,-0.087904022,6,33363.38667,12.45999862,0.000256739,13.80365578,6209.92117,0.2,4824,5985.0,11.62355088,342552.75,7,256.7727273,2984178.747,340,414
424.5,5897.596558,79219,32,0.608663963,0.734658526,3306.231411,26.70715881,-0.292186507,5,10811.2375,5.491373018,0.000239923,5.267731975,5428.583424,0.166666667,1415,2192.5,5.15967178,71419.75,5,94.26136364,361950.1915,307,288
21.0,1370.529371,4873,14,0.035364349,0.070598755,2615.897464,11.96825397,-0.333333333,3,3908.377976,3.545238095,0.000200682,2.539643431,4320.374017,0.142857143,63,133.5,1.539829684,12759.5,3,7.159090909,6455.230577,30,24
14.0,954.1683101,2282,11,0.024062478,0.049476666,2499.64437,10.4,-0.333333333,3,3524.477823,3.238095238,0.00019216,2.426430179,4106.17095,0.142857143,42,81.75,1.115471819,6967.0,3,5.488636364,3581.22349,21,17
93.0,6176.349024,26480,68,1.271620678,0.376676342,3289.074832,98.5289176,-0.166666667,4,12231.95667,6.265364245,0.000222222,5.88680235,5334.415118,0.2,558,2194.0,4.686809643,196689.0,5,48.20454545,284547.3713,164,99
429.0,6081.405279,80132,34,0.646924419,0.739767871,3319.350115,26.89382547,-0.283948206,5,10929.29861,5.428241705,0.00024079,5.287742309,5456.89573,0.166666667,1430,2273.75,5.351047767,76865.25,5,95.45454545,399601.2755,309,291
93.0,6873.665742,25454,55,0.507596586,0.369046834,3000.543612,301.6600799,-0.111111111,6,15636.105,9.565073815,0.000220507,8.532540972,4946.864628,0.166666667,837,1264.5,7.154718189,85372.5,7,68.72727273,273668.7083,160,102
18.0,1119.907113,3659,13,0.028860833,0.052750556,2556.94514,11.11111111,-0.333333333,3,3728.783707,3.345238095,0.00019685,2.487217189,4222.863185,0.142857143,54,113.25,1.214643818,9876.75,3,6.443181818,4681.815583,22,21
14.0,965.8967417,2314,11,0.024486891,0.049476666,2507.178984,10.4,-0.333333333,3,3550.25449,3.238095238,0.000192678,2.433266514,4121.139938,0.142857143,42,83.25,1.120581164,7157.5,3,5.488636364,3611.317805,21,17
74.0,5201.340316,18557,60,1.188992826,0.275668888,3224.837571,89.55837425,-0.166666667,4,11649.035,6.264156515,0.000215008,5.718717775,5208.834256,0.166666667,444,2008.0,4.026162414,170916.5,4,41.04545455,205583.3236,119,80
87.0,4709.893787,23559,59,1.292710894,0.364046822,3305.209386,58.30562771,-0.2,4,9540.908333,5.308479532,0.000214041,4.765614535,5151.63486,0.166666667,435,2577.0,4.211934918,146325.0,4,38.97727273,212691.5125,159,92
14.0,693.5572885,2259,10,0.021118767,0.038860955,2537.149467,9.533333333,-0.333333333,2,3358.584116,3.0,0.000182315,2.310710067,4015.884469,0.142857143,42,69.5,0.660222111,4672.5,2,5.488636364,1605.030136,16,17
866.5333333,23411.73583,247882,163,2.911273454,1.032519014,3625.849692,1391.933135,-0.069054109,11,47401.43556,16.95362259,0.000267666,18.96680264,6290.482841,0.166666667,12416,8324.25,17.71106941,400792.25,12,486.1818182,6726681.394,379,792
187.0,8614.397484,39364,74,0.6878092,0.509479012,3298.528124,645.3880367,-0.083333333,6,25412.64333,12.37940753,0.000244738,12.6647481,5482.868826,0.166666667,2244,1801.5,7.937747221,111229.25,7,160.3636364,619373.8999,213,199
351.1111111,11566.46688,87518,67,0.745778078,0.789888932,3377.095841,209.8867685,-0.116517865,5,21256.0325,9.358655334,0.000248571,9.767818362,5717.071857,0.2,2844,2022.5,8.432048454,166849.25,6,141.75,1437433.448,328,325
433.5,6334.450427,81599,37,0.714536632,0.747000359,3340.467213,27.01826992,-0.279094115,5,11083.14583,5.400103176,0.000241371,5.308087279,5492.871769,0.166666667,1445,2403.75,5.483827227,85998.5,5,96.64772727,450356.0788,312,294
220.1538462,14053.507,59736,117,1.656495749,0.63585484,3222.824493,834.43148,-0.080630025,9,26525.47806,13.60837494,0.000232342,13.20285209,5307.582073,0.166666667,2756,3987.0,13.47188119,237338.25,11,173.7272727,1446461.91,269,225
18.0,1115.161515,3645,13,0.028937391,0.052750556,2550.463034,11.11111111,-0.333333333,3,3709.287874,3.345238095,0.000196502,2.481213408,4211.920454,0.142857143,54,111.75,1.205000501,9890.25,3,6.443181818,4630.225329,22,21
14.0,1008.262573,2402,11,0.025536888,0.049476666,2524.019095,10.4,-0.333333333,3,3602.736156,3.238095238,0.000193386,2.444737563,4151.94665,0.142857143,42,86.25,1.137456969,7511.75,3,5.488636364,3681.537874,21,17
76.0,5390.173226,19265,59,1.201287748,0.276244262,3244.499991,91.34989316,-0.166666667,4,11812.87167,6.261287292,0.000219298,5.789740082,5250.465676,0.2,456,2019.0,4.22820603,170432.0,5,42.0,203805.7119,119,82
729.0769231,18599.19573,212706,125,2.023101786,0.981943518,3558.198602,909.0391234,-0.081420833,9,36784.1825,13.64111041,0.000265041,15.17910793,6154.387788,0.166666667,8801,5994.0,13.81331313,296829.75,10,365.0340909,4496283.288,369,690
435.0,6476.219031,82056,38,0.767466675,0.749411188,3350.640902,27.05101846,-0.277891009,5,11177.0125,5.394150796,0.000241721,5.319458247,5515.829501,0.166666667,1450,2488.75,5.554046064,90046.25,5,97.04545455,478375.9544,313,295
76.0,5595.592894,20188,46,0.498422287,0.284736831,3018.523501,109.0906593,-0.166666667,5,10564.615,6.375,0.00021978,5.678896821,4970.600712,0.166666667,456,1212.5,5.723053929,82989.5,6,38.18181818,193512.4942,123,82
18.0,1110.631808,3704,13,0.029158038,0.052750556,2556.057311,11.11111111,-0.333333333,3,3726.158759,3.345238095,0.00019685,2.483796743,4221.089913,0.142857143,54,110.25,1.205000501,9811.0,3,6.443181818,4630.225329,22,21
14.0,984.0875283,2340,11,0.025628889,0.049476666,2522.899762,10.4,-0.333333333,3,3602.717823,3.238095238,0.000193349,2.443586994,4151.345217,0.142857143,42,86.25,1.132635311,7579.75,3,5.488636364,3661.474997,21,17
76.0,5395.439501,19299,60,1.199568189,0.271997977,3240.905246,92.09576741,-0.166666667,4,11785.955,6.264156515,0.000218962,5.780573819,5243.599674,0.2,456,2016.0,4.201865262,170985.75,5,41.52272727,204354.2321,117,82
873.8,23084.10459,244899,162,2.838892004,1.02258801,3619.561615,1309.101791,-0.071191902,11,47212.66667,17.1922906,0.000267451,18.94918871,6278.514924,0.166666667,12336,8217.0,17.71343443,390426.5,12,484.9090909,6593722.246,375,787
351.7111111,13143.37155,95585,102,2.748344286,0.807052424,3758.257786,291.8747437,-0.105267719,5,27039.28056,10.42668724,0.000252334,11.31230918,6135.797548,0.2,3230,4832.5,9.283546991,281130.5,6,186.1363636,1972078.494,335,333
163.0,7885.023271,39137,86,2.206821967,0.520819743,3553.395163,315.8890916,-0.111111111,5,20485.85,9.379240973,0.000240038,9.530450128,5643.060923,0.166666667,1467,4002.5,6.660685709,199491.0,6,124.5681818,622035.0233,222,172
345.5555556,11209.83644,86385,66,0.71052388,0.788450497,3368.779519,198.6486732,-0.116813201,5,21115.275,9.310303686,0.000248385,9.747161567,5700.134449,0.2,2799,1965.0,8.054848656,160614.0,6,139.6022727,1348962.747,328,320
435.0,6480.514474,82093,38,0.767579421,0.749411188,3355.727747,27.05101846,-0.277891009,5,11201.5875,5.394150796,0.000242072,5.326369403,5524.396818,0.166666667,1450,2486.25,5.560127804,90133.25,5,97.04545455,478815.2344,313,295
42.0,3301.062855,13026,26,0.191268547,0.142457592,2922.811835,13.28496732,-0.333333333,3,4922.311667,3.241013072,0.000213493,2.746016547,4809.990232,0.166666667,126,482.25,3.185762731,52433.75,3,11.45454545,60489.57324,61,45
18.0,1115.85871,3647,13,0.02909524,0.052750556,2553.601462,11.11111111,-0.333333333,3,3717.825425,3.345238095,0.00019658,2.482099071,4217.247428,0.142857143,54,111.0,1.205288188,9931.5,3,6.443181818,4643.122893,22,21
14.0,1062.947459,2506,11,0.026996413,0.049476666,2526.341293,10.4,-0.333333333,3,3617.396156,3.238095238,0.000193349,2.44573798,4158.395343,0.142857143,42,92.25,1.163291384,8012.0,3,5.488636364,3842.040887,21,17
74.0,5239.952334,18345,59,1.186075493,0.250191181,3236.842348,90.49320331,-0.166666667,4,11682.10667,6.224473976,0.000218962,5.769804874,5223.386832,0.2,444,1996.0,3.985437296,169019.5,5,41.04545455,191508.0254,107,80
846.6470588,23821.16518,249426,172,2.960216187,1.022766364,3626.992978,1739.010605,-0.064240975,11,50315.74528,17.89635764,0.00026738,20.15941686,6290.721269,0.166666667,13226,8351.75,18.19687747,413802.25,13,521.9772727,7056274.879,374,795
341.1111111,11253.9771,85560,62,0.669406618,0.783053465,3364.698239,188.7820066,-0.117571694,4,21075.2525,9.412401588,0.000247525,9.726059458,5695.316772,0.2,2763,1574.0,8.105597009,156824.5,6,138.1704545,1327853.935,326,316
435.0,6468.199951,81968,38,0.767036537,0.749411188,3353.05046,27.05101846,-0.277891009,5,11171.09583,5.394150796,0.000241838,5.319998586,5514.156197,0.166666667,1450,2488.75,5.548073658,89897.75,5,97.04545455,476399.1942,313,295
18.0,1103.763299,3621,13,0.028631187,0.052750556,2555.448719,11.11111111,-0.333333333,3,3721.598078,3.345238095,0.000196657,2.482211498,4219.796356,0.142857143,54,109.5,1.199891155,9747.25,3,6.443181818,4591.532638,22,21
14.0,1072.077426,2520,11,0.027514923,0.049476666,2524.601434,10.4,-0.333333333,3,3609.665374,3.238095238,0.000193237,2.442945502,4153.598203,0.142857143,42,92.25,1.171277599,8066.5,3,5.488636364,3972.449586,21,17
77.0,5412.962283,19564,61,1.205824769,0.278655091,3249.482475,92.7825806,-0.166666667,4,11844.74,6.264156515,0.000219925,5.800977042,5258.219235,0.2,462,2032.0,4.203551071,172450.5,5,42.0,208119.3828,120,83
436.5,6406.52525,81969,39,0.743395114,0.751822018,3345.821787,27.08049214,-0.276832905,5,11119.35278,5.389248835,0.000241371,5.312503803,5499.180125,0.166666667,1455,2467.5,5.519690373,91329.75,5,97.44318182,468840.2842,314,296
51.0,3615.210934,14292,32,0.257368825,0.1623196,3033.413208,30.25394737,-0.25,4,6985.128889,4.177457347,0.000220799,3.799143466,4974.090751,0.166666667,204,703.0,3.21621724,62529.0,4,19.40909091,82416.59287,69,55
18.0,1116.818482,3659,13,0.029158041,0.052750556,2564.358035,11.11111111,-0.333333333,3,3741.06881,3.345238095,0.000197355,2.490443045,4231.278467,0.142857143,54,111.0,1.207986704,9829.25,3,6.443181818,4668.91802,22,21
14.0,1016.1957,2411,11,0.025967293,0.049476666,2525.873512,10.4,-0.333333333,3,3606.897823,3.238095238,0.000193461,2.445795831,4153.483644,0.142857143,42,88.5,1.140155485,7603.25,3,5.488636364,3701.60075,21,17
57.0,4110.34637,15174,50,0.882576909,0.174661433,3160.193921,27.18571429,-0.25,3,7373.391111,4.086378738,0.000210881,3.71027579,5065.179923,0.166666667,228,1431.75,2.668128923,159356.5,4,21.63636364,127137.6702,74,61
25.0,1750.588456,4422,18,0.083599758,0.086899186,2776.09633,26.425,-0.25,4,5322.51,4.066666667,0.000194062,3.324928093,4377.513523,0.166666667,100,298.0,1.646890171,18106.0,4,11.45454545,7729.597772,37,29
1082.095238,30833.06318,308605,212,4.625018734,1.138232686,3863.461488,3473.182458,-0.049073449,12,73693.63222,22.92024867,0.000281057,27.69590807,6703.953387,0.166666667,22264,12900.0,23.36153093,514616.0,14,892.5,11670836.22,396,1034
220.7142857,7956.902012,53892,51,0.561647406,0.613582002,3350.503176,149.3572287,-0.129082118,4,18061.20222,8.19442179,0.000246731,8.592627232,5629.066679,0.2,1648,1501.0,5.894639371,108214.5,5,118.3636364,620912.4732,260,214
438.0,6598.93037,82904,39,0.804366064,0.756355989,3360.496664,27.10715881,-0.275895091,5,11242.61528,5.385163867,0.000241896,5.328611792,5529.2494,0.166666667,1460,2563.75,5.597170406,94098.0,5,97.84090909,508121.0544,316,297
18.0,1094.47815,3611,13,0.028333072,0.052750556,2552.148,11.11111111,-0.333333333,3,3707.842092,3.345238095,0.000196232,2.477953349,4211.567231,0.142857143,54,106.5,1.18870007,9578.25,3,6.443181818,4565.737511,22,21
14.0,979.7015715,2339,11,0.025692046,0.049476666,2524.169453,10.4,-0.333333333,3,3601.07199,3.238095238,0.000193087,2.44137464,4150.259297,0.142857143,42,85.5,1.129936794,7656.75,3,5.488636364,3641.41212,21,17
79.0,5242.381898,20205,63,1.208270672,0.283476749,3257.474514,93.19657633,-0.166666667,4,11905.27,6.220819491,0.000220216,5.816884624,5270.176128,0.2,474,2072.0,4.0119045,171971.25,5,43.90909091,209885.1437,122,85
445.5,6700.490769,83677,39,0.832239709,0.759917566,3374.301423,27.20972291,-0.272451497,5,11329.03333,5.372246975,0.000242836,5.350646439,5552.056535,0.166666667,1485,2640.0,5.647032487,95891.5,5,99.82954545,526068.1124,317,302
2465.412994,175403.052,718411,2193,116.1918167,1.701052898,5072.414519,41552.72773,-0.018041604,40,258754.8333,64.31132632,0.000261506,76.39294463,7521.481375,0.2,143940,110340.0,101.6840855,8387991.0,43,2076.136364,335367471.1,468,2459
116.0,5411.376247,22021,45,0.508095085,0.362349407,3113.249247,160.4798319,-0.142857143,5,13021.68194,7.238877065,0.000228728,6.898954107,5108.932469,0.166666667,812,1261.25,5.166100455,75474.0,5,67.93181818,257921.3146,154,123
112.0,6164.608599,32434,50,0.595493549,0.441699711,3183.645151,89.48549417,-0.17180084,5,11798.30833,6.239031949,0.000228363,5.983160308,5250.566154,0.166666667,630,1637.5,5.516688289,106452.25,5,52.02272727,284995.1359,193,111
18.0,1125.741378,3697,13,0.029504728,0.052750556,2566.904577,11.11111111,-0.333333333,3,3752.997823,3.345238095,0.000196967,2.491077321,4237.015943,0.142857143,54,110.25,1.211548281,10036.25,3,6.443181818,4733.405838,22,21
14.0,1022.473054,2435,11,0.026563461,0.049476666,2536.49882,10.4,-0.333333333,3,3637.17699,3.238095238,0.000193949,2.453034075,4170.77483,0.142857143,42,87.0,1.143717063,7830.0,3,5.488636364,3751.757942,21,17
87.0,5986.016306,22046,64,1.240252061,0.311255952,3257.70859,97.80314483,-0.166666667,4,11964.86333,6.361478831,0.000220022,5.820855178,5279.185663,0.2,522,2072.0,4.514087501,185558.0,5,43.90909091,252858.4814,134,93
242.1333333,9658.6615,60285,105,3.313130809,0.667880327,3954.905244,92.11242138,-0.168877283,4,16335.265,6.081226863,0.000247831,6.750579806,6162.270821,0.2,1362,5289.0,6.985039055,339784.0,5,109.7727273,1110126.634,283,233
67.0,3267.573408,19014,45,0.806201167,0.236698599,3126.316347,10.86885246,-0.333333333,2,4958.238333,3.027683616,0.000200562,2.648207236,4740.925727,0.166666667,201,1195.0,2.16814969,139580.75,2,18.13636364,115938.3487,102,70
229.0,10020.38862,52831,100,2.518575291,0.591337873,3670.693781,543.9725138,-0.090909091,5,27332.55556,11.29826664,0.000249563,12.15702861,5910.455958,0.166666667,2519,4222.5,8.018521912,235606.0,6,183.75,1053525.562,246,240
89.0,4823.773411,24385,57,1.273572777,0.373114765,3362.05652,58.43261183,-0.2,4,9735.655556,5.186413775,0.000217817,4.844490174,5214.450696,0.166666667,445,2544.0,4.297671751,153843.25,5,38.97727273,220568.5211,163,94
770.5641026,19409.85499,216027,128,2.064564136,0.98366964,3572.701992,793.7980555,-0.085855177,9,37030.32667,13.89159293,0.000267594,15.25441585,6178.283451,0.166666667,8879,6054.75,14.76099319,311186.5,11,366.0681818,4817281.856,369,696
247.0,12551.3088,31724,175,1.291346011,0.409996115,2975.586517,8212.771087,-0.020408163,5,84948.07417,49.28713676,0.000234082,49.30045309,5004.497948,0.166666667,12103,1557.5,16.59338833,57667.5,5,1196.602273,357845.9909,153,296
17.0,1143.987451,3217,11,0.028448254,0.056709154,2557.680225,11.25714286,-0.333333333,3,3731.345374,3.133333333,0.000196502,2.483507061,4224.901373,0.142857143,51,101.25,1.191289253,7444.0,3,6.204545455,4531.344008,24,20
100.0,5490.774629,26933,63,1.483292987,0.442096731,3321.19075,62.42525828,-0.2,5,9654.915278,5.36871311,0.000214684,4.784545104,5168.451566,0.166666667,500,3345.0,4.684134948,168696.25,5,40.96590909,268871.1793,194,105
1042.285714,25074.75031,277804,156,3.138899562,1.105327035,3767.365046,1137.531219,-0.07533759,11,47919.77917,15.85975833,0.000276778,18.44518577,6517.09638,0.166666667,13680,10433.5,18.35148938,406711.75,12,536.9318182,7885170.434,395,927
116.0,6343.048292,29701,75,1.909792461,0.4433165,3440.614465,203.0803392,-0.125,5,16701.12,8.209564529,0.000227998,8.057402156,5399.763095,0.166666667,928,3598.75,5.131564577,172450.25,5,84.0,365512.5671,192,124
432.0,6341.637424,81637,37,0.713986466,0.746712672,3337.471999,26.98166861,-0.280474195,5,11082.36111,5.407429184,0.000241313,5.307064784,5493.457425,0.166666667,1440,2398.75,5.501209385,86189.75,5,96.25,447308.5533,312,293
18.0,1123.94549,3698,13,0.029371906,0.052750556,2558.582374,11.11111111,-0.333333333,3,3728.772874,3.345238095,0.000196502,2.484536107,4224.049343,0.142857143,54,113.25,1.210109846,10040.5,3,6.443181818,4668.91802,22,21
14.0,1016.428921,2443,11,0.025870479,0.049476666,2523.183772,10.4,-0.333333333,3,3607.170323,3.238095238,0.000193349,2.445366348,4153.333286,0.142857143,42,87.75,1.149511115,7572.75,3,5.488636364,3731.695065,21,17
57.0,4160.739256,15204,50,0.883308248,0.176784576,3172.99107,27.18571429,-0.25,3,7423.661111,4.087486157,0.000211775,3.726974042,5086.397279,0.166666667,228,1428.75,2.63066609,159451.25,4,21.63636364,127581.5867,75,61
433.5,6372.384642,81654,37,0.73656374,0.747000359,3344.115016,27.01826992,-0.279094115,5,11116.04028,5.400103176,0.000241838,5.315461935,5501.941077,0.166666667,1445,2432.5,5.512429178,86379.75,5,96.64772727,455602.9457,312,294
18.0,1140.206318,3698,13,0.030101689,0.052750556,2563.911734,11.11111111,-0.333333333,3,3753.795374,3.345238095,0.000197394,2.492164285,4237.264153,0.142857143,54,114.75,1.222739367,10316.0,3,6.443181818,4759.200965,22,21
14.0,1045.412698,2498,11,0.026533051,0.049476666,2522.181384,10.4,-0.333333333,3,3605.41949,3.238095238,0.000193349,2.444422985,4151.612521,0.142857143,42,90.0,1.156058896,7848.0,3,5.488636364,3811.946572,21,17
57.0,4131.205304,15295,50,0.882637478,0.178907718,3157.771485,27.18571429,-0.25,3,7362.21,4.087486157,0.00021097,3.707782697,5061.183904,0.166666667,228,1429.5,2.581189424,159353.0,4,21.63636364,126915.712,76,61
438.0,6585.738456,82675,39,0.798692116,0.754232847,3364.345263,27.10715881,-0.275895091,5,11242.63472,5.385163867,0.000242895,5.338614598,5532.462144,0.166666667,1460,2563.75,5.604483519,94277.75,5,97.84090909,497041.2233,315,297
18.0,1159.204185,3808,13,0.030971357,0.052750556,2585.978581,11.11111111,-0.333333333,3,3817.708759,3.345238095,0.000198373,2.507599572,4274.884714,0.142857143,54,116.25,1.236916655,10634.75,3,6.443181818,4823.688783,22,21
14.0,939.573111,2182,11,0.024301868,0.049476666,2526.360386,10.4,-0.333333333,3,3581.836105,3.238095238,0.000193536,2.441944343,4142.526593,0.142857143,42,84.0,0.980603422,7475.0,3,5.488636364,3320.406093,21,17
57.0,4101.629065,15218,50,0.881946569,0.176784576,3146.895579,27.18571429,-0.25,3,7299.203333,4.087486157,0.000210571,3.693012945,5034.800146,0.166666667,228,1426.5,2.584681981,159203.75,4,21.63636364,126471.7956,75,61
