Density Centrality,DNC Scores,Local-Global Centrality,K-Shell Value,Subgraph centrality,Betweenness Centrality,DIL Centrality,CLC Values,Eccentricity Centrality,I-GSM Values,H-GSM_1,Improved Gravity Index Values,PE Values,GSM,Second order centrality,HCC Value,Coreness Centrality,MCGM Values,PageRank Centrality,Degree Centrality,Centrality Values,Semi local centrality,Local Gravity Model Centrality,MDD Value,LGC Scores
1762.329545,47.41896321,104.914936,27,7.5200000000000005e+28,0.00052744,1608.583758,1017976.264,0.25,3106.091511,358267.5066,247556.25,0.36992456,9483.47853,-2821.08859,0.60208681,1037,48.83007304,0.001128801,0.045992116,17123.18142,1546979,89145,32.0,13828944087.0
3102.272727,69.24291801,165.5760631,34,1.82e+29,0.000853626,6045.109864,1753331.474,0.25,4648.245274,242448.9444,366350.0,0.563717984,10229.83241,-2262.12005,0.867787848,1699,82.58828649,0.001466974,0.068331143,25845.24228,2358198,203320,46.3,26592236232.0
1101.386364,30.17869221,68.11787859,21,4.89e+28,0.00026177,763.0069697,805785.7353,0.25,2585.50607,197067.9797,187540.5,0.257333466,9303.22063,-3508.420232,0.525196576,728,35.65325845,0.00079568,0.03022339,11684.87603,1259485,47725,22.4,10041365504.0
6020.477273,110.3794363,281.5702291,35,5.26e+29,0.002285438,10296.81782,2920946.502,0.25,7866.372728,5440198.026,462105.0,0.897972875,10932.36865,-1749.705101,1.236980519,2639,145.7490926,0.002213815,0.107752957,41617.97213,4031344,545628,67.3,63052552583.0
1121.590909,33.60730411,72.70456996,22,3.6500000000000004e+28,0.000479672,1268.364507,739882.3719,0.25,2172.185411,26386.27428,184206.0,0.26757177,9174.853435,-3370.37698,0.449778326,764,33.32722001,0.000870339,0.032851511,12401.69583,1025728,41925,24.1,7873559694.0
4264.670455,81.8806403,207.5318561,35,2.68e+29,0.002293702,9280.478179,2260808.384,0.25,5692.086011,1994541.219,409797.5,0.70763386,10523.07774,-2032.314092,1.029075937,1985,103.3414375,0.001829045,0.082785808,32031.11988,2921949,302904,53.7,37598650008.0
717.3409091,23.99845833,50.3084361,15,1.5600000000000002e+28,0.00044493,1031.507109,540858.2242,0.25,1576.947636,18803.42569,109792.5,0.181057703,8711.560565,-4003.364085,0.34371153,487,19.90254275,0.000739876,0.023653088,8231.80957,688825,20592,17.1,4553370285.0
1787.386364,45.67734743,105.5494632,28,7.550000000000001e+28,0.000584412,1973.739397,1036612.334,0.25,3111.487859,69095.02113,260190.0,0.387286829,9589.214356,-2810.272105,0.628906998,1093,50.32456693,0.001095591,0.045992116,17539.26105,1543847,89075,33.2,13810234000.0
4113.136364,82.2220544,204.4216799,35,2.98e+29,0.000983884,5526.960486,2055309.0,0.25,5820.262495,1853094.899,413148.75,0.690406623,10549.68907,-2051.107144,1.088340222,2026,106.0815689,0.001714755,0.081471748,31816.35785,3004525,305970,54.8,38236458960.0
6053.090909,107.410193,281.0512134,35,4.9e+29,0.004903352,12710.06384,3101824.365,0.25,7776.434238,5503845.808,459926.25,0.899783574,10889.87778,-1747.06032,1.216040878,2560,142.2229083,0.002333307,0.107752957,40762.27947,3974136,538904,67.3,62232498825.0
7600.170455,129.1202689,337.8840109,35,5.21e+29,0.00756461,20599.734,3346436.504,0.25,8073.806108,3063019.92,464275.0,1.055131228,11151.36677,-1581.303424,1.181245947,3020,156.7474958,0.002741962,0.127463863,48396.75716,4060921,649706,74.8,70610484516.0
5779.534091,109.8391992,273.5171786,35,4.23e+29,0.005689347,13022.71591,2722082.635,0.25,6919.140316,4593907.717,436870.0,0.857984749,10828.36636,-1774.176442,1.167345422,2531,132.7458568,0.002423802,0.106438896,39967.7592,3539734,470043,65.1,53714000764.0
634.7727273,17.68099489,40.72531412,13,1.86e+28,9.42e-05,321.2093162,522214.5733,0.25,1828.056819,134162.6184,109200.0,0.159935048,9048.138601,-4538.253489,0.382325124,404,20.63679443,0.000567271,0.018396846,7043.404493,810490,18886,13.7,5828200514.0
2646.0,57.72551843,138.8217669,31,1.12e+29,0.003881132,3851.101444,1379745.055,0.25,3831.394034,652470.8507,322159.75,0.463844495,10061.52954,-2510.428241,0.734962254,1305,67.11309488,0.001471448,0.05781866,20818.24305,1910720,139172,39.5,20242702108.0
1892.625,42.22484211,102.956737,29,1.2e+29,0.000386126,1627.581528,1304810.41,0.25,3954.139361,393260.4384,300730.0,0.386377698,9845.576559,-2888.882995,0.788644635,1077,60.027935,0.001024245,0.043363995,17286.91277,2017106,110385,32.1,19377935514.0
2839.454545,59.75630081,146.7928218,33,1.51e+29,0.002317325,5193.668369,1683653.372,0.25,4386.554032,199563.4873,356556.75,0.512314152,10174.38484,-2430.4765,0.822836279,1440,75.72710715,0.001467803,0.060446781,22972.28129,2219528,169418,42.4,24092510328.0
2035.170455,45.52212072,109.808594,29,1.36e+29,0.001527844,1629.185134,1361030.955,0.25,4096.712356,422249.8571,306037.0,0.395921131,9893.187823,-2823.802703,0.859191356,1094,63.78416895,0.001178197,0.045992116,17761.30485,2099829,121380,33.2,20728647030.0
4373.25,87.02685428,217.624253,35,2.74e+29,0.001925019,8366.364484,2250629.822,0.25,5921.283982,678326.6846,412886.25,0.715720092,10540.17879,-1981.550608,1.012240216,2084,105.6505233,0.001866501,0.086727989,32531.08682,2997934,330264,56.1,39645436545.0
5229.318182,102.7333307,255.002117,35,4.26e+29,0.002796076,10045.1312,2590651.069,0.25,6786.349233,1040495.491,433308.75,0.801603291,10747.04913,-1828.085573,1.181801691,2434,128.8434899,0.002071376,0.099868594,37222.68657,3464040,435100,62.8,50419204536.0
227.1818182,8.907142537,18.62711371,7,5.45e+27,4.55e-05,47.25417953,261967.8581,0.25,1111.212255,106884.3492,43569.75,0.074214259,8195.273257,-6471.602799,0.253132638,198,8.076906949,0.000392338,0.009198423,3235.039383,442319,5208,7.0,2338292272.0
1724.625,43.32233285,99.81454855,27,6.190000000000001e+28,0.001192148,2414.163509,1042133.663,0.25,2906.067968,49854.37426,250168.5,0.354453902,9587.517056,-2901.788235,0.573272128,999,46.98145392,0.001099534,0.043363995,16144.11178,1405668,77418,30.9,12516806529.0
1527.909091,37.25003791,85.42799798,21,4.69e+28,0.000891375,2281.71224,956651.0886,0.25,2636.664401,43192.08035,198271.5,0.294320091,9584.791164,-3184.643773,0.508761046,776,39.83138397,0.00099004,0.036793693,13263.77325,1246368,58212,25.9,10975303185.0
70.15909091,3.657368322,7.510978769,3,1.53e+27,1.09e-06,9.444059172,159735.6085,0.2,675.6261064,12091.44041,14680.5,0.036977715,7681.80052,-9816.508214,0.147680207,101,2.954080033,0.00027016,0.003942181,1609.152218,222929,1110,3.0,895156360.0
283.1818182,10.03910653,21.8415947,8,5.820000000000001e+27,2.47e-05,109.8642718,289736.641,0.25,1146.45633,13864.29815,54748.0,0.093165137,8437.452133,-6000.123893,0.251649115,258,9.779658837,0.000402561,0.010512484,4111.880737,444764,5936,8.0,2531948096.0
16.38636364,1.165097791,2.350892165,1,4.29e+26,0.0,1.0,121838.0,0.2,435.5597097,11664.53697,3479.25,0.013641615,7197.70628,-16975.36675,0.098383311,35,0.879953257,0.000220358,0.00131406,581.4485946,121838,203,1.0,351206400.0
2848.363636,63.73797565,151.8798281,33,1.33e+29,0.000908681,4547.746712,1460005.822,0.25,4139.69357,165912.3436,346392.75,0.515036524,10158.28585,-2366.500767,0.790390336,1546,73.43245007,0.001389672,0.063074901,23614.55647,2064879,165312,43.5,22455630120.0
3686.215909,76.3533556,186.1816416,35,2.59e+29,0.000786509,5060.61821,1862802.346,0.25,5468.60006,1484494.913,404451.25,0.629174709,10437.5725,-2151.391894,1.043348496,1850,97.97824533,0.001588161,0.074901445,29142.57259,2815076,264537,51.0,34267519356.0
4684.272727,90.58940223,225.2686616,35,2.88e+29,0.00313997,9314.021744,2282951.492,0.25,5880.301347,2462804.069,413516.25,0.732717326,10589.47518,-1952.005508,1.044186728,2113,108.8472903,0.001981716,0.08935611,33621.36767,3004982,336464,56.6,40307825628.0
3839.022727,79.11519589,191.9696986,34,2.28e+29,0.002634854,8044.170171,2024735.705,0.25,5132.486304,1639213.544,385322.0,0.626247607,10403.4941,-2119.726911,0.963780167,1797,94.47339167,0.001758484,0.077529566,28735.01734,2612378,254290,50.9,32553596800.0
5020.829545,91.00714668,241.0845502,35,4.46e+29,0.001444455,10155.07701,2794602.014,0.25,7359.779317,3047566.881,452235.0,0.825673974,10813.18481,-1890.51085,1.194134685,2426,130.4082273,0.001913208,0.093298292,37193.46275,3794394,446590,61.4,53856756806.0
2345.318182,56.65002771,130.403524,31,1.33e+29,0.000594792,2219.836391,1270183.641,0.25,3978.7694,580650.5179,314076.5,0.456062589,9888.203043,-2547.284987,0.78019908,1336,66.40974097,0.001238026,0.055190539,21166.05948,2025994,140154,38.4,20339504720.0
1191.988636,36.24345192,78.48856882,25,4.62e+28,0.000228525,1278.179123,776622.4666,0.2,2403.575179,32665.23505,210700.0,0.284301365,9219.69182,-3220.276899,0.493116205,854,37.4422259,0.000862191,0.035479632,13117.10098,1147416,51435,26.4,9063950619.0
2523.5,57.93112472,137.9414453,32,1.27e+29,0.000602088,3596.621653,1388925.725,0.25,3931.018028,79685.36448,329840.0,0.487799106,10041.10915,-2480.154603,0.753143485,1411,68.97510313,0.001293876,0.05781866,22258.10331,1981215,143792,40.4,20438540514.0
2620.227273,57.85482317,140.549892,31,1.09e+29,0.001681983,5073.520434,1424629.481,0.25,3729.966148,84760.26594,312131.25,0.502124238,9965.362412,-2453.85263,0.710925402,1405,65.28428932,0.00140817,0.05913272,22511.49542,1863765,138420,40.2,19168659803.0
556.0227273,19.76149593,41.70063535,15,2.14e+28,4.79e-05,243.7725537,453310.7137,0.2,1720.071616,18032.37715,111157.5,0.162112706,8689.07221,-4357.942312,0.380229083,494,20.11117327,0.0005537,0.019710907,7369.931911,780110,19410,15.0,5006288210.0
3381.0,77.8653834,179.5409612,35,2.45e+29,0.000518688,3124.912208,1645468.766,0.25,5066.769428,1353905.64,386855.0,0.591865008,10302.68362,-2177.129024,1.028429261,1843,93.16233465,0.001531993,0.073587385,28124.07882,2607560,239792,50.3,30798327654.0
4677.272727,95.53744988,230.0788541,35,2.42e+29,0.004809212,9164.681291,2171526.364,0.25,5616.588134,293207.0806,402272.5,0.732457755,10541.9238,-1924.88742,0.938619364,2172,103.3572555,0.002060898,0.091984231,33970.14029,2805958,328790,57.7,37852637634.0
3634.909091,72.4791162,183.9888327,35,3.08e+29,0.001279743,5993.01484,2137067.75,0.25,5780.256441,1347350.018,414627.5,0.635422071,10497.16442,-2164.522057,1.220059867,1891,103.6298945,0.001553057,0.073587385,28803.75259,2989628,276528,51.8,36611217324.0
1340.181818,34.86897926,81.33115861,25,7.48e+28,0.000255281,1045.644436,936858.7683,0.25,2942.682161,26156.82455,234893.75,0.303888486,9531.299275,-3217.999661,0.606118262,877,45.3861121,0.000861304,0.035479632,13735.81385,1452845,64773,26.4,12341374003.0
2376.5,59.9610097,136.1497428,34,1.28e+29,0.000285288,1967.450304,1150437.317,0.25,4024.888196,113781.4981,342082.5,0.466067636,9941.499986,-2483.177604,0.815556679,1505,68.29372593,0.001240449,0.05781866,21789.1576,2014550,148588,41.9,20433983427.0
2777.806818,60.7844139,148.1733371,32,1.16e+29,0.001553422,4722.482623,1442127.66,0.25,3946.27896,72550.1525,330760.0,0.511409968,10084.82358,-2400.819804,0.747534809,1467,69.26010102,0.00144261,0.061760841,22985.54903,1966033,153502,42.5,20873600332.0
570.1818182,17.85164592,39.74062187,14,2.37e+28,1.76e-05,211.7473953,478987.5464,0.25,1838.668186,14525.57128,109518.5,0.165143572,8850.45547,-4499.72004,0.396666459,489,20.68113814,0.000521514,0.018396846,7444.158384,838919,19530,14.0,5564337000.0
1571.340909,45.74424199,99.81848455,27,5.11e+28,0.000300537,1250.466345,809121.818,0.25,2652.105284,24418.00415,232422.75,0.353900629,9339.033341,-2863.428222,0.537612193,1036,42.74114619,0.001068575,0.044678055,16279.85081,1277011,72216,31.9,10891471110.0
4487.477273,89.47323328,220.4311258,35,2.8e+29,0.002017144,9634.540994,2238275.669,0.25,5682.643954,2126642.699,406726.25,0.73019895,10526.21875,-1965.998344,1.047046687,2055,106.1576654,0.001916941,0.08804205,33654.96311,2913594,319925,56.8,38481400749.0
1889.204545,51.29346596,113.5517251,30,8.31e+28,0.000319863,1432.477801,958965.5569,0.25,3180.363545,22792.17337,270937.5,0.407503437,9520.541935,-2692.67059,0.649456142,1195,52.33158216,0.001171635,0.049934297,18990.8371,1591220,99484,35.6,14192275491.0
3612.636364,75.04555473,182.6436824,35,2.66e+29,0.000916203,4285.726145,1816920.537,0.25,5518.301503,1311851.307,404521.25,0.6186082,10413.31693,-2174.77497,1.032743663,1837,97.84844055,0.001588279,0.073587385,28628.60759,2855055,263032,51.2,34323116982.0
14295.27273,211.6724346,588.4634869,35,1.44e+30,0.014538824,33609.56469,5298500.228,0.25,13325.46611,143292988.6,562765.0,1.670252189,12090.79018,-1164.90672,1.552331102,4848,288.4596709,0.004318804,0.20499343,77782.18547,6418295,1639560,110.7,172432000000.0
670.7272727,20.28711791,45.50868717,16,2.7800000000000003e+28,2.42e-05,272.5102069,544841.1433,0.25,2006.176441,129712.0978,125476.0,0.192294447,8864.354346,-4205.256938,0.427588722,551,23.17615014,0.000585376,0.021024967,8640.620089,952250,25008,16.0,6381530649.0
2555.795455,61.08384804,139.7797219,33,1.28e+29,0.000681747,2595.006285,1289242.386,0.25,3890.697147,660943.1668,330585.75,0.48544201,9928.461955,-2458.26482,0.7712444,1431,68.24257519,0.001358649,0.05913272,22653.46846,1968530,145800,41.1,20135416725.0
905.3863636,26.1639727,59.83425312,20,2.53e+28,0.000146125,780.9902583,619411.067,0.25,1975.540521,8575.344281,154765.0,0.244243014,8915.286211,-3666.267201,0.412609943,656,26.26779986,0.000759217,0.027595269,10744.29166,915294,32004,20.7,6314224995.0
2627.227273,61.06086265,142.7462124,31,1.09e+29,0.001254259,5215.483129,1415430.163,0.25,3658.309114,41630.08692,306737.25,0.494003927,9891.935161,-2431.43982,0.705276568,1392,64.72650207,0.001471574,0.060446781,22602.93089,1833764,138460,41.2,18771062580.0
2989.636364,63.36042317,154.5773087,35,1.9300000000000002e+29,0.000682393,4341.653522,1666634.423,0.25,4786.098899,927868.8218,388517.5,0.54205518,10302.85812,-2359.500659,0.937762207,1612,84.36820037,0.001362693,0.063074901,24929.56651,2463945,194496,44.4,27255932284.0
3940.522727,83.48540794,200.7850715,35,2.61e+29,0.001178009,5185.834864,1935387.944,0.25,5503.59979,202529.9795,395220.0,0.67797677,10357.04053,-2055.49893,1.02621044,1978,98.68954817,0.001768303,0.081471748,31466.78391,2835211,288672,53.9,34965159033.0
8281.636364,149.7827358,376.9864114,35,6.99e+29,0.0050309,14637.268,3428526.776,0.25,8833.093164,14411109.72,472158.75,1.133717249,11224.30798,-1487.878276,1.287664929,3387,178.6881965,0.003011424,0.141918528,53591.61423,4457902,785808,80.7,83563550538.0
2462.329545,54.06276375,128.7475116,27,9.56e+28,0.001900112,4557.155766,1397743.973,0.25,3572.659569,407569.584,275575.5,0.43196784,9924.58461,-2592.770561,0.684076595,1140,59.82050133,0.001390926,0.053876478,19505.71027,1764357,120089,36.2,18099224590.0
2318.829545,55.16844965,127.5408234,31,1.11e+29,0.000898073,3719.188629,1331064.964,0.25,3635.831207,29874.92159,312092.5,0.44112327,9917.62602,-2584.29458,0.742663279,1266,63.64415509,0.00126331,0.053876478,20319.10717,1823237,123041,38.0,18083977204.0
5466.363636,108.9874009,266.2063933,35,3.73e+29,0.002111036,10158.50256,2410254.431,0.25,6420.960919,369330.7626,416832.5,0.856966177,10719.9143,-1775.569913,1.109312174,2592,123.8604816,0.002191255,0.105124836,40188.74238,3279345,429600,63.5,47555630220.0
4529.477273,97.98303078,232.5780865,35,3.65e+29,0.001068298,4646.737092,2104074.157,0.25,6202.949937,2554567.968,409893.75,0.751032799,10517.58098,-1905.795403,1.134568525,2308,115.5785434,0.00192405,0.093298292,35484.72377,3196269,372324,59.6,43182976200.0
8444.863636,148.3316335,378.4220666,35,6.65e+29,0.004880296,16584.98891,3411173.943,0.25,8725.636324,14785394.6,472710.0,1.128566303,11288.00066,-1484.958414,1.288248829,3414,177.1955747,0.002903236,0.141918528,53024.1839,4367544,775008,80.7,82659745182.0
187.5681818,12.39983651,22.03938876,9,2.9400000000000005e+27,1.42e-05,66.51278141,169460.3678,0.25,764.0748943,915.2002688,39768.75,0.089056549,7538.766787,-5727.193005,0.175478487,248,6.060673846,0.0004559,0.011826544,4114.381693,295354,4374,9.0,1143221229.0
1081.659091,33.85567338,73.41446243,20,2.77e+28,0.002845686,619.9304181,593095.4877,0.2,2045.584529,8932.155591,151315.0,0.26967123,8832.679598,-3368.827538,0.424518282,711,27.84713043,0.00110493,0.034165572,12154.36682,964403,41418,23.9,6902030088.0
2010.272727,52.54932138,117.3807435,28,9.000000000000001e+28,0.001020402,2401.859202,1145849.402,0.25,3350.363452,32894.4654,257642.0,0.410886674,9516.507883,-2667.46604,0.656902373,1128,52.90996075,0.001290996,0.051248357,18887.08441,1681039,108225,35.1,15350845500.0
4431.079545,84.70177062,212.9082528,34,1.9600000000000002e+29,0.007440478,9230.668394,2008986.053,0.25,5116.394932,1811139.295,383494.5,0.701845287,10475.7297,-2013.233465,0.884190605,1931,94.53828384,0.002209231,0.085413929,31473.97553,2563517,276770,53.3,33408222367.0
1103.215909,29.92194205,68.50137912,22,5.9600000000000006e+28,0.00026952,889.7266754,829452.5513,0.25,2624.246554,14590.90562,199710.5,0.262485317,9391.948317,-3489.20345,0.549909184,770,38.50505362,0.000758272,0.03022339,11991.78126,1281195,48438,22.7,10213823058.0
5309.659091,99.18130955,251.3593772,35,3.36e+29,0.010406467,13741.16473,2625648.295,0.25,6370.349035,3080816.96,425897.5,0.797361864,10708.92077,-1862.708172,1.080474413,2276,119.4433631,0.002501028,0.098554534,36352.55351,3224356,400950,62.1,46501751748.0
700.4772727,22.15598431,48.00143946,16,1.87e+28,6.63e-05,392.7590751,489904.1403,0.25,1742.936322,7114.439897,121480.0,0.190583854,8804.698114,-4099.837354,0.376624594,518,21.267295,0.000646771,0.022339028,8643.725159,784305,22134,16.7,5216429625.0
1725.340909,38.0828079,93.50475975,27,9.54e+28,0.001132467,1972.28056,1227371.096,0.25,3536.122339,280525.7107,275555.25,0.348407623,9831.59748,-3037.444813,0.722634799,973,54.08759866,0.001009466,0.039421813,15549.25966,1768960,88320,29.1,16431250458.0
364.0,15.31956824,29.40806324,8,5.210000000000001e+27,0.004827515,275.345554,334981.2314,0.25,1065.599667,2511.012336,50340.0,0.09608337,8255.383988,-5756.818739,0.236852199,261,9.673048802,0.000883008,0.014454665,4320.067359,409147,7546,10.1,2236923264.0
887.7272727,25.52869512,57.86319375,20,3.6500000000000004e+28,3.84e-05,309.0473865,551305.3763,0.25,2270.518908,10703.99002,165280.0,0.239185518,9073.125069,-3753.309503,0.470224075,674,29.52589888,0.000690954,0.026281209,10783.45767,1092801,36000,20.0,7831860480.0
4209.545455,84.51769136,206.3304697,35,2.45e+29,0.00264478,5561.508633,1960415.688,0.25,5482.796701,244231.4368,402500.0,0.669173788,10444.72702,-2044.670609,1.015161565,1898,99.64016897,0.001883372,0.082785808,30712.08222,2786881,290808,54.3,35504193144.0
2684.659091,59.77265134,142.6533263,33,1.78e+29,0.000850292,2213.50245,1507598.931,0.25,4639.656187,696403.2066,355542.0,0.500679883,10077.87795,-2450.953981,0.903587642,1458,77.15483758,0.00132629,0.05913272,22928.59154,2392011,177480,41.4,25442953887.0
1367.545455,37.48470407,83.60531859,27,6.96e+28,7.31e-05,601.8380696,739086.4238,0.25,2933.82911,17960.2875,246091.5,0.315207193,9450.842379,-3153.462613,0.622046514,943,44.87142108,0.000875403,0.036793693,14628.48957,1462576,67284,27.7,12050916181.0
1393.954545,32.59981391,79.69370259,25,7.16e+28,0.000113227,838.6161681,941828.2768,0.25,3079.523891,34063.98756,244143.75,0.314751907,9683.460435,-3267.839981,0.631014579,885,46.06929596,0.000823068,0.034165572,14019.90252,1531460,65546,25.7,13196670552.0
707.3181818,24.83129363,50.15747558,14,1.29e+28,0.000223388,420.1621534,428954.3498,0.2,1539.577569,6008.212913,101832.5,0.17623184,8652.213144,-4046.573635,0.327184146,442,18.5741342,0.000754196,0.023653088,8052.901576,660319,19944,16.8,4391388945.0
1398.727273,36.61630339,84.35884379,28,7.750000000000001e+28,0.0001003,1002.233945,899217.1683,0.25,3170.967191,44872.49771,263417.0,0.316394992,9559.734085,-3146.775001,0.676406496,970,47.7214491,0.000851736,0.036793693,14426.33611,1563113,73584,28.0,13464051582.0
764.5909091,23.21887519,51.16026748,16,2.4900000000000003e+28,0.000188994,471.5638142,571974.5317,0.25,1957.929378,10466.16144,124548.0,0.201859337,8836.781423,-3982.381754,0.414405495,542,23.13834811,0.000685213,0.023653088,9008.199115,909729,27198,17.4,6211387156.0
2857.75,58.90496852,147.517404,33,1.67e+29,0.001235901,4879.056031,1752115.429,0.25,4638.9028,730596.3425,363255.75,0.523948696,10201.88364,-2417.567499,0.876754067,1464,78.29770945,0.001367101,0.060446781,23495.9555,2357124,180458,42.4,25845750072.0
1803.375,42.93021245,101.4652254,29,8.2e+28,0.000422198,2449.109524,1159062.998,0.25,3304.30018,30354.90694,283540.25,0.374608963,9764.20458,-2887.885555,0.65860607,1078,53.25886582,0.001017077,0.043363995,16988.1186,1639191,89760,31.8,14934485329.0
2616.647727,58.86667547,141.9020821,34,1.51e+29,0.000522933,3189.430471,1502288.212,0.25,4262.855117,141022.9845,357765.0,0.506406858,10089.10806,-2447.507258,0.860169447,1465,74.26054446,0.00130186,0.05913272,23117.03586,2167677,161190,41.7,22750539903.0
4306.909091,83.35747847,213.066816,35,4.1e+29,0.00246585,5562.292024,2352665.059,0.25,6640.645704,469803.3371,432293.75,0.718978228,10575.42789,-2012.289203,1.198470781,2103,119.1379562,0.001813749,0.084099869,32775.62707,3448672,364032,57.4,45656101512.0
12966.54545,193.0028976,530.7630788,35,9.88e+29,0.022288623,36277.42972,4644945.482,0.25,11297.63041,77851033.96,523617.5,1.514112097,11795.36084,-1232.62489,1.463190497,4252,238.6824969,0.004305739,0.189224704,69690.56104,5445412,1292832,102.9,134734000000.0
2665.647727,63.96361803,145.965235,31,1.35e+29,0.00079748,2137.308118,1268606.454,0.25,4020.843696,72018.77101,311441.5,0.497604841,9887.074729,-2405.043244,0.76770684,1449,68.33793072,0.001416421,0.061760841,23140.72592,2035272,157826,41.3,21112659184.0
199.3409091,8.946038561,18.19616126,7,4.0600000000000004e+27,8.37e-06,65.14488211,236368.0937,0.25,978.3799272,2069.16255,39896.5,0.081540848,8026.311556,-6409.494139,0.219153321,244,6.943467337,0.00036317,0.009198423,3672.768438,380536,4452,7.0,1801538904.0
1282.909091,38.00602684,81.37877061,23,3.7500000000000003e+28,0.000988403,1595.637395,782223.3343,0.25,2306.911148,12343.75991,190359.5,0.292248424,9161.908715,-3192.177001,0.463015096,814,34.66167269,0.001018807,0.036793693,13403.09096,1097472,50736,25.9,8585367860.0
638.9090909,20.99684132,44.54272033,16,1.65e+28,4.59e-05,211.8526016,397791.3064,0.25,1652.176617,127031.5155,114340.0,0.181562116,8675.088356,-4225.771959,0.365236918,507,19.26885556,0.000618757,0.021024967,8316.843578,743172,19792,16.0,4657634765.0
1055.727273,31.91940648,69.93660473,23,5.52e+28,5.01e-05,793.1593971,692195.83,0.25,2569.396065,9468.661099,197018.0,0.26957208,9194.975206,-3413.788793,0.538157782,820,36.71312176,0.000760912,0.031537451,12467.91986,1267677,49848,23.7,9627106716.0
36.27272727,2.364690238,4.763979319,2,8.59e+26,0.0,2.0,64585.65045,0.2,539.1149642,2310.830659,7519.5,0.026632528,7268.418868,-12004.55682,0.122875745,70,1.566804781,0.000246841,0.002628121,1148.312649,175562,590,2.0,552836786.0
430.1818182,17.22399782,34.87509228,13,1.2200000000000002e+28,4.13e-05,210.7046103,382144.0311,0.2,1412.820521,4998.517795,83648.5,0.139496289,8348.588581,-4695.524675,0.323656279,413,14.39746539,0.000515594,0.017082786,6350.312591,622023,13481,13.0,3475832736.0
423.9772727,16.96626824,34.57670882,13,1.1500000000000001e+28,3.63e-05,214.2171509,342054.4143,0.25,1392.453296,3845.59256,80798.25,0.145851707,8224.031618,-4694.779882,0.316043416,410,13.60760955,0.00053483,0.017082786,6625.277781,616904,13377,13.0,3333180480.0
4404.75,88.28859634,219.1082998,35,3.53e+29,0.001214855,7238.666883,2305316.217,0.25,6308.619463,2156278.481,424585.0,0.731603877,10625.59678,-1978.598757,1.123418103,2178,114.9963632,0.001794114,0.086727989,33923.54478,3261121,353826,57.0,43433416032.0
2310.0,52.664039,125.4404098,32,1.26e+29,0.000525556,3146.924541,1352051.969,0.25,3941.062348,48456.40546,331344.0,0.452085161,10007.04144,-2605.619665,0.781655831,1340,66.891993,0.00117736,0.052562418,20689.57417,1999004,131840,38.2,19877913300.0
1849.909091,48.59951704,108.8892109,29,1.02e+29,0.000359696,1102.721963,992893.1801,0.25,3513.886875,41006.83627,274978.0,0.393132445,9585.186228,-2767.139903,0.709803759,1151,54.97128315,0.001097475,0.047306176,18249.93404,1786341,105732,33.6,16161087159.0
1432.136364,36.50128682,84.53765242,26,7.01e+28,9.71e-05,801.2818668,804541.697,0.25,3020.15167,17185.80356,244010.0,0.324430435,9536.659012,-3152.21838,0.625314048,929,45.60898136,0.000888926,0.036793693,14785.74504,1502088,69300,27.4,12689505669.0
2136.75,48.24983909,115.0510323,28,8.040000000000001e+28,0.000925262,3144.312516,1221924.313,0.25,3319.67268,66199.20532,278369.0,0.410989281,9867.850458,-2726.505829,0.64248257,1129,55.3975107,0.001173358,0.048620237,18562.47389,1632670,100196,33.7,15818648940.0
768.8863636,23.4696397,51.19745754,18,2.21e+28,0.000104737,483.7150952,542696.5758,0.25,1911.641038,12004.84103,139518.0,0.20287107,8894.306298,-3971.10117,0.404319479,578,23.69555457,0.000658916,0.023653088,9173.879402,880254,26370,18.0,5969602036.0
1512.954545,40.18983793,89.58471245,26,5.83e+28,0.000377803,1717.70117,941870.0452,0.25,2763.725205,258719.685,233740.0,0.3249476,9430.256383,-3053.72879,0.549859333,924,43.25333289,0.000990469,0.039421813,14942.02877,1351252,66870,28.8,11439359784.0
1255.386364,33.91344558,76.79040014,23,5.130000000000001e+28,0.000146384,937.470615,799221.9731,0.25,2657.925888,202363.7702,201169.5,0.292998912,9289.536782,-3285.612417,0.531691488,823,37.60509044,0.000864745,0.034165572,13312.54405,1299575,55900,25.1,10337703428.0
1053.818182,30.92747816,67.29587192,23,4.71e+28,5.18e-05,242.8206781,581068.7207,0.25,2502.813584,24826.54822,197719.5,0.255778576,9211.379621,-3496.398394,0.519547743,769,35.24638906,0.000757161,0.03022339,11855.40363,1216824,46230,23.0,9306546030.0
940.2272727,25.42885884,58.487083,18,3.43e+28,0.000169758,667.2271224,665626.1384,0.25,2240.101566,11813.37549,152478.0,0.232861434,9131.93718,-3764.075733,0.457431346,627,28.84098005,0.000724672,0.026281209,10362.39586,1057736,35120,19.4,7855386954.0
3756.136364,80.76237345,195.0545903,35,3.24e+29,0.001162101,3823.441666,1977381.744,0.25,5843.821196,292059.4855,405107.5,0.65192004,10383.82635,-2090.030827,1.129892244,2000,104.6556559,0.001643603,0.078843627,30305.61312,3024157,299220,54.3,37283222818.0
4129.284091,80.70925592,202.3138668,35,3.1e+29,0.001267138,6362.417788,2190487.3,0.25,6089.147468,1787006.697,422432.5,0.686752563,10572.89764,-2068.226771,1.094942222,2003,107.9596201,0.001711221,0.080157687,31510.85254,3146904,316590,54.1,40333262704.0
