Gravity Index Centrality,Laplacian Centrality,Constraint Coefficients,Second order centrality,HVGc Index,K-Shell Value,PE Values,Global Relative Change in Avg Clustering,DIL Centrality,PageRank Centrality,Semi local centrality,Extended Coreness,P Value,Societal Capital Scores,Extended Degree,Coreness Centrality,I-GSM Values,MDD Value,LGC Scores,EIGSM Values,EHCC Value,HCC Value,Degree Centrality,Leverage Centrality,Clustered Local Degree
87444.0,3904,-0.058280765,-5093.550434,171923938.9,21,0.209139604,3.12e-05,940.726231,0.000602137,1223049,52254,395,1721,692.8,708,2191.552417,21.7,7775003392.0,152646.8469,26.48262063,0.560248759,0.02289282,-0.497436274,2405.077922
77026.5,3652,-0.063447818,-5501.267932,128744397.9,18,0.182561901,0.000133875,842.2225047,0.000559815,1142688,48509,375,1655,665.8,573,2139.967071,18.7,7523970916.0,136226.0595,20.84278447,0.533095307,0.019771072,-0.519175175,2200.467836
76166.25,3734,-0.062585509,-4927.689528,110436426.7,19,0.201236311,0.000216063,857.9985098,0.000715064,1072187,44872,349,1591,641.2,637,2042.51929,21.9,7140938940.0,125408.4497,20.88233763,0.499047326,0.024973985,-0.262499726,2140.431159
188827.5,10146,-0.033090609,-3417.945813,893158193.8,34,0.46134398,0.000307806,3321.058791,0.001085285,2862597,122513,729,3992,1606.2,1552,4636.472069,44.6,26807745981.0,358707.3905,59.29557986,1.080810553,0.048907388,-0.22629427,5583.580019
220864.0,17584,-0.019658038,-2547.758955,1447957911.0,34,0.738775561,0.000199543,18568.73567,0.001898502,3865525,164539,687,5552,2237.0,2379,6463.304294,64.8,51307491984.0,469480.7056,81.46879851,1.121302512,0.084287201,0.16996656,6460.508025
3390.0,394,-0.340185049,-13094.70211,1459449.125,3,0.024138726,0.001111192,8.969593419,0.000345492,128907,5489,57,191,77.2,74,379.6517714,3.7,262257629.0,15965.53117,2.726725785,0.077553823,0.004162331,-0.421558442,280.5
203568.75,14346,-0.022853773,-2747.537863,1051412869.0,33,0.641826192,0.000406252,13869.66022,0.001686689,3263977,138969,647,4688,1889.4,2118,5480.322458,57.8,39272540823.0,402533.9177,71.61060487,1.02497253,0.073881374,0.121211765,5523.678471
12118.0,750,-0.162790035,-8636.671964,5452624.762,8,0.059824508,0.000638842,59.68311296,0.000348016,225156,9572,106,347,140.4,200,556.909185,8.0,571192500.0,26074.09376,5.611217046,0.143752552,0.008324662,-0.60351332,532.7142857
116172.0,4798,-0.04719198,-4760.192955,233129414.7,24,0.250421249,0.000502313,1970.206732,0.000669605,1471867,62377,451,2099,844.6,810,2628.432133,24.7,10696205390.0,176902.7982,29.42272517,0.647369762,0.026014568,-0.479093293,2640.893333
220796.0,16648,-0.024829421,-2776.312651,1756054570.0,34,0.67555717,0.000446674,8299.626032,0.001559196,4252261,179568,778,5978,2405.0,2211,6857.832191,59.7,52645995372.0,524910.5375,83.55781325,1.252066977,0.071800208,-0.01554316,7752.7289
78094.75,3566,-0.068650305,-5498.990799,119109687.2,19,0.181535908,0.000379706,439.6077547,0.000563039,1102264,46008,359,1612,648.6,585,2077.213178,19.0,7164274083.0,130329.2257,20.40838718,0.511935149,0.019771072,-0.53123858,2375.526316
144930.0,6518,-0.047411712,-4074.940786,375769354.6,30,0.315172075,0.000568512,1531.757245,0.000869863,1867494,79313,518,2698,1086.0,1069,3234.393239,32.8,15031436815.0,226188.0844,37.27573085,0.760028527,0.035379813,-0.296953439,4007.871658
92950.0,4876,-0.046502125,-4120.796764,170648113.7,22,0.281934867,0.000106067,2584.80432,0.000955387,1278541,53948,378,1877,757.6,894,2354.02512,30.4,9564117968.0,155150.4126,28.47030997,0.549344684,0.035379813,-0.075328231,2339.065954
20344.5,1720,-0.176545811,-9826.221007,25635759.68,6,0.064428831,0.001056777,28.3801733,0.000279546,584668,23814,246,845,339.2,203,1260.551953,6.0,2997644380.0,69132.11153,8.698393043,0.335893425,0.006243496,-0.88549648,1398.333333
139823.5,6882,-0.035132278,-3750.010069,370186540.3,29,0.358181514,0.000644421,4640.169432,0.001032416,1838154,78340,508,2661,1072.4,1159,3204.63037,36.4,15327525021.0,224729.7431,39.27998538,0.746222167,0.041623309,-0.129180496,3259.448718
2031.0,198,-0.398494583,-15140.00568,342511.1811,3,0.017261747,0.001600095,7.48627451,0.000306158,63270,2692,30,96,39.0,41,227.4435746,3.0,77667480.0,8132.381505,1.526259595,0.040557952,0.003121748,-0.441297209,124.0
240966.5,23620,-0.017419325,-2304.385795,2407884991.0,34,0.908884792,0.000447454,21607.71857,0.002187023,5124268,217984,840,7250,2919.2,2983,8407.784219,75.6,77690691420.0,632119.2159,107.8480661,1.397520593,0.099895942,0.1880614,8641.278947
170880.0,9510,-0.035209094,-3466.784685,708591578.8,32,0.438749847,0.000429486,3123.789582,0.001090507,2599178,111282,599,3720,1497.2,1473,4337.214373,42.7,24120569625.0,317015.9332,51.67534383,0.913326261,0.047866805,-0.189640549,5154.249275
76038.0,3480,-0.064283582,-5249.959842,104369487.3,19,0.18790395,6.89e-05,758.4505734,0.000624809,1044930,43374,342,1530,616.2,583,1987.332454,20.4,6814074900.0,124421.7817,19.87689321,0.487367833,0.021852237,-0.371042208,2076.671429
229797.5,21838,-0.019113409,-2294.371691,1696239416.0,34,0.864211786,0.001849267,20252.17596,0.002336772,4283301,182174,675,6166,2486.0,2783,7221.622122,74.0,66416673730.0,528780.271,92.890044,1.142532687,0.101977107,0.304504301,7210.617294
208527.0,14704,-0.021326637,-2759.467948,1127855533.0,33,0.644524847,0.001726149,14958.68063,0.001724555,3433109,145321,665,4937,1988.8,2053,5757.976544,58.3,41957680200.0,420273.7191,70.6088592,1.060295303,0.072840791,0.096903778,5785.986335
48836.0,2194,-0.080452044,-5872.031177,48181928.71,16,0.147605491,0.000235248,470.8565227,0.000546523,652245,27603,272,961,387.8,467,1331.075497,16.7,3306156152.0,79670.93684,15.04930283,0.372926652,0.017689906,-0.417098583,1325.764706
189240.0,13926,-0.023776909,-2759.048968,942328897.1,32,0.610447948,0.001277432,12662.89191,0.001769158,3096799,132351,600,4478,1805.4,2031,5237.82382,56.6,37015802373.0,379555.2484,66.4462653,0.958010187,0.073881374,0.159146474,5387.712676
155152.5,7434,-0.035178513,-3695.810553,431455668.5,30,0.377324131,0.000332591,4766.553903,0.001030408,2025386,86244,538,2897,1167.0,1225,3475.792735,38.0,17657348310.0,246689.935,42.21128154,0.79481732,0.042663892,-0.145127156,3601.346341
19614.0,1210,-0.145838286,-8572.156161,14390620.13,8,0.073474343,0.000350048,90.13691211,0.000337478,391884,16529,192,577,232.4,221,891.2628662,8.0,1495863710.0,46332.50792,7.644764847,0.257423814,0.008324662,-0.694508115,833.1785714
83006.25,3836,-0.061290497,-4762.616045,117542751.7,19,0.213020103,0.000348545,1918.228832,0.000789891,1090196,45020,339,1593,642.4,638,2090.206814,23.0,8012299232.0,132394.3949,21.71714365,0.4874799,0.027055151,-0.170356979,1996.116923
147434.0,7162,-0.040314756,-4330.670817,484013715.8,28,0.306715651,0.000669334,2546.142808,0.000778673,2225906,93502,582,3146,1264.4,973,3724.759377,29.4,18442303983.0,265569.7644,39.58533456,0.860513925,0.031217482,-0.461751078,4068.708046
71557.5,5884,-0.042313798,-3912.137582,187160762.2,15,0.269428011,0.000123599,3880.328261,0.00129954,1412612,56974,371,2239,903.2,783,2793.581015,31.1,13123505906.0,166597.8467,25.55569282,0.561949019,0.039542144,0.017783704,2664.368421
217770.0,16368,-0.021394485,-2656.94372,1385226546.0,34,0.70134388,0.000281203,14012.69485,0.001734579,3837080,162731,715,5409,2178.6,2275,6277.878312,61.5,48556146672.0,474877.8624,80.7450355,1.145803366,0.078043704,0.12004756,6502.674595
236614.5,22320,-0.019258321,-2363.647415,2459521359.0,34,0.866163694,3.34e-06,17187.62389,0.002042489,4989283,212783,853,6974,2808.0,2940,8070.32207,71.9,72563636880.0,629589.2886,110.1832325,1.396862742,0.095733611,0.157586618,8636.203058
34205.0,2016,-0.126632765,-7637.292282,39759827.16,10,0.096851979,0.001139235,83.55345239,0.000372934,662950,27413,263,963,387.2,307,1374.54862,10.0,3454089408.0,79740.49066,11.72000898,0.36252745,0.010405827,-0.703979688,1609.511111
165276.5,8224,-0.04012516,-4052.519518,632163337.0,31,0.342777664,0.000165242,1845.825532,0.000831645,2500864,105923,620,3551,1427.2,1128,4144.62482,33.4,21788830080.0,303129.8506,44.27905833,0.928156922,0.035379813,-0.429041369,5027.868093
109344.0,4812,-0.054035732,-4767.135483,240521448.7,24,0.24313787,0.000220872,1035.051941,0.00066033,1496782,63672,456,2106,847.4,807,2614.154361,25.0,10540854420.0,183694.0849,29.81584408,0.653612743,0.026014568,-0.460360282,3003.576667
217141.0,15312,-0.021122349,-2798.936782,1387809809.0,34,0.647522683,0.00083312,13946.02469,0.001626686,3774435,159127,710,5378,2164.8,2063,6217.926125,57.8,46078868616.0,463372.3441,74.55301843,1.138182579,0.070759625,0.033642024,6398.57331
222674.5,17530,-0.0218798,-2620.24347,1679928583.0,34,0.72466565,1.47e-05,13343.90383,0.001888784,4154866,175567,817,5839,2351.0,2361,6755.11583,63.8,53950380590.0,519465.9018,87.44065885,1.289647933,0.08012487,0.103007271,7260.592618
29484.0,1892,-0.131457529,-8023.4074,41662055.9,9,0.090729626,0.001545046,29.03381938,0.00032951,656142,27974,266,910,365.8,302,1318.542912,9.0,3247500696.0,83141.77433,12.24175288,0.362989468,0.009365245,-0.788785507,1651.833333
102407.5,4380,-0.049320399,-4596.11611,181586504.3,23,0.242332644,0.000491006,2092.018741,0.0007401,1283096,54604,400,1839,741.0,788,2335.993922,25.5,8981387100.0,157169.7321,27.12346667,0.572864092,0.028095734,-0.314849045,2405.675214
172920.0,8478,-0.032427401,-3632.237733,607618863.2,32,0.40341206,0.000777942,4653.000805,0.001032935,2395534,101508,625,3378,1359.6,1294,3993.848052,39.0,21355916679.0,294883.6906,49.20416958,0.924066359,0.043704475,-0.221843074,4289.142857
88685.0,3634,-0.058919077,-5343.235876,143211840.8,20,0.197719064,0.000297795,1092.618203,0.000556717,1145746,48735,380,1627,654.8,649,2121.095929,20.0,7521927567.0,138655.2257,23.19310569,0.537328988,0.020811655,-0.548579114,2131.389474
47043.75,2654,-0.087106961,-6439.549548,71213919.25,13,0.134379772,0.000125191,266.8862492,0.000452575,868616,36815,316,1236,497.2,425,1662.619375,13.7,4811603802.0,105399.4715,15.79013295,0.440115879,0.014568158,-0.590545418,1772.571429
131971.0,6222,-0.047098045,-4136.992234,338331504.6,28,0.306874519,0.000494267,1284.273037,0.000842422,1783919,75655,493,2583,1039.8,1034,3108.73427,32.1,14081067309.0,215159.8994,35.26604684,0.724220933,0.03433923,-0.302515291,3796.022727
2393.5,384,-0.51291882,-17091.95348,1181420.465,2,0.019479726,0.002179376,2.0,0.00019594,135053,5830,59,191,76.8,67,384.9708534,2.0,259342464.0,16273.56716,2.519534475,0.079890272,0.002081165,-0.950206398,378.0
40545.0,2548,-0.111211964,-7269.79782,63785688.01,10,0.108470828,0.000463177,178.2169811,0.000387386,853151,35528,308,1219,489.8,346,1691.230478,10.7,5126849910.0,102216.7827,14.10871474,0.429794139,0.01144641,-0.71045611,1822.981818
161805.0,9544,-0.030187386,-3299.918335,565051732.3,30,0.442269306,0.00060652,6415.16006,0.001296948,2407494,101830,560,3497,1409.0,1424,4129.618867,44.1,24211152392.0,291373.145,47.81448827,0.854963401,0.053069719,0.013766505,4305.472941
108692.25,6116,-0.038757958,-3933.556918,272401728.1,23,0.317429979,0.000676994,3983.122027,0.001039735,1631446,68866,440,2392,964.2,980,2925.626038,32.8,13471856926.0,196297.0883,32.68718797,0.651340007,0.038501561,-0.091005968,2903.085586
167493.0,9596,-0.031417874,-3173.475699,515431815.3,31,0.476180633,0.000344378,7023.887041,0.001382723,2268993,96491,526,3313,1336.2,1569,3940.551253,46.3,23117229406.0,273460.0136,49.20731853,0.804680596,0.05723205,0.065158005,4128.993939
171135.5,9972,-0.030535047,-3201.594419,597907738.9,31,0.473210769,0.000309862,5937.61271,0.00136721,2451604,104327,551,3555,1432.8,1556,4201.642617,46.2,25068296682.0,295632.268,50.76253814,0.847779079,0.056191467,0.023453663,4438.025157
201926.0,11380,-0.031945581,-3378.988343,1073114634.0,34,0.48041744,4.55e-05,4299.514921,0.001120097,3247930,137102,721,4562,1834.4,1564,5261.543313,45.0,32942129820.0,399147.0448,61.2439434,1.104187647,0.049947971,-0.231954475,6266.776596
166648.0,7616,-0.03708032,-3826.40039,544762420.5,32,0.369933769,0.000128222,2904.843367,0.000922176,2207442,94161,593,3105,1249.6,1238,3687.769042,36.8,18522420448.0,273288.8801,45.86917819,0.87101064,0.039542144,-0.302790576,4170.770982
84115.0,3700,-0.058822009,-5106.494094,133500031.2,20,0.204158981,0.000111808,829.9692538,0.000621398,1125047,47998,375,1619,652.0,666,2098.985126,21.4,7434617200.0,134718.0699,23.11060668,0.531028598,0.02289282,-0.436309562,2205.380952
162773.25,8772,-0.03279005,-3556.42406,606541639.7,31,0.414528124,0.000121506,4251.999715,0.00109896,2414936,102957,585,3440,1384.8,1331,4041.709298,40.1,21810827994.0,295815.7958,48.26113767,0.880896719,0.04578564,-0.160047083,4390.389006
40041.0,2144,-0.094992037,-6938.269328,50756230.64,12,0.11565989,0.000244546,237.8635484,0.000402937,695724,29528,281,1006,404.8,388,1406.71382,12.0,3548177424.0,83684.16031,13.82339063,0.386024056,0.012486993,-0.707397699,1445.818182
197538.0,12040,-0.026519507,-3056.016743,986028268.5,33,0.551303116,0.000252582,8199.618638,0.001335665,3073066,131339,657,4367,1758.4,1865,5084.249868,51.4,32517409260.0,377161.3185,64.43348371,1.01822662,0.060353798,-0.062140283,5476.835451
94211.25,4132,-0.059844734,-5209.587028,187414547.7,21,0.21144841,0.00016878,707.9887433,0.000576903,1318513,55895,422,1856,746.6,688,2355.349495,21.0,8796852390.0,161640.3601,26.01917091,0.599540973,0.021852237,-0.553396485,2682.595238
136493.0,6564,-0.041468703,-3857.753474,325598235.2,28,0.336584192,0.000235628,2927.965511,0.000989757,1762069,74515,469,2579,1039.2,1097,3125.103822,34.7,14913165132.0,211087.9179,36.33581885,0.695953916,0.039542144,-0.146870078,3412.096728
103741.5,4436,-0.04413316,-4506.950032,189143688.4,23,0.259603902,0.000745398,2793.508216,0.000757855,1279862,54302,398,1840,741.6,839,2340.873609,26.8,9099788600.0,157658.414,28.50685348,0.570585052,0.029136316,-0.313073585,2219.460317
114486.0,5348,-0.046962743,-4425.660924,264246648.9,24,0.272718364,0.000383936,2072.285243,0.000771515,1596531,67528,463,2268,913.0,873,2797.729237,27.8,12027689436.0,195088.4204,31.56470845,0.671090503,0.030176899,-0.322561066,3044.157635
180728.0,10920,-0.027394273,-3067.591371,700588289.6,32,0.528737383,0.000352464,8691.016889,0.001377157,2647425,113637,574,3807,1534.4,1743,4477.88413,49.3,27599410020.0,324318.254,57.03868741,0.8891152,0.060353798,0.025510952,4685.683001
131098.5,5402,-0.0436026,-4410.513463,288376329.7,27,0.286714859,0.00035527,2267.591525,0.000746645,1622828,68972,479,2295,923.8,933,2829.667537,29.0,12191644152.0,197431.5094,33.22395676,0.691332123,0.030176899,-0.390842084,2935.753695
202974.75,14048,-0.02484386,-2903.22397,1214700519.0,33,0.594237757,0.000250681,10624.35667,0.001508319,3493014,148091,658,5008,2016.0,1969,5791.722926,53.8,40759028752.0,424698.9186,68.50199884,1.056193742,0.066597294,0.009189558,6251.119048
113303.75,5858,-0.046226238,-4425.619896,298884536.4,23,0.275278663,0.000365418,2105.423874,0.000788277,1763881,73346,471,2523,1015.0,839,3072.848321,26.9,14081765016.0,214097.0915,31.87381347,0.695075484,0.030176899,-0.315634419,3329.428571
243712.0,24388,-0.019788233,-2294.303872,2649827615.0,34,0.903122034,0.000678696,18288.11993,0.002206324,5331312,226068,856,7538,3034.6,2966,8737.021281,75.7,83557494930.0,663407.4408,112.7910648,1.432745852,0.100936524,0.192834187,9355.587199
200430.0,11200,-0.032121088,-3379.277576,1041872553.0,34,0.482050582,0.000176926,4654.311134,0.001126241,3184921,134310,716,4472,1798.4,1559,5165.925112,45.0,32015144000.0,391308.4681,60.9398285,1.093179754,0.049947971,-0.224222077,6126.141844
45871.0,2750,-0.05379982,-4849.315455,42822747.84,14,0.171382852,0.000869527,2727.617814,0.000936566,615440,24512,218,1075,435.0,453,1475.405408,22.0,4239635125.0,71270.09445,13.04144021,0.316387117,0.026014568,-0.123525664,1239.0
68546.25,4030,-0.05847236,-4741.662809,112687252.4,15,0.206267816,0.000353916,1447.810131,0.000905473,1075835,43028,311,1690,681.2,529,2214.607644,23.0,8607425125.0,128151.2669,19.12898674,0.460338252,0.027055151,-0.198622711,2165.76
189403.5,10238,-0.024944771,-3206.56315,760972012.6,33,0.508978812,0.001172681,10711.71988,0.001256379,2640788,112267,611,3741,1507.0,1666,4407.164049,47.0,26176451853.0,327421.8332,59.09526571,0.928550533,0.055150884,-0.07266064,4397.230769
70376.25,6100,-0.036626717,-3660.817626,165565043.5,15,0.311918487,0.000150404,5339.50627,0.001468701,1311238,51970,325,2147,867.4,834,2694.859497,34.0,12990358700.0,156731.8216,25.96567463,0.502929112,0.044745057,0.120354042,2495.44186
159787.5,8212,-0.031896061,-3598.746838,527841923.7,30,0.407483379,0.000844411,5260.658494,0.001091218,2260479,96129,571,3203,1289.8,1297,3808.45064,39.1,20191053806.0,273821.7569,46.47308953,0.850935746,0.044745057,-0.153379298,3922.879291
91143.25,3984,-0.056317846,-4701.110911,141974013.1,23,0.231150713,0.000100427,1159.805495,0.000723354,1131780,48233,364,1667,672.0,754,2111.438612,25.1,7357603392.0,135195.5281,24.64061956,0.520933742,0.027055151,-0.314015023,2272.153846
61474.5,2386,-0.060890991,-5376.870617,57086935.8,19,0.175228508,0.000824841,1507.724917,0.000600066,681117,28934,278,1003,405.2,576,1379.355808,19.7,3603846611.0,84120.62677,17.33642707,0.382347158,0.020811655,-0.365637267,1241.684211
135635.5,6224,-0.039319444,-3958.495024,299366135.3,26,0.321543768,0.000326406,5096.722987,0.00096921,1710646,72567,466,2482,1000.0,1024,3059.342085,33.0,14430042136.0,202483.5275,35.26883665,0.686880611,0.037460978,-0.197135786,3051.67619
155896.75,7528,-0.032603395,-3776.528122,434798170.5,29,0.372542532,0.000800492,5011.048844,0.001150755,2084756,87750,528,2984,1201.6,1185,3586.265358,36.7,18570928592.0,248314.2484,41.80774478,0.788129623,0.041623309,-0.167440972,3604.512821
4856.0,494,-0.33712314,-12360.78179,1950763.399,4,0.031165006,0.001959472,4.0,0.000268278,160179,6762,73,241,97.2,102,420.1998882,4.0,298299677.0,17704.39505,3.233370291,0.099115841,0.004162331,-0.71416743,474.0
7520.0,658,-0.237548021,-10113.99408,4052020.002,5,0.0490652,0.001252107,16.67202819,0.000326408,209808,8840,95,314,126.8,154,529.0264799,5.7,511540057.0,24564.69583,4.73452698,0.129007602,0.006243496,-0.616573268,533.8666667
165245.5,8498,-0.032856357,-3454.489328,479848839.2,31,0.417480159,0.000186235,6915.005868,0.00138647,2175148,91949,557,3121,1258.0,1332,3733.343987,42.3,21039989999.0,267098.6072,44.84215277,0.829873103,0.049947971,0.018836935,3803.109929
175224.0,8406,-0.033111909,-3753.513666,599621884.1,32,0.382362919,0.002756879,4589.078056,0.00108545,2412139,101640,627,3423,1377.2,1236,4041.144661,37.6,21802625388.0,291910.3035,47.56987543,0.928986194,0.041623309,-0.240471979,4228.75
71584.0,3266,-0.061557634,-5552.184856,92574048.11,16,0.163807313,0.001443693,1249.64789,0.000608597,1000672,41514,335,1462,588.6,504,1964.753344,18.1,6883913133.0,116838.2826,18.04102943,0.47528648,0.019771072,-0.366265941,1746.789474
131280.75,5240,-0.038259367,-4135.758971,232241282.0,27,0.303461197,0.001004977,4167.939557,0.000853848,1456420,62098,429,2092,843.4,1003,2624.047937,31.5,11348268000.0,175900.5729,32.56957926,0.621266967,0.03433923,-0.22758179,2476.25947
16879.5,1206,-0.193034309,-9921.692206,10544309.21,6,0.053375419,0.000695481,27.63779616,0.000294304,397446,16107,192,588,236.4,158,947.6989044,6.0,1757082906.0,44858.11878,6.015440157,0.258055309,0.006243496,-0.746449727,931.2
178412.75,10282,-0.027396938,-3314.685408,765132958.1,31,0.469603199,0.000899678,7654.685881,0.00121576,2757456,116536,604,3916,1576.4,1508,4586.694643,44.0,27856693576.0,343126.5014,55.16444412,0.930419464,0.052029136,-0.091652532,4765.436735
120343.75,4552,-0.048844559,-4676.287667,196538389.1,25,0.25088407,0.000383325,1784.24127,0.000698519,1359158,57152,419,1951,785.6,822,2477.615921,25.7,10084450728.0,162846.046,28.1110756,0.601490115,0.027055151,-0.391312868,2475.846154
106018.5,5072,-0.04476515,-4300.029789,200968824.3,23,0.264527567,0.000350296,2549.076692,0.000864368,1411166,59023,404,2071,834.6,834,2586.358685,27.7,11062800408.0,169375.1148,28.0083003,0.590855779,0.032258065,-0.177436684,2548.903226
129577.0,5950,-0.038174954,-3902.939679,273576484.1,28,0.339380937,0.00054387,3235.649345,0.000959749,1605059,68318,446,2309,931.0,1099,2827.937705,33.7,12608656900.0,193608.3361,36.1125966,0.653584441,0.038501561,-0.146917543,2896.288288
44019.5,2126,-0.094284205,-6259.204892,47304825.93,14,0.13071685,0.000263169,358.3543964,0.000496665,666207,28352,270,958,386.2,430,1345.596418,14.7,3416504323.0,83115.9656,14.83901824,0.370417977,0.015608741,-0.473327231,1481.857143
128668.5,5878,-0.041399738,-4016.918301,299430559.5,27,0.314927587,0.000429642,3396.50368,0.000901028,1654130,70914,467,2344,944.6,1049,2875.108489,32.3,12915670620.0,203558.4188,36.78190542,0.680126452,0.036420395,-0.210677863,2991.998319
51367.5,4278,-0.042209113,-3916.7445,61903110.89,15,0.227961327,0.001971201,3754.479367,0.001575865,738426,29029,221,1398,567.0,600,1816.905931,30.0,6708810936.0,86174.67796,15.87385894,0.338434761,0.040582726,0.186326097,1615.761134
48483.75,3612,-0.052221329,-4315.27246,61418099.57,15,0.201970476,0.000112461,2131.105796,0.001221732,729677,29438,230,1310,530.4,548,1703.278104,26.6,5465033658.0,85559.39164,15.5287452,0.343896824,0.033298647,0.033715239,1610.383065
40498.5,2264,-0.074007384,-5307.391577,35412776.22,14,0.158786705,0.000235902,847.7177051,0.000772566,548743,21585,215,922,373.0,415,1287.389222,19.2,3212013776.0,65623.4475,12.58786228,0.304098932,0.021852237,-0.224309763,1222.785714
171568.0,7882,-0.041840081,-3992.602766,588945898.5,32,0.356574403,0.000508578,1738.105408,0.00085549,2381675,100380,635,3346,1345.4,1167,3942.504136,34.7,20284874799.0,288851.4783,45.98647451,0.933911528,0.036420395,-0.395991494,4913.635294
70057.5,6032,-0.039704959,-3764.158428,172587174.4,15,0.287852055,4.96e-05,3960.415661,0.001453831,1353629,54071,341,2196,886.6,769,2746.120257,33.2,13114668840.0,161449.1248,25.09004374,0.524433721,0.042663892,0.093514776,2604.396341
123918.75,5822,-0.051041245,-4580.599308,341051760.2,25,0.268870686,0.000324656,928.8497611,0.000702276,1826492,76735,513,2560,1029.4,861,3107.094198,26.1,13991814652.0,224497.0414,34.05207105,0.746265022,0.028095734,-0.449807929,3774.242165
50550.5,2538,-0.062778103,-5118.237924,32404025.69,14,0.138628241,0.00090142,1638.228154,0.000952676,599406,23470,219,1016,411.0,391,1449.596409,19.4,4340245221.0,68765.28155,11.02860013,0.314168236,0.023933403,-0.038938306,1197.094862
64383.75,4270,-0.056864109,-4287.630288,88833097.49,15,0.211633733,0.001247946,3025.939168,0.001269246,953461,37668,273,1607,649.4,576,2112.295967,27.3,8508436160.0,111629.1358,17.97836421,0.411180817,0.03433923,0.057414911,1931.727273
105022.5,5062,-0.054002792,-4967.199494,274967966.6,22,0.233489897,0.000147288,950.2496028,0.000616742,1620685,67868,474,2278,915.8,754,2806.300885,22.7,11737682077.0,198479.7498,30.74453022,0.684515056,0.023933403,-0.548583457,3280.0
224765.5,17926,-0.018679564,-2557.481931,1585805914.0,34,0.743129018,0.001129902,20027.09604,0.001947141,4072374,172619,739,5803,2337.2,2356,6739.261077,65.0,54411173209.0,503711.8333,83.84416824,1.196459728,0.083246618,0.143652283,6744.446835
14872.5,782,-0.162072033,-8200.342292,4341973.679,9,0.058799211,0.001004206,52.82839439,0.000445061,204718,8172,105,355,143.8,156,595.3996361,9.0,676392073.0,23802.52932,4.340197928,0.143043596,0.009365245,-0.481577165,567.0555556
35371.0,1742,-0.079672214,-5748.322792,20324344.65,14,0.1281018,4.53e-05,947.2223395,0.00070374,409261,16261,186,718,290.8,343,1040.130472,17.1,2098076994.0,48556.12225,9.631000202,0.258509078,0.018730489,-0.257087119,896.7320261
30135.0,2082,-0.078159095,-5246.522444,22420463.73,14,0.142049494,0.000750185,565.4165223,0.000886489,430034,16651,185,810,328.4,337,1092.58869,19.6,2221964532.0,51705.50111,9.580638461,0.262622443,0.02289282,-0.093988045,1067.722944
51281.25,3070,-0.053184622,-4523.107226,42978704.89,15,0.182335146,0.000609108,2318.871014,0.001094295,628910,25321,226,1129,457.4,490,1545.054497,25.1,4899859685.0,73422.1153,13.46919594,0.328832975,0.030176899,0.017228656,1335.714286
240856.0,23754,-0.01801908,-2303.97726,2518018488.0,34,0.915886621,0.000336345,22031.22287,0.002127742,5206025,221451,818,7317,2946.0,3015,8478.590439,75.9,78481576974.0,642976.6989,109.2543751,1.375666033,0.099895942,0.1802936,8815.6375
77696.0,7418,-0.032779804,-3427.832171,241389820.7,16,0.344533488,0.002297544,6285.408767,0.001680567,1571108,63922,379,2533,1023.0,947,3114.391835,38.8,16448791888.0,189712.686,31.36597036,0.588172934,0.050988554,0.167628703,2908.561224
54543.75,3082,-0.056789594,-4760.198398,57019595.09,15,0.178155133,0.000227935,1811.573805,0.000960229,726081,29373,242,1216,491.6,504,1652.972388,23.0,5278912781.0,86252.41878,15.03861203,0.35251911,0.027055151,-0.106850873,1471.938462
191046.0,10610,-0.032492728,-3352.075547,941688283.8,34,0.467657298,0.000694964,3970.861515,0.001187245,2947786,125794,854,4129,1661.4,1561,4792.777065,46.0,28433670035.0,364878.4684,62.26486218,1.234703565,0.050988554,-0.176103334,5776.530612
127907.0,6012,-0.040391674,-4131.114275,323407468.2,26,0.312194568,0.000590675,2798.48882,0.000843944,1748580,74239,482,2478,997.8,1015,3025.61501,30.9,13712587434.0,214707.8096,37.2985307,0.705342566,0.03433923,-0.280275283,3181.278409
63093.75,5006,-0.043030891,-3810.281627,87724600.67,15,0.235593501,0.003269304,4994.729668,0.001706123,944020,37443,259,1642,665.2,654,2144.14776,32.1,9551257772.0,110178.5924,18.60342356,0.396834977,0.043704475,0.24089055,1849.012776
216546.0,15786,-0.02497415,-2776.007535,1562102732.0,34,0.654220216,0.000232269,9158.628685,0.001620188,3915363,166451,856,5547,2232.6,2153,6397.398254,59.7,47080434762.0,483946.273,82.91809801,1.318445376,0.071800208,0.000518982,7264.304348
34938.0,1700,-0.096258683,-6338.124228,18944392.66,12,0.096943261,0.000332515,500.5024017,0.000648832,432447,17252,187,745,301.0,259,1119.932607,14.1,2483717850.0,50582.24142,8.022966449,0.261227334,0.015608741,-0.303105741,987.2380952
46952.5,3240,-0.045526931,-4431.256324,45794399.95,14,0.187771381,0.001576832,3670.23365,0.001299341,640710,25560,222,1155,468.2,489,1563.579701,25.6,5024280960.0,74835.80587,13.48937982,0.325652701,0.032258065,0.106544974,1271.449462
32525.5,2336,-0.065393578,-5008.726863,25825720.61,14,0.151693334,0.000125809,1047.928076,0.000983543,467332,18034,189,892,361.6,375,1192.316834,20.4,2650716432.0,54666.32683,10.28358992,0.272002843,0.024973985,-0.055583245,1103.869565
