MCGM Values,Extended Coreness,PE Values,Extended Improved Gravity Index Values,Societal Capital Scores,P Value,Closeness Centrality,Volume Centrality,Constraint Coefficients,Gravity Model Centrality,Extended Degree,Leverage Centrality,DNC Scores,CLC Values,H-GSM_1,Density Centrality,GGC Values,EIGSM Values,EHCC Value,GIN Values,Coreness Centrality,DIL Centrality,Isolating Centrality,Node H-Index,Second order centrality
0.342825906,389,0.026884662,6301.0,54,51,6.21e-05,441,-0.182113883,2267.897551,23.0,0.195707071,9.578571429,1218.269633,9.227147758,33.96590909,247.4950492,577.1719275,3.242436477,1886.768013,35,65.77142857,0,3,-17419.73951
0.57547682,1024,0.033041836,15945.25,103,81,7.52e-05,250,-0.269477184,3853.722529,42.8,-0.123181818,13.40686275,1347.661775,13.26020873,29.90909091,57.46035748,1359.744144,6.823131998,2497.376458,75,22.30736715,0,7,-14284.5162
0.571142682,1022,0.033670656,15949.75,102,81,7.52e-05,247,-0.269477184,3844.389196,42.4,-0.105,13.07352941,1344.355209,13.22986399,29.27272727,57.72595298,1357.825003,6.822550603,2496.369621,75,17.54347826,0,7,-14347.65553
0.571142682,1022,0.033670656,15949.75,102,81,7.52e-05,247,-0.269477184,3844.389196,42.4,-0.105,13.07352941,1344.355209,13.22986399,29.27272727,57.72595298,1357.825003,6.822550603,2496.369621,75,17.54347826,0,7,-14347.65553
0.57547682,1024,0.033041836,15945.25,103,81,7.52e-05,250,-0.269477184,3853.722529,42.8,-0.123181818,13.40686275,1347.661775,13.26020873,29.90909091,57.46035748,1359.744144,6.823131998,2497.376458,75,22.30736715,0,7,-14284.5162
0.001561849,3,0.002319165,12.5,3,1,4.82e-05,9,-1.0,99.83041841,1.4,-0.333333333,1.0,17.0,1.133170064,0.397727273,3.591023775,10.70875091,0.094482127,1233.371422,1,1.0,0,1,-33675.08606
0.090912641,201,0.012227295,2897.75,26,41,5.81e-05,244,-0.5,492.7752306,10.8,-0.700534759,2.826190476,602.0,3.358232807,4.613636364,49.40804976,265.1585459,1.670472653,1685.51329,15,3.822222222,0,2,-19658.88054
0.090912641,201,0.012227295,2897.75,26,41,5.81e-05,244,-0.5,492.7752306,10.8,-0.700534759,2.826190476,602.0,3.358232807,4.613636364,49.40804976,265.1585459,1.670472653,1685.51329,15,3.822222222,0,2,-19658.88054
0.090912641,201,0.012227295,2897.75,26,41,5.81e-05,244,-0.5,492.7752306,10.8,-0.700534759,2.826190476,602.0,3.358232807,4.613636364,49.40804976,265.1585459,1.670472653,1685.51329,15,3.822222222,0,2,-19658.88054
0.090912641,201,0.012227295,2897.75,26,41,5.81e-05,244,-0.5,492.7752306,10.8,-0.700534759,2.826190476,602.0,3.358232807,4.613636364,49.40804976,265.1585459,1.670472653,1685.51329,15,3.822222222,0,2,-19658.88054
0.090912641,201,0.012227295,2897.75,26,41,5.81e-05,244,-0.5,492.7752306,10.8,-0.700534759,2.826190476,602.0,3.358232807,4.613636364,49.40804976,265.1585459,1.670472653,1685.51329,15,3.822222222,0,2,-19658.88054
0.012709548,29,0.008253662,207.75,12,16,5.79e-05,51,-0.5,394.0141195,5.2,-0.151515152,2.083333333,194.0,2.664848417,2.545454545,29.09262378,69.65079897,0.574553187,1624.910136,3,2.888888889,2,1,-24131.18462
0.026811745,63,0.016194345,494.5,18,23,5.79e-05,71,-0.635172588,426.5196751,7.6,-0.595959596,2.178571429,119.9286978,2.821127732,3.022727273,5.593918847,140.4697391,1.110615848,1646.780696,4,2.0,0,2,-20511.72042
0.02603082,44,0.012909057,282.5,20,22,5.79e-05,68,-0.617283951,411.753564,8.4,-0.636363636,2.138888889,114.7783856,2.867236433,3.5,6.476470265,101.4123144,0.830803187,1632.63996,4,2.0,0,2,-22149.02428
0.094804248,65,0.029662402,500.75,38,22,5.8e-05,71,-0.148650498,1924.328538,17.0,0.527020202,11.13095238,461.6282208,9.972068534,35.07954545,244.5920037,209.5596389,1.920284238,1646.182548,16,67.11111111,9,2,-22100.48957
0.019262807,32,0.009894615,244.0,13,19,5.79e-05,52,-0.5,395.7918973,5.6,-0.318181818,2.083333333,234.0,2.671897487,2.545454545,31.09262378,82.90702483,0.742527993,1625.577939,4,3.388888889,0,2,-21670.6817
0.019262807,32,0.009894615,244.0,13,19,5.79e-05,52,-0.5,395.7918973,5.6,-0.318181818,2.083333333,234.0,2.671897487,2.545454545,31.09262378,82.90702483,0.742527993,1625.577939,4,3.388888889,0,2,-21670.6817
0.001692003,3,0.002819745,20.25,3,1,5.42e-05,11,-1.0,145.0236786,1.4,-0.333333333,1.0,36.0,1.250240241,0.397727273,3.904583881,18.05508766,0.15958764,1458.313595,1,1.0,0,1,-29188.96982
0.020108809,39,0.01143864,333.5,11,16,5.79e-05,54,-0.5,408.9757862,4.8,-0.277777778,2.095238095,184.0,2.643103386,2.227272727,24.87949997,95.23408393,0.807633506,1638.316288,4,3.357142857,0,2,-21596.37523
0.013301749,36,0.009297107,294.75,10,9,5.79e-05,53,-0.5,407.1980084,4.4,-0.111111111,2.095238095,150.0,2.636103327,2.227272727,22.87949997,81.84814215,0.574553187,1637.648485,3,2.857142857,2,1,-23930.50364
0.020108809,39,0.01143864,333.5,11,16,5.79e-05,54,-0.5,408.9757862,4.8,-0.277777778,2.095238095,184.0,2.643103386,2.227272727,24.87949997,95.23408393,0.807633506,1638.316288,4,3.357142857,0,2,-21596.37523
0.050109329,37,0.018735166,230.75,27,18,5.43e-05,41,-0.173154447,1145.511583,12.2,0.486111111,8.055555556,259.3511717,7.580265141,20.04545455,138.7148457,113.1903517,1.139847115,1480.791597,12,37.57142857,7,2,-24394.83252
0.009794096,17,0.006011818,83.25,12,16,5.43e-05,37,-0.5,312.1918016,5.2,-0.151515152,2.055555556,138.0,2.497189727,2.545454545,28.86899358,41.38314562,0.368814599,1470.408104,3,2.888888889,2,1,-27525.50307
0.00641009,16,0.005333607,79.0,10,16,5.43e-05,37,-1.0,155.4570119,4.2,-0.8,1.055555556,128.0,1.497507444,0.954545455,13.68449679,37.13223328,0.358828596,1468.989352,2,1.0,0,1,-27533.86146
0.019132653,28,0.009188531,129.5,18,18,5.43e-05,45,-0.635172588,323.511246,7.6,-0.595959596,2.103174603,74.67952656,2.624613616,3.181818182,5.654281195,61.20956952,0.549100991,1474.832301,4,2.0,0,2,-25487.18267
0.015097876,20,0.007652772,106.0,13,16,5.43e-05,38,-0.5,313.9695793,5.6,-0.318181818,2.055555556,153.0,2.503952934,2.545454545,30.86899358,48.83032248,0.499752369,1471.075908,4,3.388888889,0,2,-26069.37416
0.015097876,20,0.007652772,106.0,13,16,5.43e-05,38,-0.5,313.9695793,5.6,-0.318181818,2.055555556,153.0,2.503952934,2.545454545,30.86899358,48.83032248,0.499752369,1471.075908,4,3.388888889,0,2,-26069.37416
0.015097876,20,0.007652772,106.0,13,16,5.43e-05,38,-0.5,313.9695793,5.6,-0.318181818,2.055555556,153.0,2.503952934,2.545454545,30.86899358,48.83032248,0.499752369,1471.075908,4,3.388888889,0,2,-26069.37416
0.001561849,3,0.002319165,19.25,3,1,5.42e-05,9,-1.0,148.4582534,1.4,-0.333333333,1.0,42.0,1.249433072,0.397727273,3.446489516,17.63760537,0.094482127,1466.179817,1,1.0,0,1,-29023.2819
0.012104332,16,0.00667467,86.0,11,15,5.11e-05,27,-0.5,254.182946,4.8,-0.277777778,2.047619048,105.0,2.35031265,2.227272727,24.39030241,39.50312065,0.461116494,1344.092414,4,3.357142857,0,2,-26742.68138
0.012104332,16,0.00667467,86.0,11,15,5.11e-05,27,-0.5,254.182946,4.8,-0.277777778,2.047619048,105.0,2.35031265,2.227272727,24.39030241,39.50312065,0.461116494,1344.092414,4,3.357142857,0,2,-26742.68138
0.004913317,12,0.003854924,50.5,8,9,5.11e-05,26,-1.0,125.5636952,3.4,-0.75,1.047619048,75.0,1.344259265,0.795454545,10.4451512,24.07733624,0.255087209,1342.113975,2,1.0,0,1,-29407.30762
0.007698615,13,0.004533136,54.25,10,9,5.11e-05,26,-0.5,252.4051682,4.4,-0.111111111,2.047619048,83.0,2.343810958,2.227272727,22.39030241,27.60172598,0.265073213,1343.424611,3,2.857142857,2,1,-29399.48186
0.012104332,16,0.00667467,86.0,11,15,5.11e-05,27,-0.5,254.182946,4.8,-0.277777778,2.047619048,105.0,2.35031265,2.227272727,24.39030241,39.50312065,0.461116494,1344.092414,4,3.357142857,0,2,-26742.68138
0.001692003,3,0.002819745,16.75,3,1,5.1e-05,11,-1.0,119.2703619,1.4,-0.333333333,1.0,24.0,1.181390368,0.397727273,4.013388463,14.43644611,0.15958764,1336.309033,1,1.0,0,1,-32052.07025
0.001561849,3,0.002319165,12.5,3,1,4.82e-05,9,-1.0,99.83041841,1.4,-0.333333333,1.0,17.0,1.133170064,0.397727273,3.591023775,10.70875091,0.094482127,1233.371422,1,1.0,0,1,-33675.08606
0.012709548,29,0.008253662,207.75,12,16,5.79e-05,51,-0.5,394.0141195,5.2,-0.151515152,2.083333333,194.0,2.664848417,2.545454545,29.09262378,69.65079897,0.574553187,1624.910136,3,2.888888889,2,1,-24131.18462
0.026811745,63,0.016194345,494.5,18,23,5.79e-05,71,-0.635172588,426.5196751,7.6,-0.595959596,2.178571429,119.9286978,2.821127732,3.022727273,5.593918847,140.4697391,1.110615848,1646.780696,4,2.0,0,2,-20511.72042
0.02603082,44,0.012909057,282.5,20,22,5.79e-05,68,-0.617283951,411.753564,8.4,-0.636363636,2.138888889,114.7783856,2.867236433,3.5,6.476470265,101.4123144,0.830803187,1632.63996,4,2.0,0,2,-22149.02428
0.094804248,65,0.029662402,500.75,38,22,5.8e-05,71,-0.148650498,1924.328538,17.0,0.527020202,11.13095238,461.6282208,9.972068534,35.07954545,244.5920037,209.5596389,1.920284238,1646.182548,16,67.11111111,9,2,-22100.48957
0.019262807,32,0.009894615,244.0,13,19,5.79e-05,52,-0.5,395.7918973,5.6,-0.318181818,2.083333333,234.0,2.671897487,2.545454545,31.09262378,82.90702483,0.742527993,1625.577939,4,3.388888889,0,2,-21670.6817
0.019262807,32,0.009894615,244.0,13,19,5.79e-05,52,-0.5,395.7918973,5.6,-0.318181818,2.083333333,234.0,2.671897487,2.545454545,31.09262378,82.90702483,0.742527993,1625.577939,4,3.388888889,0,2,-21670.6817
0.001692003,3,0.002819745,20.25,3,1,5.42e-05,11,-1.0,145.0236786,1.4,-0.333333333,1.0,36.0,1.250240241,0.397727273,3.904583881,18.05508766,0.15958764,1458.313595,1,1.0,0,1,-29188.96982
0.020108809,39,0.01143864,333.5,11,16,5.79e-05,54,-0.5,408.9757862,4.8,-0.277777778,2.095238095,184.0,2.643103386,2.227272727,24.87949997,95.23408393,0.807633506,1638.316288,4,3.357142857,0,2,-21596.37523
0.013301749,36,0.009297107,294.75,10,9,5.79e-05,53,-0.5,407.1980084,4.4,-0.111111111,2.095238095,150.0,2.636103327,2.227272727,22.87949997,81.84814215,0.574553187,1637.648485,3,2.857142857,2,1,-23930.50364
0.020108809,39,0.01143864,333.5,11,16,5.79e-05,54,-0.5,408.9757862,4.8,-0.277777778,2.095238095,184.0,2.643103386,2.227272727,24.87949997,95.23408393,0.807633506,1638.316288,4,3.357142857,0,2,-21596.37523
0.050109329,37,0.018735166,230.75,27,18,5.43e-05,41,-0.173154447,1145.511583,12.2,0.486111111,8.055555556,259.3511717,7.580265141,20.04545455,138.7148457,113.1903517,1.139847115,1480.791597,12,37.57142857,7,2,-24394.83252
0.009794096,17,0.006011818,83.25,12,16,5.43e-05,37,-0.5,312.1918016,5.2,-0.151515152,2.055555556,138.0,2.497189727,2.545454545,28.86899358,41.38314562,0.368814599,1470.408104,3,2.888888889,2,1,-27525.50307
0.00641009,16,0.005333607,79.0,10,16,5.43e-05,37,-1.0,155.4570119,4.2,-0.8,1.055555556,128.0,1.497507444,0.954545455,13.68449679,37.13223328,0.358828596,1468.989352,2,1.0,0,1,-27533.86146
0.019132653,28,0.009188531,129.5,18,18,5.43e-05,45,-0.635172588,323.511246,7.6,-0.595959596,2.103174603,74.67952656,2.624613616,3.181818182,5.654281195,61.20956952,0.549100991,1474.832301,4,2.0,0,2,-25487.18267
0.015097876,20,0.007652772,106.0,13,16,5.43e-05,38,-0.5,313.9695793,5.6,-0.318181818,2.055555556,153.0,2.503952934,2.545454545,30.86899358,48.83032248,0.499752369,1471.075908,4,3.388888889,0,2,-26069.37416
0.015097876,20,0.007652772,106.0,13,16,5.43e-05,38,-0.5,313.9695793,5.6,-0.318181818,2.055555556,153.0,2.503952934,2.545454545,30.86899358,48.83032248,0.499752369,1471.075908,4,3.388888889,0,2,-26069.37416
0.015097876,20,0.007652772,106.0,13,16,5.43e-05,38,-0.5,313.9695793,5.6,-0.318181818,2.055555556,153.0,2.503952934,2.545454545,30.86899358,48.83032248,0.499752369,1471.075908,4,3.388888889,0,2,-26069.37416
0.001561849,3,0.002319165,19.25,3,1,5.42e-05,9,-1.0,148.4582534,1.4,-0.333333333,1.0,42.0,1.249433072,0.397727273,3.446489516,17.63760537,0.094482127,1466.179817,1,1.0,0,1,-29023.2819
0.012104332,16,0.00667467,86.0,11,15,5.11e-05,27,-0.5,254.182946,4.8,-0.277777778,2.047619048,105.0,2.35031265,2.227272727,24.39030241,39.50312065,0.461116494,1344.092414,4,3.357142857,0,2,-26742.68138
0.012104332,16,0.00667467,86.0,11,15,5.11e-05,27,-0.5,254.182946,4.8,-0.277777778,2.047619048,105.0,2.35031265,2.227272727,24.39030241,39.50312065,0.461116494,1344.092414,4,3.357142857,0,2,-26742.68138
0.004913317,12,0.003854924,50.5,8,9,5.11e-05,26,-1.0,125.5636952,3.4,-0.75,1.047619048,75.0,1.344259265,0.795454545,10.4451512,24.07733624,0.255087209,1342.113975,2,1.0,0,1,-29407.30762
0.007698615,13,0.004533136,54.25,10,9,5.11e-05,26,-0.5,252.4051682,4.4,-0.111111111,2.047619048,83.0,2.343810958,2.227272727,22.39030241,27.60172598,0.265073213,1343.424611,3,2.857142857,2,1,-29399.48186
0.012104332,16,0.00667467,86.0,11,15,5.11e-05,27,-0.5,254.182946,4.8,-0.277777778,2.047619048,105.0,2.35031265,2.227272727,24.39030241,39.50312065,0.461116494,1344.092414,4,3.357142857,0,2,-26742.68138
0.001692003,3,0.002819745,16.75,3,1,5.1e-05,11,-1.0,119.2703619,1.4,-0.333333333,1.0,24.0,1.181390368,0.397727273,4.013388463,14.43644611,0.15958764,1336.309033,1,1.0,0,1,-32052.07025
0.001561849,3,0.002319165,12.5,3,1,4.82e-05,9,-1.0,99.83041841,1.4,-0.333333333,1.0,17.0,1.133170064,0.397727273,3.591023775,10.70875091,0.094482127,1233.371422,1,1.0,0,1,-33675.08606
0.012709548,29,0.008253662,207.75,12,16,5.79e-05,51,-0.5,394.0141195,5.2,-0.151515152,2.083333333,194.0,2.664848417,2.545454545,29.09262378,69.65079897,0.574553187,1624.910136,3,2.888888889,2,1,-24131.18462
0.026811745,63,0.016194345,494.5,18,23,5.79e-05,71,-0.635172588,426.5196751,7.6,-0.595959596,2.178571429,119.9286978,2.821127732,3.022727273,5.593918847,140.4697391,1.110615848,1646.780696,4,2.0,0,2,-20511.72042
0.02603082,44,0.012909057,282.5,20,22,5.79e-05,68,-0.617283951,411.753564,8.4,-0.636363636,2.138888889,114.7783856,2.867236433,3.5,6.476470265,101.4123144,0.830803187,1632.63996,4,2.0,0,2,-22149.02428
0.094804248,65,0.029662402,500.75,38,22,5.8e-05,71,-0.148650498,1924.328538,17.0,0.527020202,11.13095238,461.6282208,9.972068534,35.07954545,244.5920037,209.5596389,1.920284238,1646.182548,16,67.11111111,9,2,-22100.48957
0.019262807,32,0.009894615,244.0,13,19,5.79e-05,52,-0.5,395.7918973,5.6,-0.318181818,2.083333333,234.0,2.671897487,2.545454545,31.09262378,82.90702483,0.742527993,1625.577939,4,3.388888889,0,2,-21670.6817
0.019262807,32,0.009894615,244.0,13,19,5.79e-05,52,-0.5,395.7918973,5.6,-0.318181818,2.083333333,234.0,2.671897487,2.545454545,31.09262378,82.90702483,0.742527993,1625.577939,4,3.388888889,0,2,-21670.6817
0.001692003,3,0.002819745,20.25,3,1,5.42e-05,11,-1.0,145.0236786,1.4,-0.333333333,1.0,36.0,1.250240241,0.397727273,3.904583881,18.05508766,0.15958764,1458.313595,1,1.0,0,1,-29188.96982
0.020108809,39,0.01143864,333.5,11,16,5.79e-05,54,-0.5,408.9757862,4.8,-0.277777778,2.095238095,184.0,2.643103386,2.227272727,24.87949997,95.23408393,0.807633506,1638.316288,4,3.357142857,0,2,-21596.37523
0.013301749,36,0.009297107,294.75,10,9,5.79e-05,53,-0.5,407.1980084,4.4,-0.111111111,2.095238095,150.0,2.636103327,2.227272727,22.87949997,81.84814215,0.574553187,1637.648485,3,2.857142857,2,1,-23930.50364
0.020108809,39,0.01143864,333.5,11,16,5.79e-05,54,-0.5,408.9757862,4.8,-0.277777778,2.095238095,184.0,2.643103386,2.227272727,24.87949997,95.23408393,0.807633506,1638.316288,4,3.357142857,0,2,-21596.37523
0.050109329,37,0.018735166,230.75,27,18,5.43e-05,41,-0.173154447,1145.511583,12.2,0.486111111,8.055555556,259.3511717,7.580265141,20.04545455,138.7148457,113.1903517,1.139847115,1480.791597,12,37.57142857,7,2,-24394.83252
0.009794096,17,0.006011818,83.25,12,16,5.43e-05,37,-0.5,312.1918016,5.2,-0.151515152,2.055555556,138.0,2.497189727,2.545454545,28.86899358,41.38314562,0.368814599,1470.408104,3,2.888888889,2,1,-27525.50307
0.00641009,16,0.005333607,79.0,10,16,5.43e-05,37,-1.0,155.4570119,4.2,-0.8,1.055555556,128.0,1.497507444,0.954545455,13.68449679,37.13223328,0.358828596,1468.989352,2,1.0,0,1,-27533.86146
0.019132653,28,0.009188531,129.5,18,18,5.43e-05,45,-0.635172588,323.511246,7.6,-0.595959596,2.103174603,74.67952656,2.624613616,3.181818182,5.654281195,61.20956952,0.549100991,1474.832301,4,2.0,0,2,-25487.18267
0.015097876,20,0.007652772,106.0,13,16,5.43e-05,38,-0.5,313.9695793,5.6,-0.318181818,2.055555556,153.0,2.503952934,2.545454545,30.86899358,48.83032248,0.499752369,1471.075908,4,3.388888889,0,2,-26069.37416
0.015097876,20,0.007652772,106.0,13,16,5.43e-05,38,-0.5,313.9695793,5.6,-0.318181818,2.055555556,153.0,2.503952934,2.545454545,30.86899358,48.83032248,0.499752369,1471.075908,4,3.388888889,0,2,-26069.37416
0.015097876,20,0.007652772,106.0,13,16,5.43e-05,38,-0.5,313.9695793,5.6,-0.318181818,2.055555556,153.0,2.503952934,2.545454545,30.86899358,48.83032248,0.499752369,1471.075908,4,3.388888889,0,2,-26069.37416
0.001561849,3,0.002319165,19.25,3,1,5.42e-05,9,-1.0,148.4582534,1.4,-0.333333333,1.0,42.0,1.249433072,0.397727273,3.446489516,17.63760537,0.094482127,1466.179817,1,1.0,0,1,-29023.2819
0.012104332,16,0.00667467,86.0,11,15,5.11e-05,27,-0.5,254.182946,4.8,-0.277777778,2.047619048,105.0,2.35031265,2.227272727,24.39030241,39.50312065,0.461116494,1344.092414,4,3.357142857,0,2,-26742.68138
0.012104332,16,0.00667467,86.0,11,15,5.11e-05,27,-0.5,254.182946,4.8,-0.277777778,2.047619048,105.0,2.35031265,2.227272727,24.39030241,39.50312065,0.461116494,1344.092414,4,3.357142857,0,2,-26742.68138
0.004913317,12,0.003854924,50.5,8,9,5.11e-05,26,-1.0,125.5636952,3.4,-0.75,1.047619048,75.0,1.344259265,0.795454545,10.4451512,24.07733624,0.255087209,1342.113975,2,1.0,0,1,-29407.30762
0.007698615,13,0.004533136,54.25,10,9,5.11e-05,26,-0.5,252.4051682,4.4,-0.111111111,2.047619048,83.0,2.343810958,2.227272727,22.39030241,27.60172598,0.265073213,1343.424611,3,2.857142857,2,1,-29399.48186
0.012104332,16,0.00667467,86.0,11,15,5.11e-05,27,-0.5,254.182946,4.8,-0.277777778,2.047619048,105.0,2.35031265,2.227272727,24.39030241,39.50312065,0.461116494,1344.092414,4,3.357142857,0,2,-26742.68138
0.001692003,3,0.002819745,16.75,3,1,5.1e-05,11,-1.0,119.2703619,1.4,-0.333333333,1.0,24.0,1.181390368,0.397727273,4.013388463,14.43644611,0.15958764,1336.309033,1,1.0,0,1,-32052.07025
0.001561849,3,0.002319165,12.5,3,1,4.82e-05,9,-1.0,99.83041841,1.4,-0.333333333,1.0,17.0,1.133170064,0.397727273,3.591023775,10.70875091,0.094482127,1233.371422,1,1.0,0,1,-33675.08606
0.012709548,29,0.008253662,207.75,12,16,5.79e-05,51,-0.5,394.0141195,5.2,-0.151515152,2.083333333,194.0,2.664848417,2.545454545,29.09262378,69.65079897,0.574553187,1624.910136,3,2.888888889,2,1,-24131.18462
0.026811745,63,0.016194345,494.5,18,23,5.79e-05,71,-0.635172588,426.5196751,7.6,-0.595959596,2.178571429,119.9286978,2.821127732,3.022727273,5.593918847,140.4697391,1.110615848,1646.780696,4,2.0,0,2,-20511.72042
0.02603082,44,0.012909057,282.5,20,22,5.79e-05,68,-0.617283951,411.753564,8.4,-0.636363636,2.138888889,114.7783856,2.867236433,3.5,6.476470265,101.4123144,0.830803187,1632.63996,4,2.0,0,2,-22149.02428
0.094804248,65,0.029662402,500.75,38,22,5.8e-05,71,-0.148650498,1924.328538,17.0,0.527020202,11.13095238,461.6282208,9.972068534,35.07954545,244.5920037,209.5596389,1.920284238,1646.182548,16,67.11111111,9,2,-22100.48957
0.019262807,32,0.009894615,244.0,13,19,5.79e-05,52,-0.5,395.7918973,5.6,-0.318181818,2.083333333,234.0,2.671897487,2.545454545,31.09262378,82.90702483,0.742527993,1625.577939,4,3.388888889,0,2,-21670.6817
0.019262807,32,0.009894615,244.0,13,19,5.79e-05,52,-0.5,395.7918973,5.6,-0.318181818,2.083333333,234.0,2.671897487,2.545454545,31.09262378,82.90702483,0.742527993,1625.577939,4,3.388888889,0,2,-21670.6817
0.001692003,3,0.002819745,20.25,3,1,5.42e-05,11,-1.0,145.0236786,1.4,-0.333333333,1.0,36.0,1.250240241,0.397727273,3.904583881,18.05508766,0.15958764,1458.313595,1,1.0,0,1,-29188.96982
0.020108809,39,0.01143864,333.5,11,16,5.79e-05,54,-0.5,408.9757862,4.8,-0.277777778,2.095238095,184.0,2.643103386,2.227272727,24.87949997,95.23408393,0.807633506,1638.316288,4,3.357142857,0,2,-21596.37523
0.013301749,36,0.009297107,294.75,10,9,5.79e-05,53,-0.5,407.1980084,4.4,-0.111111111,2.095238095,150.0,2.636103327,2.227272727,22.87949997,81.84814215,0.574553187,1637.648485,3,2.857142857,2,1,-23930.50364
0.020108809,39,0.01143864,333.5,11,16,5.79e-05,54,-0.5,408.9757862,4.8,-0.277777778,2.095238095,184.0,2.643103386,2.227272727,24.87949997,95.23408393,0.807633506,1638.316288,4,3.357142857,0,2,-21596.37523
0.050109329,37,0.018735166,230.75,27,18,5.43e-05,41,-0.173154447,1145.511583,12.2,0.486111111,8.055555556,259.3511717,7.580265141,20.04545455,138.7148457,113.1903517,1.139847115,1480.791597,12,37.57142857,7,2,-24394.83252
0.009794096,17,0.006011818,83.25,12,16,5.43e-05,37,-0.5,312.1918016,5.2,-0.151515152,2.055555556,138.0,2.497189727,2.545454545,28.86899358,41.38314562,0.368814599,1470.408104,3,2.888888889,2,1,-27525.50307
0.00641009,16,0.005333607,79.0,10,16,5.43e-05,37,-1.0,155.4570119,4.2,-0.8,1.055555556,128.0,1.497507444,0.954545455,13.68449679,37.13223328,0.358828596,1468.989352,2,1.0,0,1,-27533.86146
0.019132653,28,0.009188531,129.5,18,18,5.43e-05,45,-0.635172588,323.511246,7.6,-0.595959596,2.103174603,74.67952656,2.624613616,3.181818182,5.654281195,61.20956952,0.549100991,1474.832301,4,2.0,0,2,-25487.18267
0.015097876,20,0.007652772,106.0,13,16,5.43e-05,38,-0.5,313.9695793,5.6,-0.318181818,2.055555556,153.0,2.503952934,2.545454545,30.86899358,48.83032248,0.499752369,1471.075908,4,3.388888889,0,2,-26069.37416
0.015097876,20,0.007652772,106.0,13,16,5.43e-05,38,-0.5,313.9695793,5.6,-0.318181818,2.055555556,153.0,2.503952934,2.545454545,30.86899358,48.83032248,0.499752369,1471.075908,4,3.388888889,0,2,-26069.37416
0.015097876,20,0.007652772,106.0,13,16,5.43e-05,38,-0.5,313.9695793,5.6,-0.318181818,2.055555556,153.0,2.503952934,2.545454545,30.86899358,48.83032248,0.499752369,1471.075908,4,3.388888889,0,2,-26069.37416
0.001561849,3,0.002319165,19.25,3,1,5.42e-05,9,-1.0,148.4582534,1.4,-0.333333333,1.0,42.0,1.249433072,0.397727273,3.446489516,17.63760537,0.094482127,1466.179817,1,1.0,0,1,-29023.2819
0.012104332,16,0.00667467,86.0,11,15,5.11e-05,27,-0.5,254.182946,4.8,-0.277777778,2.047619048,105.0,2.35031265,2.227272727,24.39030241,39.50312065,0.461116494,1344.092414,4,3.357142857,0,2,-26742.68138
0.012104332,16,0.00667467,86.0,11,15,5.11e-05,27,-0.5,254.182946,4.8,-0.277777778,2.047619048,105.0,2.35031265,2.227272727,24.39030241,39.50312065,0.461116494,1344.092414,4,3.357142857,0,2,-26742.68138
0.004913317,12,0.003854924,50.5,8,9,5.11e-05,26,-1.0,125.5636952,3.4,-0.75,1.047619048,75.0,1.344259265,0.795454545,10.4451512,24.07733624,0.255087209,1342.113975,2,1.0,0,1,-29407.30762
0.007698615,13,0.004533136,54.25,10,9,5.11e-05,26,-0.5,252.4051682,4.4,-0.111111111,2.047619048,83.0,2.343810958,2.227272727,22.39030241,27.60172598,0.265073213,1343.424611,3,2.857142857,2,1,-29399.48186
0.012104332,16,0.00667467,86.0,11,15,5.11e-05,27,-0.5,254.182946,4.8,-0.277777778,2.047619048,105.0,2.35031265,2.227272727,24.39030241,39.50312065,0.461116494,1344.092414,4,3.357142857,0,2,-26742.68138
0.001692003,3,0.002819745,16.75,3,1,5.1e-05,11,-1.0,119.2703619,1.4,-0.333333333,1.0,24.0,1.181390368,0.397727273,4.013388463,14.43644611,0.15958764,1336.309033,1,1.0,0,1,-32052.07025
0.001561849,3,0.002319165,12.5,3,1,4.82e-05,9,-1.0,99.83041841,1.4,-0.333333333,1.0,17.0,1.133170064,0.397727273,3.591023775,10.70875091,0.094482127,1233.371422,1,1.0,0,1,-33675.08606
0.012709548,29,0.008253662,207.75,12,16,5.79e-05,51,-0.5,394.0141195,5.2,-0.151515152,2.083333333,194.0,2.664848417,2.545454545,29.09262378,69.65079897,0.574553187,1624.910136,3,2.888888889,2,1,-24131.18462
0.026811745,63,0.016194345,494.5,18,23,5.79e-05,71,-0.635172588,426.5196751,7.6,-0.595959596,2.178571429,119.9286978,2.821127732,3.022727273,5.593918847,140.4697391,1.110615848,1646.780696,4,2.0,0,2,-20511.72042
0.02603082,44,0.012909057,282.5,20,22,5.79e-05,68,-0.617283951,411.753564,8.4,-0.636363636,2.138888889,114.7783856,2.867236433,3.5,6.476470265,101.4123144,0.830803187,1632.63996,4,2.0,0,2,-22149.02428
0.094804248,65,0.029662402,500.75,38,22,5.8e-05,71,-0.148650498,1924.328538,17.0,0.527020202,11.13095238,461.6282208,9.972068534,35.07954545,244.5920037,209.5596389,1.920284238,1646.182548,16,67.11111111,9,2,-22100.48957
0.019262807,32,0.009894615,244.0,13,19,5.79e-05,52,-0.5,395.7918973,5.6,-0.318181818,2.083333333,234.0,2.671897487,2.545454545,31.09262378,82.90702483,0.742527993,1625.577939,4,3.388888889,0,2,-21670.6817
0.019262807,32,0.009894615,244.0,13,19,5.79e-05,52,-0.5,395.7918973,5.6,-0.318181818,2.083333333,234.0,2.671897487,2.545454545,31.09262378,82.90702483,0.742527993,1625.577939,4,3.388888889,0,2,-21670.6817
