CLC Values,Local Gravity Model Centrality,Constraint Coefficients,Closeness Centrality,Centrality Values,Laplacian Centrality,I-GSM Values,Eigenvector Centrality,Local-Global Centrality,Subgraph centrality,Global Relative Change in Avg Clustering,Improved Gravity Index Values,Gravity Model Centrality,Clustering Coefficient,HVGc Index,Volume Centrality,EHCC Value,HCC Value,MDD Value,Global Relative Change in Avg Degree,GGC Values,Degree Centrality,Density Centrality,MCGM Values,Betweenness Centrality
171.0,98,-0.142857143,0.000247586,52.65714286,84,48.55104633,0.026962895,1.811456821,7.636101505,0.002028398,41.0,335.0754917,0.0,759.3850402,40,6.950996678,1.09551495,4.9,0.009941225,142.3871664,0.014198783,19.48863636,4.70562788,0.028510844
105.0,44,-0.25,0.000236967,26.29142857,42,41.63493634,0.029274372,0.961970745,4.205793632,0.002028398,16.25,165.1966902,0.0,264.7922662,32,2.691306755,0.515503876,3.1,0.004811387,64.25103991,0.00811359,7.318181818,1.989511358,0.036115371
82.0,14,-0.5,0.000249128,19.29142857,20,41.4338004,0.02657595,0.496028773,2.477820774,0.002028398,25.5,82.53278266,0.0,106.1428654,30,2.619047619,0.721207087,2.0,0.001391495,25.12551996,0.004056795,2.068181818,1.326146172,0.011508581
17.0,8,-0.5,0.000141483,5.6,14,13.65813938,1.08e-05,0.273772586,2.279615181,0.002028398,5.0,27.20591011,0.0,19.40898111,8,0.561461794,0.187153931,1.7,0.001391495,10.0,0.004056795,1.590909091,0.277866157,0.012120912
21.0,8,-0.5,0.00015193,7.0,14,16.0663367,3.99e-05,0.298506919,2.28298831,0.002028398,5.5,32.00284459,0.0,24.26122639,10,0.727021041,0.199058693,1.7,0.001391495,11.0,0.004056795,1.590909091,0.305890118,0.016128234
14.0,8,-0.5,0.000132345,4.9,14,11.87499829,2.93e-06,0.25284632,2.277985749,0.002028398,4.75,23.65403713,0.0,16.98285847,7,0.502491694,0.175249169,1.7,0.001391495,9.5,0.004056795,1.590909091,0.268542248,0.008097099
41.0,12,-0.5,0.000163988,9.1,18,21.01748603,0.000147275,0.330360745,2.393089941,0.002028398,8.25,41.86513402,0.0,47.30939146,15,1.044573643,0.340808416,1.7,0.001391495,16.5,0.004056795,1.909090909,0.482910106,0.020119065
10.0,6,-0.5,0.000124285,4.2,12,9.610047317,7.89e-07,0.233462518,2.228856737,0.002028398,3.5,19.14243779,0.0,10.91755187,5,0.397009967,0.140088594,1.7,0.001391495,7.0,0.004056795,1.431818182,0.212969033,0.004056795
13.0,3,-1.0,0.000175871,2.8,8,16.21476062,0.000581378,0.162223941,1.639850882,0.002028398,3.75,16.18197041,0.0,4.414553294,6,0.434385382,0.176356589,1.0,0.000318451,3.75,0.002028398,0.477272727,0.132935776,0.0
23.0,12,-0.333333333,0.00019253,9.1,20,20.75219921,0.002304035,0.548024238,2.97211636,0.002028398,5.0,61.87966681,0.0,37.25962815,8,0.974806202,0.258028793,2.1,0.003101441,15.0,0.006085193,3.102272727,0.431020061,0.008105345
50.0,14,-0.5,0.000212495,10.52,20,29.60649164,0.007968244,0.414602639,2.447781352,0.002028398,9.75,58.97373924,0.0,59.44000465,18,1.137596899,0.36406423,2.0,0.001391495,19.5,0.004056795,2.068181818,0.571431236,0.012120912
13.0,3,-1.0,0.000175871,2.8,8,16.21476062,0.000581378,0.162223941,1.639850882,0.002028398,3.75,16.18197041,0.0,4.414553294,6,0.434385382,0.176356589,1.0,0.000318451,3.75,0.002028398,0.477272727,0.132935776,0.0
56.0,36,-0.25,0.000176118,16.8,38,24.57566656,0.000936071,0.714372677,4.05328754,0.002028398,22.0,97.50990712,0.0,137.0689378,17,1.950719823,0.492801772,2.8,0.004811387,44.0,0.00811359,6.681818182,1.497344087,0.012359609
24.0,4,-1.0,0.000162075,6.3,10,17.33943297,0.000236238,0.156795901,1.69889734,0.002028398,6.0,17.30436841,0.0,11.77214212,12,0.763842746,0.271040975,1.0,0.000318451,6.0,0.002028398,0.556818182,0.236184025,0.0
37.0,12,-0.5,0.000174368,9.1,18,21.52769918,0.000335694,0.343164286,2.393020403,0.002028398,16.5,42.8814374,0.0,43.6702075,15,1.163621262,0.36461794,2.0,0.001391495,16.5,0.004056795,1.909090909,0.695393587,0.00248114
43.0,21,-0.333333333,0.000187617,12.0,26,24.77238121,0.002800787,0.560540846,3.141109855,0.002028398,18.0,73.86719257,0.0,68.78700582,15,1.409745293,0.411129568,2.4,0.003101441,27.0,0.006085193,3.818181818,1.012283367,0.016959009
43.0,21,-0.333333333,0.000173671,11.9,26,21.79097405,0.000336401,0.514088403,3.141100904,0.002028398,18.0,64.97712363,0.0,68.78700582,15,1.409745293,0.411129568,2.4,0.003101441,27.0,0.006085193,3.818181818,0.976997646,0.006893317
28.0,8,-0.5,0.000180603,9.1,14,21.01581821,0.000394126,0.353170698,2.288167048,0.002028398,12.5,41.86181186,0.0,31.53959431,13,1.09440753,0.30620155,2.0,0.001391495,12.5,0.004056795,1.590909091,0.55999617,0.004180816
17.0,3,-1.0,0.000171762,4.9,8,17.37645752,0.000706838,0.164094806,1.644767476,0.002028398,4.5,17.34131808,0.0,6.621829941,9,0.587486157,0.176356589,1.0,0.000318451,4.5,0.002028398,0.477272727,0.189646657,0.0
34.0,10,-0.5,0.000203998,8.572857143,16,26.96760356,0.009455047,0.404163085,2.337903664,0.002028398,14.0,53.71728739,0.0,33.35918628,13,1.081949059,0.329457364,2.0,0.001391495,13.27012568,0.004056795,1.75,0.717960614,0.019934867
30.0,10,-0.5,0.000178795,8.4,16,20.88438064,0.000312034,0.347369752,2.337177992,0.002028398,14.0,41.59999885,0.0,33.35918628,13,1.070044297,0.329457364,2.0,0.001391495,14.0,0.004056795,1.75,0.608538931,0.006062719
17.0,3,-1.0,0.00016,4.9,8,15.32054548,8.49e-05,0.151635048,1.644767403,0.002028398,4.5,15.2895636,0.0,6.621829941,9,0.587486157,0.176356589,1.0,0.000318451,4.5,0.002028398,0.477272727,0.185718568,0.0
22.0,3,-1.0,0.000188005,5.6,8,20.25146588,0.000820269,0.179030321,1.646635239,0.002028398,4.75,20.21051248,0.0,7.725468265,10,0.658361019,0.176356589,1.0,0.000318451,4.75,0.002028398,0.477272727,0.196597238,0.0
167.6683267,45,-0.401360544,0.000247463,38.61428571,42,54.81886891,0.106431591,0.796840355,4.556894798,0.016841616,49.5,163.4609088,0.333333333,496.7012302,54,5.102159468,1.34717608,2.7,0.003101441,32.8261507,0.006085193,5.25,4.440407788,0.004056795
54.0,3,-1.0,0.000220604,9.357142857,8,31.37262312,0.026860931,0.220692292,1.68657681,0.034245494,6.5,31.30918003,0.0,15.45093653,17,1.523532669,0.176356589,1.0,0.000318451,4.446360395,0.002028398,0.477272727,0.451945134,0.0
461.1790427,252,-0.20867937,0.000268528,85.55714286,128,83.29867022,0.249262201,2.157580467,12.03126884,0.055502131,101.0,574.8865367,0.142857143,2970.658893,94,12.36960133,1.952380952,5.2,0.009941225,232.2725513,0.014198783,28.39772727,18.60970139,0.200903354
333.7239342,161,-0.164977556,0.00026434,72.75714286,102,68.0757108,0.145595791,2.046778322,9.32919969,0.016841616,71.5,469.8251426,0.047619048,1678.867215,74,9.266888151,1.626245847,5.2,0.009941225,200.3949174,0.014198783,23.38636364,10.73377988,0.138848999
198.9232053,64,-0.291702098,0.000245399,42.17714286,52,55.77518084,0.109245947,1.070235411,5.453299176,0.00970783,51.0,221.3015337,0.166666667,616.2676025,54,5.692967885,1.393687708,3.4,0.004811387,62.7565174,0.00811359,8.272727273,5.413732148,0.060543647
255.3934069,120,-0.190795068,0.000242601,55.00285714,82,58.51079483,0.12544563,1.613640745,7.783889553,0.00970783,59.0,346.8266143,0.066666667,890.7534552,58,7.010797342,1.533222591,4.5,0.008231279,133.9594325,0.012170385,17.18181818,8.219705272,0.079420382
405.0,224,-0.125,0.000261097,79.16428571,128,71.38157845,0.150166369,2.332639647,10.6089772,0.004789863,81.5,561.8792903,0.0,2500.996222,79,11.45653378,1.646733112,5.6,0.011651171,297.1258124,0.016227181,31.81818182,13.42031998,0.111874722
264.2125261,95,-0.243356009,0.000265675,56.90714286,68,62.28775874,0.222890542,1.418489424,7.067169031,0.019372959,58.5,308.302478,0.1,1236.355945,60,8.937153931,1.522425249,3.8,0.006521333,101.4805556,0.010141988,11.93181818,10.34093231,0.073489449
153.3377005,42,-0.416235828,0.00025,35.83571429,40,53.84178012,0.12790295,0.796280357,4.428894047,0.019372959,47.5,160.5473897,0.333333333,498.6006868,53,5.163898117,1.34772979,2.7,0.003101441,30.97348862,0.006085193,5.011363636,5.043452122,0.027406877
102.0,7,-1.0,0.000233918,15.04285714,16,39.68939036,0.036745331,0.238252036,1.930094462,0.002948886,12.5,39.60912873,0.0,51.50312176,29,2.324197121,0.697951274,1.0,0.000318451,11.0642432,0.002028398,0.795454545,0.810169617,0.0
102.0,7,-1.0,0.000233918,15.04285714,16,39.68939036,0.036745331,0.238252036,1.930094462,0.002948886,12.5,39.60912873,0.0,51.50312176,29,2.324197121,0.697951274,1.0,0.000318451,11.0642432,0.002028398,0.795454545,0.810169617,0.0
102.0,7,-1.0,0.000233918,15.04285714,16,39.68939036,0.036745331,0.238252036,1.930094462,0.002948886,12.5,39.60912873,0.0,51.50312176,29,2.324197121,0.697951274,1.0,0.000318451,11.0642432,0.002028398,0.795454545,0.810169617,0.0
203.0,96,-0.166666667,0.000244559,41.71428571,74,51.94383177,0.057276237,1.57899847,6.598272468,0.002948886,44.5,307.9005055,0.0,675.4924165,41,5.254706534,1.023532669,4.5,0.008231279,124.8854592,0.012170385,16.22727273,5.088437608,0.072114633
273.0,88,-0.25,0.000259808,38.88571429,64,62.6549655,0.053691507,1.114075449,5.034624623,0.002948886,65.0,248.5987451,0.0,763.2247674,64,5.572259136,1.223698782,3.7,0.004811387,124.2569728,0.00811359,10.81818182,4.97768476,0.121257771
59.0,4,-1.0,0.000218962,10.10714286,10,32.54220328,0.027571168,0.221770145,1.73981464,0.010082672,7.75,32.476395,0.0,22.07276647,19,1.664728682,0.271040975,1.0,0.000318451,5.993970484,0.002028398,0.556818182,0.515125084,0.0
92.0,14,-0.5,0.000232288,17.85714286,20,41.05764114,0.030592017,0.485658021,2.498676332,0.010082672,25.5,81.78350382,0.0,110.3885801,30,2.583333333,0.542635659,2.0,0.001391495,21.98794097,0.004056795,2.068181818,1.390276375,0.055292393
88.0,16,-0.5,0.000217014,15.75714286,22,36.6760002,0.03398224,0.449314753,2.563350903,0.003639252,13.0,73.05562908,0.0,87.340415,28,2.214839424,0.506367663,1.7,0.001391495,23.06531298,0.004056795,2.227272727,1.130228549,0.012120912
89.0,16,-0.5,0.000217108,15.75714286,22,36.81712596,0.033989637,0.450040586,2.56337934,0.003639252,26.0,73.3367402,0.0,87.340415,28,2.345791805,0.506367663,2.0,0.001391495,23.06531298,0.004056795,2.227272727,1.489789803,0.008941813
104.0,27,-0.333333333,0.000217581,21.05714286,30,38.60124693,0.036576062,0.684728847,3.326359466,0.003639252,29.0,115.1026103,0.0,143.3062621,31,2.828349945,0.612403101,2.4,0.003101441,38.41820979,0.006085193,4.295454545,2.016421209,0.033839608
116.0,33,-0.333333333,0.000233427,23.21285714,34,43.99948369,0.011969929,0.735602976,3.402760207,0.002028398,34.0,131.1992702,0.0,212.8097992,35,2.575027685,0.647009967,2.7,0.003101441,50.14959393,0.006085193,4.772727273,1.863568539,0.098552217
112.0,8,-1.0,0.000231374,18.60714286,18,40.82508495,0.037899074,0.236533575,1.987513616,0.002028398,14.75,40.74252667,0.0,76.51892376,35,2.617940199,0.971207087,1.0,0.000318451,14.31508526,0.002028398,0.875,0.929899649,0.0
166.0,42,-0.333333333,0.000231911,26.30714286,40,46.41940499,0.048662983,0.727670473,3.785724773,0.002028398,42.0,138.41508,0.0,326.0217463,42,3.532115172,1.157253599,2.7,0.003101441,61.69525579,0.006085193,5.25,2.797888748,0.012071439
166.0,42,-0.333333333,0.000231911,26.30714286,40,46.41940499,0.048662983,0.727670473,3.785724773,0.002028398,42.0,138.41508,0.0,326.0217463,42,3.532115172,1.157253599,2.7,0.003101441,61.69525579,0.006085193,5.25,2.797888748,0.012071439
182.0,39,-0.333333333,0.000256476,31.48714286,38,53.82960735,0.055769941,0.802778428,3.630357096,0.010082672,46.0,160.5110925,0.0,404.1236592,53,4.337763012,1.169712071,2.7,0.003101441,62.20174571,0.006085193,5.25,3.191195039,0.052007222
235.0,119,-0.142857143,0.00023753,53.60714286,90,51.11765737,0.068167718,1.790925197,8.06830229,0.002028398,47.5,352.7889813,0.0,867.7447776,44,7.457364341,1.320044297,5.2,0.009941225,163.2055968,0.014198783,20.60227273,6.082068277,0.03828884
154.0,36,-0.333333333,0.000231857,28.40714286,36,44.63051867,0.048680327,0.724602567,3.672701882,0.002028398,37.5,133.0809133,0.0,352.5334048,39,3.913621262,1.110741971,2.4,0.003101441,54.94525579,0.006085193,4.772727273,2.677368984,0.010384201
112.0,8,-1.0,0.000231374,18.60714286,18,40.82508495,0.037899074,0.236533575,1.987513616,0.002028398,14.75,40.74252667,0.0,76.51892376,35,2.617940199,0.971207087,1.0,0.000318451,14.31508526,0.002028398,0.875,0.929899649,0.0
62.0,10,-0.5,0.000224014,12.25714286,16,34.11107814,0.034664542,0.452466438,2.377455237,0.034245494,17.5,67.94651158,0.0,57.62041267,20,2.01854928,0.341362126,2.0,0.001391495,13.25750012,0.004056795,1.75,1.176929598,0.02360106
80.0,16,-0.5,0.000222469,14.85714286,22,36.95676343,0.01690984,0.457746055,2.52859949,0.002028398,24.5,73.61488676,0.0,92.19266028,25,2.026024363,0.565891473,2.0,0.001391495,24.18204755,0.004056795,2.227272727,1.164079453,0.008328867
59.0,6,-1.0,0.000218293,11.35714286,14,32.78552085,0.014455513,0.219205577,1.825340284,0.002028398,9.75,32.71922053,0.0,30.90187306,21,1.46013289,0.436600221,1.0,0.000318451,9.591023775,0.002028398,0.715909091,0.472162768,0.0
59.0,6,-1.0,0.000218293,11.35714286,14,32.78552085,0.014455513,0.219205577,1.825340284,0.002028398,9.75,32.71922053,0.0,30.90187306,21,1.46013289,0.436600221,1.0,0.000318451,9.591023775,0.002028398,0.715909091,0.472162768,0.0
81.0,27,-0.333333333,0.000218962,16.95714286,30,35.8024081,0.016655283,0.672739733,3.282297715,0.002028398,25.5,106.7569303,0.0,126.1095107,24,2.082225914,0.552879291,2.4,0.003101441,37.77307133,0.006085193,4.295454545,1.51901475,0.028100727
90.0,18,-0.5,0.000237925,16.97142857,24,41.29511538,0.018872192,0.48507848,2.584853931,0.002028398,28.0,82.25653332,0.0,114.6342947,29,2.261351052,0.612956811,2.0,0.001391495,27.68204755,0.004056795,2.386363636,1.302582744,0.03753144
179.0,90,-0.166666667,0.000257268,47.05714286,72,51.94515207,0.025598938,1.600536563,6.656536131,0.002028398,45.0,307.9083317,0.0,605.2344333,45,5.834717608,1.09551495,4.2,0.008231279,134.0461427,0.012170385,15.27272727,4.2454248,0.089496603
71.0,12,-0.5,0.000233645,20.45714286,18,38.91711718,0.014583338,0.476100263,2.424399565,0.002028398,24.5,77.51975302,0.0,98.25796687,31,2.238095238,0.531284607,2.0,0.001391495,24.18204755,0.004056795,1.909090909,1.103070386,0.04064695
28.0,8,-0.5,0.000196232,7.812857143,14,24.57790862,0.009202493,0.388787675,2.285803588,0.002028398,5.75,48.95720816,0.0,26.68734903,11,0.821705426,0.175249169,1.7,0.001391495,11.12551996,0.004056795,1.590909091,0.396452147,0.008097099
30.0,8,-0.5,0.000198649,8.512857143,14,25.75969368,0.009231803,0.397459667,2.287405758,0.002028398,12.0,51.3112285,0.0,29.11347167,12,1.118770764,0.30620155,2.0,0.001391495,11.62551996,0.004056795,1.590909091,0.650282521,0.005404425
29.0,3,-1.0,0.000196541,6.442857143,8,24.41939194,0.009231082,0.194392578,1.649278311,0.002028398,5.0,24.37000997,0.0,8.829106588,11,0.78875969,0.176356589,1.0,0.000318451,4.812759979,0.002028398,0.477272727,0.260765918,0.0
85.26722596,36,-0.459876543,0.000169119,22.32,36,29.8672115,0.000601183,0.528852103,4.355223062,0.031799553,33.5,89.05914393,0.333333333,287.9008835,31,5.15282392,1.253599114,2.7,0.003101441,20.43335804,0.006085193,4.295454545,1.583032451,7.21e-05
70.0,14,-0.5,0.000169693,15.6,20,26.10256683,0.000429152,0.35024806,2.634671952,0.002028398,22.5,51.99420411,0.0,97.65143621,24,3.429678848,0.971207087,2.0,0.001391495,21.06791069,0.004056795,1.909090909,0.856899925,7.7e-05
173.2843172,114,-0.25462963,0.000170155,44.24,80,37.0485292,0.000848034,1.119332917,8.474060084,0.088179472,47.0,219.6076123,0.133333333,831.0182133,37,8.066722038,1.486157254,4.5,0.008231279,83.18998844,0.012170385,15.27272727,3.747005795,0.023807659
126.293443,78,-0.211419753,0.000157332,37.92,68,28.10880406,0.00041878,1.009170645,7.120389162,0.051129811,33.0,166.616799,0.066666667,445.1888282,27,5.723975637,1.203765227,4.5,0.008231279,66.35406368,0.012170385,13.84090909,2.74920442,0.012255589
59.0,6,-1.0,0.000157011,10.32,14,22.48688492,0.000214045,0.159566007,1.885574707,0.005250107,10.5,22.44141095,0.0,35.31642635,24,1.922757475,0.436600221,1.0,0.000318451,7.746123329,0.002028398,0.715909091,0.372158842,0.0
40.46673853,24,-0.680555556,0.000157183,18.56,30,27.66597028,0.000319758,0.327996763,3.43491159,0.051129811,32.0,55.10837746,1.0,157.9767124,28,3.777408638,1.087486157,2.0,0.001391495,3.550314261,0.004056795,2.545454545,1.140089004,0.0
69.0,16,-0.5,0.000192456,13.3,22,29.14725244,0.001482244,0.392489834,2.523236156,0.002028398,23.5,58.05897185,0.0,63.07918861,23,1.598560354,0.506367663,2.0,0.001391495,23.5,0.004056795,2.227272727,0.93331441,0.00334401
27.0,8,-0.5,0.000183217,8.4,14,22.03904146,0.00102758,0.363531019,2.286667086,0.002028398,12.0,43.8999899,0.0,29.11347167,12,1.118770764,0.30620155,2.0,0.001391495,12.0,0.004056795,1.590909091,0.554744555,0.001413184
49.29584512,26,-0.699266975,0.000147667,19.55833333,32,27.6690394,6.76e-05,0.315812629,3.547662449,0.0556939,34.0,55.11449091,1.0,167.9689129,29,4.240033223,1.2893134,2.0,0.001391495,4.162848477,0.004056795,2.704545455,1.198458659,0.0
146.4413384,64,-0.342785494,0.000147929,28.475,52,30.7841142,8.63e-05,0.65202698,5.457367856,0.0556939,39.5,122.1434263,0.166666667,431.5525934,31,5.88372093,1.40559247,3.1,0.004811387,50.25551642,0.00811359,7.954545455,2.297888437,0.001864115
185.7674551,153,-0.133487654,0.000158907,69.375,124,32.78756,0.000181157,1.611939431,11.77050473,0.0556939,39.5,289.7606186,0.027777778,866.2878891,28,12.67026578,1.545127353,6.3,0.013361117,143.7680196,0.018255578,29.35227273,4.723813187,0.038207613
55.0,12,-0.5,0.000147471,13.70833333,18,21.96459605,4.55e-05,0.308900203,2.440936483,0.010082672,21.0,43.75170065,0.0,80.06204708,24,2.801495017,0.697951274,2.0,0.001391495,17.62440338,0.004056795,1.909090909,0.815392544,0.000388717
139.0,39,-0.333333333,0.000147776,18.26666667,38,27.83661479,6.17e-05,0.478606661,3.768678259,0.002411934,34.0,83.00423637,0.0,189.164266,29,3.967884828,1.300664452,2.7,0.003101441,47.39350252,0.006085193,5.011363636,1.559648454,0.005315611
156.0,42,-0.333333333,0.000171321,21.45666667,40,35.35472737,0.000273069,0.563568915,3.665831809,0.002411934,40.0,105.4220195,0.0,242.187583,38,4.226467331,1.323920266,2.7,0.003101441,56.39350252,0.006085193,5.488636364,1.810446989,0.045144842
95.0,9,-1.0,0.000147384,10.15,20,23.62958807,4.57e-05,0.15337182,2.055674729,0.002411934,13.0,23.58180328,0.0,33.10914971,25,2.706256921,1.161129568,1.0,0.000318451,11.79783417,0.002028398,0.954545455,0.444864025,0.0
95.0,9,-1.0,0.000147384,10.15,20,23.62958807,4.57e-05,0.15337182,2.055674729,0.002411934,13.0,23.58180328,0.0,33.10914971,25,2.706256921,1.161129568,1.0,0.000318451,11.79783417,0.002028398,0.954545455,0.444864025,0.0
95.0,9,-1.0,0.000147384,10.15,20,23.62958807,4.57e-05,0.15337182,2.055674729,0.002411934,13.0,23.58180328,0.0,33.10914971,25,2.706256921,1.161129568,1.0,0.000318451,11.79783417,0.002028398,0.954545455,0.444864025,0.0
95.0,9,-1.0,0.000147384,10.15,20,23.62958807,4.57e-05,0.15337182,2.055674729,0.002411934,13.0,23.58180328,0.0,33.10914971,25,2.706256921,1.161129568,1.0,0.000318451,11.79783417,0.002028398,0.954545455,0.444864025,0.0
95.0,9,-1.0,0.000147384,10.15,20,23.62958807,4.57e-05,0.15337182,2.055674729,0.002411934,13.0,23.58180328,0.0,33.10914971,25,2.706256921,1.161129568,1.0,0.000318451,11.79783417,0.002028398,0.954545455,0.444864025,0.0
21.0,10,-0.5,0.000166141,6.3,16,17.8086765,0.000334418,0.318740412,2.354295706,0.034245494,13.0,35.47344469,0.0,30.32653299,11,1.083056478,0.341362126,2.0,0.001391495,8.351173281,0.004056795,1.75,0.596427949,0.012120912
21.0,8,-0.5,0.000180734,7.7,14,20.06488855,0.001223252,0.350159996,2.283453669,0.002028398,11.0,39.96763682,0.0,24.26122639,10,0.977021041,0.30620155,2.0,0.001391495,10.27012568,0.004056795,1.590909091,0.532091479,0.016128234
15.76368883,18,-0.611111111,0.000153681,9.2,24,15.81020849,0.000101746,0.439254425,3.54715842,0.110731439,13.0,47.14345808,0.333333333,48.8472733,8,1.554817276,0.435492802,2.1,0.003101441,4.684429807,0.006085193,3.102272727,0.803811403,0.008097099
34.0,10,-0.5,0.000198059,9.214285714,16,25.55989158,0.004512286,0.391689039,2.339341802,0.002028398,14.5,50.91323886,0.0,36.39183958,14,1.188538206,0.329457364,2.0,0.001391495,14.5,0.004056795,1.75,0.67051476,0.020119065
6.621829941,10,-1.006944444,0.000142898,5.9,16,13.3210186,3.44e-05,0.26724839,2.785135174,0.110731439,11.0,26.53439275,1.0,20.09334651,7,1.21345515,0.388981174,2.0,0.001391495,0.625498546,0.004056795,1.431818182,0.494164171,0.0
6.621829941,10,-1.006944444,0.000142898,5.9,16,13.3210186,3.44e-05,0.26724839,2.785135174,0.110731439,11.0,26.53439275,1.0,20.09334651,7,1.21345515,0.388981174,2.0,0.001391495,0.625498546,0.004056795,1.431818182,0.494164171,0.0
24.0,3,-1.0,0.000228885,5.6,8,26.82704735,0.002510813,0.213509775,1.646698988,0.002028398,4.75,26.77279651,0.0,7.725468265,10,0.705980066,0.176356589,1.0,0.000318451,4.75,0.002028398,0.477272727,0.207594201,0.0
69.0,12,-0.5,0.000259336,14.10571429,18,41.3477282,0.026524908,0.509616358,2.403820884,0.002028398,20.0,82.36133379,0.0,69.14449521,22,1.850221484,0.459856035,2.0,0.001391495,19.68204755,0.004056795,1.909090909,1.141087706,0.034313613
37.0,8,-0.5,0.000225581,11.2,14,28.71805657,0.002726894,0.429011468,2.294373868,0.002028398,14.0,57.20404836,0.0,38.81796222,16,1.509413068,0.30620155,2.0,0.001391495,14.0,0.004056795,1.590909091,0.624165614,0.001925898
123.0,22,-0.5,0.000242072,20.31428571,28,42.50605624,0.010115801,0.482709498,2.745557764,0.002028398,35.0,84.66862966,0.0,173.4677687,37,3.053433001,0.897563677,2.0,0.001391495,35.0,0.004056795,2.704545455,1.417428177,0.005209793
171.0,36,-0.333333333,0.000280505,32.38428571,36,57.69177734,0.09516892,0.860469502,3.544657361,0.002948886,43.5,172.0274523,0.0,335.3366533,51,4.01799557,0.860741971,2.7,0.003101441,61.13142657,0.006085193,5.011363636,4.171457217,0.073440307
139.0,33,-0.333333333,0.000254001,28.64428571,34,49.39386789,0.04265782,0.784824031,3.436198639,0.002028398,37.5,147.2844423,0.0,299.5100878,42,3.511627907,0.825581395,2.7,0.003101441,54.61638297,0.006085193,4.772727273,2.557444922,0.043183195
53.0,10,-0.5,0.000213038,14.71428571,16,32.27497142,0.009724332,0.43557772,2.353740338,0.002028398,18.5,64.28913534,0.0,63.68571927,22,1.88648948,0.436600221,2.0,0.001391495,18.5,0.004056795,1.75,0.851447041,0.007095209
134.0,39,-0.333333333,0.000224065,22.44285714,38,43.62646449,0.021619481,0.710413811,3.535591683,0.002028398,38.0,130.0869879,0.0,270.1323041,37,3.370431894,0.883997785,2.7,0.003101441,57.0,0.006085193,5.25,2.196178944,0.027661879
24.0,3,-1.0,0.000197668,6.314285714,8,23.24863384,0.004203548,0.192232885,1.648492699,0.002028398,5.0,23.20161943,0.0,8.829106588,11,0.72923588,0.176356589,1.0,0.000318451,5.0,0.002028398,0.477272727,0.225332041,0.0
95.0,24,-0.333333333,0.000239292,22.10857143,28,41.05501512,0.017502765,0.730469661,3.231421712,0.002028398,27.0,122.4193461,0.0,155.4872944,30,2.484219269,0.624861573,2.4,0.003101441,40.02307133,0.006085193,4.056818182,1.583319267,0.04023061
89.0,45,-0.2,0.000234742,27.69142857,48,37.46506575,0.029873084,1.170546887,5.002994464,0.002028398,25.5,185.4388863,0.0,196.4953807,24,3.762735327,0.837486157,3.5,0.006521333,62.81379989,0.010141988,9.545454545,2.477968745,0.024255934
84.0,24,-0.333333333,0.000255232,20.06571429,28,42.3181029,0.030306374,0.758402945,3.214286502,0.002028398,25.5,126.1856674,0.0,149.0385126,27,2.235880399,0.529623477,2.4,0.003101441,37.09331165,0.006085193,4.056818182,1.722754847,0.044074415
25.0,8,-0.5,0.000196773,8.76,14,22.12763462,0.001356852,0.372252569,2.290445269,0.002028398,6.0,44.07646032,0.0,29.11347167,12,0.821151717,0.222868217,1.7,0.001391495,11.54682688,0.004056795,1.590909091,0.382487268,0.004056795
38.0,18,-0.333333333,0.000197083,12.96,24,24.33640759,0.001904922,0.568435765,3.086173752,0.002028398,16.5,72.56719048,0.0,64.48781795,15,1.398394241,0.375968992,2.4,0.003101441,24.07024032,0.006085193,3.579545455,0.921583055,0.004880562
193.0,72,-0.25,0.000194137,30.33214286,56,41.34766877,0.000928494,0.830674392,4.921563381,0.010657977,51.0,164.0568866,0.0,542.8241458,48,4.653654485,1.273532669,3.4,0.004811387,89.53210154,0.00811359,9.227272727,2.834925513,0.023131884
42.0,4,-1.0,0.000177211,12.66071429,10,23.36045514,0.000234346,0.176337575,1.721136026,0.002028398,8.25,23.31321459,0.0,25.015802,21,1.544573643,0.271040975,1.0,0.000318451,7.82865687,0.002028398,0.556818182,0.291871848,0.0
235.4394904,168,-0.153320313,0.000196541,67.73571429,114,44.30862195,0.001256295,1.726930457,10.34390661,0.056077437,56.0,348.7748183,0.035714286,1222.443227,49,10.33471761,1.448228128,5.6,0.011651171,183.0086455,0.016227181,27.36363636,5.652248853,0.037234532
101.0,55,-0.2,0.000199362,31.96071429,52,34.19784109,0.001627025,1.039520393,5.275633811,0.002028398,30.5,169.2672744,0.0,368.4288389,28,3.888150609,0.753045404,3.5,0.006521333,74.14328435,0.010141988,9.943181818,2.322683358,0.036191814
97.34539836,48,-0.36328125,0.000178699,29.62142857,44,31.55375001,0.000561135,0.746997906,5.016811189,0.062405795,34.0,125.1971427,0.166666667,383.8557367,32,4.482281285,0.907807309,3.4,0.004811387,40.1226619,0.00811359,6.681818182,2.028157113,0.004657272
49.29584512,24,-0.70703125,0.000187899,23.16071429,30,32.93664481,0.000614757,0.385485814,3.421185822,0.056077437,34.0,65.60713528,1.0,177.5181366,32,3.763289037,1.099390919,2.0,0.001391495,4.145218895,0.004056795,2.545454545,1.193604047,0.0
112.0,30,-0.333333333,0.00017934,17.97142857,32,29.33898491,0.000363356,0.552727475,3.408993366,0.002603703,14.5,87.48405856,0.0,150.4715752,28,2.86517165,1.064230343,2.4,0.003101441,39.69810357,0.006085193,4.534090909,1.066747527,0.008105345
