H Values,Clustering Coefficient,P Value,Local Gravity Model Centrality,Global Relative Change in Avg Degree,PE Values,Local-Global Centrality,Centrality Values,Extended Coreness,H-GSM_1,Leverage Centrality,Density Centrality,Eccentricity Centrality,HCC Value,Global Relative Change in Avg Clustering,DNC Scores,Closeness Centrality,Extended Improved Gravity Index Values,GIN Values,EHCC Value,DIL Centrality,MCGM Values,Laplacian Centrality,Second order centrality,PageRank Centrality
0.029454485,0.0,136,66,0.000782569,0.026809327,0.699929272,231.7991872,311,260.1970061,-0.970149254,5.488636364,0.125,0.3820829,0.001137397,1.048951049,0.000288351,9392.25,1861.094674,1.691869674,1.0,0.201094287,134,-12806.12719,0.000299805
0.033747269,0.0,136,134,0.000439011,0.027164366,1.401294538,233.2138725,312,261.1582113,-0.303921569,11.61363636,0.125,0.383313669,0.001137397,2.048951049,0.000288517,9410.75,1863.356364,1.697452863,2.984848485,0.254693146,140,-12791.95769,0.000694448
0.46613451,0.2,193,785,0.000591661,0.082382645,4.040193006,717.7335167,856,303.7972472,-0.426592891,56.875,0.125,0.583401581,0.00013086,5.397772598,0.000325203,31686.5,2206.847364,5.015335261,34.77591587,2.169193469,344,-6474.964559,0.000958936
0.100456016,0.166666667,138,320,0.000248103,0.04381792,2.89616089,370.2149821,381,272.013532,-0.276984127,28.0,0.125,0.397556969,0.002852978,4.815617716,0.000295072,12425.75,1937.466977,2.92573742,19.12184874,0.66285378,180,-7130.912582,0.000774129
0.087818739,1.0,145,168,0.000439011,0.043046634,1.419358502,382.5234541,419,264.2711845,-0.870588235,12.88636364,0.125,0.416331598,0.006059256,2.297317062,0.000290192,15547.0,1891.469539,2.71369038,2.0,0.423012873,174,-9170.462886,0.000421186
0.197760226,0.266666667,153,714,0.000935218,0.064796687,4.354694107,524.8127365,584,276.9654149,-0.196769527,52.5,0.125,0.460381724,0.000849317,6.536252636,0.000293772,18327.25,1935.823566,3.929064199,37.93041282,0.95947828,280,-6052.701087,0.001166999
0.038861669,0.0,136,138,0.000439011,0.030156171,1.405947046,250.4768413,321,262.4591932,-0.570588235,11.93181818,0.125,0.384544438,0.001137397,2.048951049,0.000289017,9615.25,1869.871003,1.809306343,3.651515152,0.336040557,144,-10456.37345,0.000552246
0.62202376,0.464285714,197,1360,0.001622333,0.112802767,5.960880229,968.2560368,908,290.4917991,-0.307835207,80.18181818,0.125,0.603272797,0.00236068,9.594638695,0.000297796,35950.5,2005.593311,7.302058222,51.60991285,1.778327796,412,-4778.842883,0.001228732
0.087699881,0.333333333,141,258,9.55e-05,0.043856782,2.140389407,360.3905018,406,267.2918308,-0.655862978,21.0,0.125,0.408152689,0.000838832,3.348734599,0.000291206,12773.5,1900.545587,2.683592057,8.410383978,0.546591663,184,-7685.288965,0.000585671
0.125295509,0.3,144,455,0.000591661,0.053156406,3.586240957,434.4705976,426,270.7895069,-0.200143523,36.59090909,0.125,0.419979179,0.00545594,5.97016317,0.000292312,13762.75,1913.75953,3.18860536,24.77915804,0.694955322,212,-6604.709738,0.000947829
2.620122523,0.192307692,293,3172,0.003340119,0.198310598,10.82925387,1713.192241,1472,337.2821066,0.029586548,197.5113636,0.125,0.892489686,0.000158908,15.04458582,0.000325945,70566.25,2300.510271,12.73929285,301.6206047,5.833046662,670,-3761.404714,0.001802661
0.147377883,0.0,146,376,0.000248103,0.0525591,2.895230189,424.4136623,461,272.9385668,-0.499935359,29.90909091,0.125,0.426222479,0.002175282,4.479292929,0.000294031,16160.5,1933.539823,3.362634278,31.97339572,0.793717505,208,-6712.670238,0.000714864
1.085728788,0.142857143,234,1148,0.001278775,0.124134536,5.682358467,1079.597653,964,311.6568545,-0.406418586,85.75,0.125,0.691696935,0.000784511,8.057482517,0.000322997,46462.0,2219.410624,8.363877386,121.4521995,3.368607072,384,-4961.447089,0.000992925
0.218132569,0.0,155,380,0.000248103,0.06626161,3.022596722,561.4167183,496,284.4617071,-0.467582418,30.22727273,0.125,0.449394255,0.001757217,4.443395493,0.000309598,21016.75,2029.983504,4.030119915,31.14839572,1.001114369,210,-6742.328947,0.000693869
0.101570219,0.333333333,142,324,0.000248103,0.046819156,2.822221957,392.5115491,383,265.9312875,-0.281673882,26.40909091,0.125,0.408197417,0.004339273,4.825141525,0.000289101,13438.5,1877.347079,2.981088105,14.99327731,0.566427582,182,-7368.433475,0.000793526
0.099765788,0.0,145,168,0.000439011,0.047962114,1.477287431,418.2276569,411,275.0714013,-0.870588235,13.52272727,0.125,0.416331598,0.001239725,2.16006216,0.000303951,16717.75,1974.284211,2.807955273,3.929292929,0.492613209,174,-9153.358962,0.000425005
0.029454485,0.0,136,66,0.000782569,0.026809327,0.699929272,231.7991872,311,260.1970061,-0.970149254,5.488636364,0.125,0.3820829,0.001137397,1.048951049,0.000288351,9392.25,1861.094674,1.691869674,1.0,0.201094287,134,-12806.12719,0.000299805
0.039247513,0.0,136,136,0.000439011,0.028949844,1.401829062,242.9958234,320,261.7475377,-0.470588235,11.61363636,0.125,0.383929053,0.001137397,2.048951049,0.000288517,9616.75,1864.024532,1.767449393,3.484848485,0.329305975,142,-10489.78174,0.000514721
0.055730417,0.0,139,144,0.000439011,0.032019593,1.405738522,270.0911895,346,262.2070353,-0.720588235,11.93181818,0.125,0.393909389,0.001874164,2.248951049,0.000288767,10673.5,1869.62044,2.112553692,3.818181818,0.347691214,150,-9463.39959,0.000438139
0.294969304,0.0,186,381,9.55e-05,0.062088882,2.384348741,542.1648299,717,294.8872019,-0.687116188,30.06818182,0.125,0.546165414,0.001657103,3.253496503,0.000320102,25761.0,2171.479764,4.001838442,13.4069128,1.619692762,266,-7654.663806,0.000555385
0.212808182,0.0,133,138,0.000439011,0.05316942,1.492062917,483.4622227,448,275.8467469,-0.839912281,11.13636364,0.111111111,0.377025641,0.001222615,2.159322159,0.00030525,23754.75,2027.9755,3.205603239,3.91038961,0.902212011,144,-9194.661057,0.000401883
0.273014,0.333333333,162,240,9.55e-05,0.055209316,2.274203109,500.0754442,520,281.1438172,-0.652385928,19.56818182,0.111111111,0.457091961,0.000690527,3.436540847,0.000307787,23853.5,2068.436591,3.632922306,8.252380952,1.2630911,172,-7655.315003,0.000530437
0.781086824,0.107142857,186,896,0.001622333,0.113590918,6.361850159,979.8404164,680,303.6915971,-0.028269159,74.45454545,0.111111111,0.540011567,0.000571836,9.078835979,0.000322061,38389.25,2167.468871,6.614332755,126.4860066,2.442559169,296,-4944.086079,0.001303887
0.376639776,0.0,173,364,0.000248103,0.071457263,3.179970415,626.575221,575,297.3408607,-0.522511951,31.5,0.111111111,0.492045498,0.002011518,4.483381433,0.000324044,27616.5,2171.131849,4.530950453,32.32631579,1.735923245,202,-6649.640394,0.000671767
7.081679913,0.219047619,376,5655,0.004027234,0.241866471,13.59052632,2192.430319,2536,371.4566562,0.025883494,300.6818182,0.125,1.183586659,8.83e-05,17.49373902,0.000353357,114032.75,2556.714161,17.24072335,386.7288087,12.99079127,994,-3671.821116,0.002182802
3.15076888,0.052631579,268,5947,0.005401464,0.219036593,17.0961593,1817.384401,1778,376.5829446,0.346112375,409.5795455,0.111111111,0.87598689,0.003232203,21.32505218,0.000351617,70685.75,2504.238441,12.60442954,1112.229799,8.710268664,1006,-3475.869241,0.003327633
1.822435192,0.285714286,338,1666,0.001278775,0.119378968,5.995715829,1120.638534,1542,323.2996818,-0.210274008,105.2386364,0.111111111,0.997887025,0.008901901,8.692453545,0.000338181,62937.0,2389.946167,8.01606632,44.91245891,5.75520453,532,-5714.80755,0.001229993
0.383878937,0.166666667,178,364,0.000248103,0.062923278,3.068055129,546.9414221,576,286.0885328,-0.470130999,29.27272727,0.111111111,0.504576827,0.000162325,4.322558923,0.000311721,27163.25,2085.396956,4.227019857,21.5757085,1.443877583,202,-6825.183068,0.000696685
0.094094225,0.0,120,55,0.000782569,0.031692555,0.738021546,303.1277979,368,272.0366953,-0.964285714,4.613636364,0.111111111,0.335213418,0.001155146,1.104377104,0.000303398,16641.0,2005.606344,2.057674957,1.0,0.533122096,112,-12800.27471,0.000276669
0.221262713,0.0,79,270,0.000935218,0.059134628,4.249993483,474.3030935,269,268.3397774,0.053068947,27.68181818,0.111111111,0.229379603,0.001735151,6.406693307,0.000292227,18336.0,1899.036038,3.745531521,72.65499533,0.72396547,132,-6349.437339,0.001191731
0.081449152,0.0,40,75,9.55e-05,0.035349073,2.005750096,303.0477488,158,249.7523193,-0.228506787,7.875,0.111111111,0.117481396,0.001643842,3.299389499,0.000278474,12308.0,1791.758062,2.298294968,9.739393939,0.30982842,62,-9407.701269,0.000728215
0.154167155,0.333333333,67,102,9.55e-05,0.055613336,2.092570147,499.0401056,214,261.2686817,-0.572829132,8.829545455,0.125,0.19068903,0.000834375,3.513530914,0.000291121,19371.0,1868.317969,3.328428764,8.4,0.460148501,80,-7735.461666,0.000532929
0.184395281,0.0,92,100,0.000439011,0.045164099,1.404454237,410.1659812,354,259.7577925,-0.822368421,8.113636364,0.111111111,0.262576441,0.001277522,2.248595849,0.000287356,20512.5,1905.654193,2.912032389,3.900793651,0.678648449,106,-9225.145564,0.000393557
0.082953845,0.0,85,82,0.000439011,0.033103661,1.356965252,286.7971778,261,251.1382284,-0.821428571,7.0,0.111111111,0.23949412,0.001387774,2.320042531,0.000278552,12372.5,1821.400573,2.385545402,3.901913876,0.358432659,88,-9215.320262,0.0003939
0.566257771,0.1,249,735,0.000591661,0.078239458,4.106449571,717.0173054,872,306.5482915,-0.24056767,59.65909091,0.111111111,0.717598612,0.003112219,6.032719681,0.000327869,33306.0,2257.546393,5.518210912,40.48329004,2.633778278,324,-6710.771595,0.000952394
4.413390406,0.236363636,359,2816,0.002653005,0.187806432,9.066623723,1705.785549,1819,326.1736416,-0.223570088,153.125,0.125,1.064057066,0.001011358,13.08475758,0.000319591,89019.25,2297.35464,14.09131752,268.2534814,7.883464352,644,-3963.878391,0.001400194
0.007919383,1.0,28,36,0.000439011,0.01484547,1.142298998,119.5352991,89,215.1114145,-0.541666667,3.340909091,0.111111111,0.082483131,0.006106607,2.52014652,0.000239923,3312.75,1488.362093,0.952326971,2.0,0.065242492,42,-10045.21547,0.000475313
0.025982122,0.0,36,72,9.55e-05,0.024961891,1.938613207,200.2647782,124,243.2318629,-0.349019608,7.875,0.111111111,0.106840949,0.006688313,3.663003663,0.000270929,5995.5,1710.180857,1.613556969,11.46666667,0.186616616,60,-8227.185552,0.000626377
0.148102626,0.4,122,340,0.000591661,0.05638531,3.402020328,486.5222114,386,257.7466714,-0.282329435,23.06818182,0.111111111,0.350687488,0.001512214,5.800073611,0.000279018,17965.75,1820.386242,3.583185656,17.08055535,0.568055598,166,-6670.521105,0.000966759
0.032870253,0.0,65,111,9.55e-05,0.025431411,1.777709671,211.8176255,198,222.9798983,-0.399019608,9.545454545,0.111111111,0.187522653,0.001536483,3.42014652,0.000243605,7165.5,1550.844467,1.784387122,11.43636364,0.169618557,86,-8424.968707,0.000663043
3.747875217,0.051470588,271,5304,0.004714349,0.237327641,14.8337618,2000.807874,1783,366.7794678,0.15602123,357.0,0.111111111,0.881659533,0.002588201,19.00294189,0.000334672,82861.5,2423.216229,13.89168922,1232.9384,8.52028634,930,-3290.72686,0.002591716
0.326773561,0.333333333,232,372,9.55e-05,0.06214696,2.385984176,551.3299786,709,296.0128295,-0.6,30.54545455,0.111111111,0.65960748,0.001276289,3.157121595,0.000319591,27198.25,2173.968306,3.925240794,7.817305399,1.79629569,260,-7765.208481,0.000565234
1.006079071,0.1,292,935,0.000591661,0.098385807,4.251873925,911.3405905,1160,318.1828646,-0.473293931,69.60227273,0.111111111,0.84998342,0.000886707,5.639054219,0.000338295,47425.25,2353.283334,6.579710816,48.50250227,3.99332179,404,-6124.164695,0.000848186
0.829901368,0.6,254,925,0.000591661,0.108714649,4.0863066,992.3504586,1064,307.3368244,-0.494443522,66.81818182,0.111111111,0.753514556,0.005686914,5.848503942,0.000322373,44159.0,2255.065814,6.704228263,12.89336449,3.263685118,400,-5992.726835,0.000815073
0.140447719,0.0,209,206,0.000439011,0.036536961,1.539186115,337.8694934,589,284.7299708,-0.314102564,17.34090909,0.111111111,0.588424908,0.001132906,2.046010483,0.000309693,19339.25,2104.473597,2.548995566,2.990196078,1.021970653,212,-12730.41107,0.000673376
2.912035753,0.145454545,305,2640,0.002653005,0.162472816,9.537662307,1427.313686,1543,345.1713083,-0.048864032,182.875,0.125,0.918872566,0.002702285,12.97367983,0.000341064,69398.5,2412.453367,11.22828147,275.4831469,7.428230285,612,-4076.623409,0.001523071
0.322763004,1.0,232,228,0.000439011,0.053303353,1.555117708,508.0133447,682,287.4772517,-0.837912088,18.13636364,0.111111111,0.652838249,0.005901331,2.364192302,0.000311333,28586.25,2134.72491,3.83915481,2.0,1.501026586,234,-9188.194773,0.000398003
0.392515922,0.666666667,239,384,9.55e-05,0.070292728,2.355581184,639.526636,753,291.9415031,-0.647619048,30.06818182,0.111111111,0.679612878,0.004405922,3.341248579,0.000313283,30332.25,2154.201715,4.626426065,4.818181818,1.953861553,268,-7736.214761,0.000564382
0.155831985,0.0,209,208,0.000439011,0.038069183,1.541221778,346.098774,598,285.6410287,-0.480769231,17.5,0.111111111,0.589040293,0.001132906,2.046010483,0.000309885,19506.25,2107.062748,2.599602082,3.490196078,1.202147944,214,-10470.01564,0.00050028
0.333761037,1.0,233,232,0.000439011,0.05161925,1.551789459,497.6398112,704,286.7337649,-0.855769231,17.97727273,0.111111111,0.656575284,0.005831408,2.45260389,0.000310559,28485.0,2129.27934,3.879031425,2.0,1.520788285,238,-9157.037287,0.000389846
0.126084516,0.0,209,102,0.000782569,0.036181921,0.76887506,336.4556903,588,283.7422656,-0.980582524,8.352272727,0.111111111,0.587194139,0.001132906,1.046010483,0.000309502,19311.75,2101.940836,2.543412377,1.0,0.896468266,206,-12744.64899,0.000286533
1.69600724,0.6,329,975,0.000591661,0.11158562,4.102328377,1056.617455,1311,308.2260701,-0.676267615,61.64772727,0.125,0.947638327,0.002977122,5.996870734,0.000324359,61359.75,2277.979644,8.265357239,17.27055376,4.709191658,420,-5798.25995,0.000688427
0.126084516,0.0,209,102,0.000782569,0.036181921,0.76887506,336.4556903,588,283.7422656,-0.980582524,8.352272727,0.111111111,0.587194139,0.001132906,1.046010483,0.000309502,19311.75,2101.940836,2.543412377,1.0,0.896468266,206,-12744.64899,0.000286533
0.35678969,0.0,244,258,0.000439011,0.055756916,1.567460943,514.924054,776,289.5021276,-0.911803714,19.40909091,0.111111111,0.692144207,0.00123366,2.216950654,0.000312793,29650.5,2153.918041,3.990773858,3.953159041,1.670514194,264,-9075.731956,0.000393101
3.89284555,0.244444444,360,2540,0.002309447,0.17848751,8.391242483,1656.221,1728,331.3296089,-0.192213526,148.75,0.111111111,1.064717178,0.000207952,11.82066307,0.000327332,88699.0,2340.144088,12.81961056,168.6415045,7.812511526,618,-4256.264503,0.001362726
0.543634515,0.2,240,715,0.000591661,0.08480567,3.964934777,733.4131271,802,299.0669278,-0.398890829,56.07954545,0.111111111,0.692580682,0.001090304,5.638409751,0.000315457,31845.0,2171.255285,5.226319645,38.12378674,2.348771076,316,-6043.843654,0.000864981
2.103432274,0.166666667,278,2196,0.00196589,0.154540773,7.595649568,1363.774005,1465,332.0788341,-0.263120771,151.0568182,0.111111111,0.852434162,6.92e-05,10.42401829,0.000327439,64269.0,2336.385206,10.23610102,195.3983557,6.025294208,578,-4435.24323,0.001311161
1.557815217,0.3,316,1140,0.000591661,0.121107448,4.235312418,1110.758437,1427,318.2636124,-0.743500625,74.77272727,0.125,0.935364565,0.000774902,5.68448011,0.000333222,59924.0,2355.0452,8.234947368,35.69209285,5.04271915,486,-5746.897954,0.000718724
1.333473452,0.266666667,277,1086,0.000935218,0.103103503,4.874018478,920.4767329,1133,308.0809138,-0.415518278,75.88636364,0.125,0.809312512,0.003110227,6.991138689,0.000320616,50044.25,2244.450716,7.32054598,55.79479019,4.061292998,404,-5492.589911,0.000899233
0.586445433,0.333333333,252,420,9.55e-05,0.065088597,2.365087595,593.9391073,870,292.4731741,-0.77865353,30.54545455,0.111111111,0.719578947,0.001016599,3.463819341,0.000313283,34223.25,2171.275902,5.042746867,9.133156308,2.251749424,292,-7500.975792,0.000498466
0.708137214,0.2,239,720,0.000591661,0.089965512,3.961427417,801.7625623,864,299.7205397,-0.418161413,54.88636364,0.111111111,0.690689801,0.001133772,5.748624862,0.000314465,36837.5,2176.585178,5.999884326,38.45641026,2.820115511,318,-5983.714687,0.000783264
0.46384576,0.333333333,248,402,9.55e-05,0.066341725,2.35883747,631.3683018,809,292.1757345,-0.664285714,30.06818182,0.111111111,0.705861577,0.000495434,3.816950654,0.000313381,32293.5,2161.860851,4.758005784,8.675450763,2.097366036,280,-7650.922325,0.000531626
0.184318495,1.0,210,214,0.000439011,0.048286322,1.544353976,456.7944646,619,286.0302449,-0.695054945,17.5,0.111111111,0.593392713,0.005499458,2.446010483,0.00031027,21321.0,2113.076262,3.343796414,2.0,1.276961288,220,-9514.102786,0.000432631
2.416278112,0.285714286,307,2232,0.001622333,0.17214015,6.986830448,1592.43159,1706,339.3329707,-0.444009191,143.8181818,0.111111111,0.946038944,0.000268001,9.490439099,0.000338983,74410.0,2436.33465,10.85921727,114.8247977,7.206766348,630,-4609.490038,0.001124828
0.834124151,0.4,269,950,0.000591661,0.099393038,4.087895008,911.6587822,1094,305.80584,-0.403674934,68.40909091,0.111111111,0.794185464,0.009868613,6.34598415,0.00032175,43337.75,2260.103592,6.592508965,19.98363723,3.240899362,410,-6191.090891,0.000859889
0.456694095,0.166666667,245,584,0.000248103,0.066701522,3.190962238,586.662057,849,297.742041,-0.422746982,45.18181818,0.111111111,0.70634278,3.91e-05,4.320419332,0.000317259,30081.25,2192.695321,4.671091575,19.36309524,2.213663066,312,-7464.147811,0.000821388
6.255597693,0.155797101,267,11520,0.00711925,0.339145963,21.83312473,2820.36548,2641,402.8094804,0.240506755,624.2727273,0.111111111,0.979326778,0.004397827,27.07007547,0.000342231,110246.0,2555.340482,19.69314209,1180.976034,11.80352911,1560,-2870.812051,0.00360735
10.44574834,0.06006006,273,19092,0.011585496,0.463603151,35.16588626,3816.598521,2921,467.3329065,0.544163884,1124.295455,0.125,1.024518219,0.002751256,42.46117533,0.000358551,137971.25,2669.806462,26.87900829,4230.009256,17.22554301,2438,-2299.981096,0.005473334
4.118574047,0.168421053,263,8300,0.005745021,0.27387271,17.72686449,2311.400839,2278,381.5565875,0.175942547,466.1363636,0.111111111,0.926840177,0.009024309,23.36690051,0.000337041,89574.5,2476.62276,15.7815909,749.5079988,9.258028054,1250,-3208.633939,0.003202246
4.426528739,0.14619883,272,7562,0.005401464,0.282632512,16.81069181,2424.789816,2283,377.0733486,0.188151824,424.6931818,0.111111111,0.938319645,0.002097828,21.62212606,0.000337041,97697.5,2478.265418,15.93198997,705.1337611,9.639410307,1176,-3300.003065,0.002972045
1.020996279,0.25,242,1608,0.001622333,0.119362714,6.509741816,1039.435254,1107,316.567078,-0.255882081,110.0909091,0.111111111,0.735131675,0.001026119,9.34383657,0.000320513,42253.75,2237.102206,7.490490842,95.28276958,3.625908124,474,-4816.01984,0.001295469
13.3435476,0.108527132,266,26445,0.01364684,0.53320307,39.90475832,4547.758318,3390,478.559823,0.569647893,1303.193182,0.111111111,1.071589744,0.012478004,51.48612125,0.00034188,159190.75,2633.807046,31.9022726,2887.234438,18.28633547,3122,-2286.43928,0.006549858
3.748629138,0.291666667,265,6432,0.004370792,0.267490351,14.02329602,2306.099325,2258,363.9429147,-0.039709028,336.0,0.111111111,0.92139117,0.002620194,17.92017023,0.000334448,92927.5,2452.964037,14.70735454,374.3916154,8.248624819,1076,-3438.75825,0.002411777
0.823228449,0.166666667,243,1773,0.00196589,0.098402494,7.314567617,824.0048488,1068,315.8819671,0.040275281,126.7159091,0.111111111,0.735791787,0.005261986,10.09524723,0.000320307,35422.0,2235.848726,5.962393676,102.5759429,3.482244683,484,-5156.240361,0.001695205
2.642426314,0.169117647,258,5304,0.004714349,0.209918392,14.38980528,1765.381256,1694,350.2688194,0.188788083,317.7840909,0.111111111,0.84907808,0.000720271,19.35778375,0.000327011,67446.75,2344.977165,12.86471101,530.0068983,6.373032037,930,-3528.836223,0.002754811
1.014767126,0.177777778,242,2160,0.002309447,0.114292324,8.195568364,951.5619881,1156,320.4308565,0.028448084,150.3409091,0.111111111,0.745593214,0.004132154,11.33491247,0.000322061,39164.75,2255.456331,6.846693657,145.3271699,3.810479515,542,-4723.586559,0.00186095
0.313105659,0.333333333,211,378,9.55e-05,0.056334667,2.347359994,505.5673553,705,291.3296058,-0.693871041,29.82954545,0.111111111,0.608206671,0.000815723,3.405534293,0.000312793,24724.5,2140.773142,3.748056295,8.503648709,1.654189347,264,-7659.704627,0.000578076
2.449257389,0.08496732,256,4842,0.005057906,0.209622277,15.17741165,1760.38848,1511,351.7517467,0.344820126,326.4545455,0.111111111,0.818219395,0.001750429,20.53349294,0.000326691,63103.25,2331.714347,12.61486485,705.5047711,6.445859801,880,-3484.96097,0.002952284
0.126084516,0.0,209,102,0.000782569,0.036181921,0.76887506,336.4556903,588,283.7422656,-0.980582524,8.352272727,0.111111111,0.587194139,0.001132906,1.046010483,0.000309502,19311.75,2101.940836,2.543412377,1.0,0.896468266,206,-12744.64899,0.000286533
0.790347833,0.107142857,239,1360,0.001622333,0.111932614,6.455753704,913.5749118,913,312.1064743,-0.08530821,107.5454545,0.111111111,0.708535955,0.000357489,8.500492499,0.000319081,35955.5,2208.378215,6.474945826,138.7754377,3.195630055,412,-5013.05597,0.001432579
2.096875508,0.243589744,259,3848,0.003340119,0.18842743,10.96409249,1645.572731,1670,338.620694,0.030744229,222.3295455,0.111111111,0.839276653,0.002239654,14.98253565,0.000327118,65189.75,2344.02208,10.85506536,229.3193002,5.73745539,774,-3954.540944,0.002075784
0.826197858,0.4,247,1134,0.000935218,0.108459873,4.837156966,961.3169642,1062,307.0148316,-0.445152334,75.40909091,0.111111111,0.739047619,0.001279715,7.002203348,0.000318573,41155.5,2218.768842,6.708557548,37.68246801,3.066678705,420,-5484.803473,0.000975527
0.561162511,0.3,241,755,0.000591661,0.086838448,3.986375163,753.4174303,838,300.3715068,-0.465780461,57.67045455,0.111111111,0.700010025,0.000326775,5.603200026,0.000316556,32864.75,2186.323127,5.367051475,31.40638519,2.390947799,332,-6028.101702,0.000871347
0.81860351,0.6,256,1055,0.000591661,0.113762024,4.150522697,1017.369001,1203,313.5788677,-0.661253466,72.38636364,0.111111111,0.774527087,0.002967735,5.647875638,0.000326052,45145.75,2287.691653,6.627005976,16.53349144,3.369126587,452,-5849.635948,0.000808092
1.316116095,0.155555556,242,1960,0.002309447,0.130932384,8.122730629,1132.887405,1107,320.4213101,-0.048438394,137.6136364,0.111111111,0.733285521,0.002521622,12.16880991,0.000319591,45465.0,2232.010746,8.907203393,206.3053193,3.965419332,502,-4359.388213,0.001557534
1.427640517,0.416666667,255,2295,0.00196589,0.147633777,7.492693604,1320.946089,1422,325.2461285,-0.253565692,138.8863636,0.111111111,0.801559283,0.00205905,11.36167884,0.000325203,53741.5,2304.439619,8.963220359,76.27025759,4.534541967,600,-4596.729354,0.001401749
2.213792614,0.216666667,254,4688,0.004370792,0.194351903,13.46799186,1677.351052,1594,345.780192,0.184611364,283.8181818,0.111111111,0.826745325,0.013557486,20.34150936,0.000326264,60227.5,2330.615061,11.76586698,289.6421478,5.950242467,858,-3664.180932,0.00257869
0.589381242,0.3,238,900,0.000591661,0.080746926,4.030983568,695.8543943,986,303.8305765,-0.537621543,63.23863636,0.111111111,0.710337382,8.26e-05,5.638851341,0.000319081,32093.25,2214.665418,5.29929439,33.47556936,2.528177557,390,-5990.019718,0.000856546
0.126084516,0.0,209,102,0.000782569,0.036181921,0.76887506,336.4556903,588,283.7422656,-0.980582524,8.352272727,0.111111111,0.587194139,0.001132906,1.046010483,0.000309502,19311.75,2101.940836,2.543412377,1.0,0.896468266,206,-12744.64899,0.000286533
0.279761597,0.0,209,354,9.55e-05,0.049580695,2.336229255,429.9916529,661,290.1639884,-0.617316017,28.875,0.111111111,0.598271062,0.001659168,3.260296198,0.000311915,21853.0,2129.769405,3.441932524,13.14455232,1.574800208,248,-7792.115169,0.000617479
0.003124733,0.0,16,12,0.000782569,0.011393259,0.560830088,88.18820488,57,210.7426036,-0.846153846,1.193181818,0.111111111,0.048100251,0.001304736,1.121212121,0.000237304,2131.25,1455.509339,0.619362252,1.0,0.026151033,26,-13369.95833,0.000315115
3.05e-09,0.0,1,2,0.000782569,0.00051154,0.295463236,2.106666667,2,114.623929,-0.333333333,0.397727273,0.076923077,0.00435242,0.001126126,1.0,0.000133387,5.5,735.8038089,0.012441874,1.0,0.000934499,6,-23112.8269,0.000641578
0.026039272,0.0,20,14,0.000782569,0.014669177,0.624267926,128.2968391,97,231.7700134,-0.866666667,1.352272727,0.111111111,0.059356083,0.001369016,1.197802198,0.00026178,6810.0,1670.02312,1.176515134,1.0,0.092641854,30,-13207.71076,0.00028305
0.125399113,0.0,71,148,0.000248103,0.039662753,2.787821963,322.6377441,227,261.1694184,-0.27124183,14.95454545,0.111111111,0.203175631,0.001962135,4.491758242,0.000288184,13959.75,1868.433651,2.813512242,27.0625,0.509129938,94,-7109.914768,0.000734266
5.112030035,0.242424242,362,2976,0.002996562,0.204694373,9.850403487,1851.595132,1791,332.1353864,-0.17963853,156.5454545,0.125,1.06726817,0.0027917,14.35225875,0.000321027,96195.5,2285.783823,15.46892462,292.6247658,8.187644714,652,-3819.346354,0.001499811
0.005507675,0.333333333,20,36,9.55e-05,0.016234169,1.643187491,126.3463601,52,208.4045275,-0.130952381,4.056818182,0.111111111,0.059356083,0.001084175,3.633333333,0.00023359,1962.75,1422.743862,0.969971082,6.2,0.050566736,36,-9012.097366,0.000689496
0.000690695,0.0,12,9,0.000782569,0.006465179,0.501377973,46.07824531,38,189.427508,-0.8,0.954545455,0.1,0.036229034,0.001418494,1.138888889,0.000213812,1045.0,1285.02601,0.368578369,1.0,0.012223968,20,-13684.13614,0.000328506
0.003208791,1.0,20,28,0.000439011,0.012398607,1.101158726,93.37400258,61,207.6863442,-0.532467532,2.704545455,0.111111111,0.059971467,0.00596672,2.438888889,0.00023359,2025.0,1424.532942,0.72286871,2.0,0.038269425,34,-10106.01998,0.00049037
0.053042425,0.0,65,185,0.000591661,0.035072523,3.301898282,278.7848256,183,252.1242445,-0.109307359,19.09090909,0.111111111,0.188753422,0.003082068,5.691666667,0.000275406,8517.25,1743.655899,2.09819626,49.63157895,0.329309368,104,-6429.028882,0.000984791
0.000762165,0.0,14,20,0.000439011,0.00771209,1.011637281,45.12540483,38,192.3928482,-0.416666667,2.545454545,0.1,0.042472335,0.001371715,2.066666667,0.000217297,690.0,1296.806234,0.357367264,3.583333333,0.023200049,26,-10396.61134,0.000526762
0.011145673,0.0,18,30,0.000439011,0.013383577,1.203364175,98.1025134,80,225.4172216,-0.366666667,3.340909091,0.125,0.05557432,0.001263519,2.102564103,0.000254194,4125.0,1586.173958,0.844087141,3.423076923,0.07349106,36,-10828.57146,0.000540558
0.009552714,0.0,18,28,0.000439011,0.012241538,1.193086575,92.15159573,74,223.2125377,-0.2,3.181818182,0.125,0.054958936,0.001263519,2.102564103,0.000252525,4047.75,1572.476511,0.807858107,2.923076923,0.051357658,34,-13274.75228,0.000705512
0.209178524,0.333333333,117,177,9.55e-05,0.052903021,2.169309444,450.2135908,363,269.8213284,-0.679511278,15.03409091,0.125,0.331386929,0.00119356,3.328690917,0.000298063,21569.75,1945.080143,3.389172932,8.825396825,0.729332387,130,-7616.70377,0.00054086
