DIL Centrality,Clustering Coefficient,HVGc Index,Isolating Centrality,Gravity Index Centrality,Local Gravity Model Centrality,MCGM Values,Constraint Coefficients,Clustered Local Degree,Coreness Centrality,LGC Scores,Global Relative Change in Avg Clustering,Density Centrality,DNC Scores,Gravity Model Centrality,EHCC Value,Societal Capital Scores,GGC Values,Eigenvector Centrality,Degree Centrality,Extended Improved Gravity Index Values,Betweenness Centrality,Global Relative Change in Avg Degree,K-Shell Value,EIGSM Values
6.411538462,0.833333333,267544.0059,0,728.0,516,1.748489253,-0.292619494,236.5,44,11252328,0.00214289,26.40909091,5.164503954,2604.286631,6.555706697,133,210.1558542,0.02477036,0.006462036,51678.0,5.24e-06,0.000300542,4,4379.454548
3.416666667,0.0,700.542912,0,22.0,14,0.033105206,-0.5,7.0,4,120930,0.002429211,1.909090909,2.166666667,649.8228147,0.872410444,9,77.58325339,0.000790142,0.003231018,1275.0,3.92e-06,0.000657484,2,531.7429887
3.416666667,0.0,700.542912,0,22.0,14,0.033105206,-0.5,7.0,4,120930,0.002429211,1.909090909,2.166666667,649.8228147,0.872410444,9,77.58325339,0.000790142,0.003231018,1275.0,3.92e-06,0.000657484,2,531.7429887
8.777777778,0.0,2433.340331,0,46.5,36,0.080045171,-0.333333333,12.0,9,316008,0.002080481,4.772727273,3.285714286,1057.940889,1.150990279,15,189.0616117,0.001611806,0.004846527,3612.0,7.43e-05,0.000178471,2,744.5127468
1.0,0.0,10.30062435,0,2.25,2,0.001104885,-1.0,2.0,1,840,0.001615509,0.397727273,1.0,96.21624822,0.1082495,3,3.50595045,2.82e-08,0.001615509,43.75,0.0,0.001136496,1,49.63124642
2.923076923,0.0,840.6514944,2,23.0,28,0.014238574,-0.5,14.0,6,51714,0.001956922,3.181818182,2.384615385,305.3436165,0.564493052,16,39.26936013,3.46e-07,0.003231018,795.25,0.003231018,0.000657484,1,189.8346418
55.4692023,0.384615385,88054.06184,0,491.25,1573,0.326293318,-0.193886724,167.5384615,69,2461744,0.008888735,73.42045455,20.0781746,3784.348093,6.158849632,134,371.8567349,4.35e-06,0.021001616,10944.25,0.012672095,0.004611656,5,1898.740177
22.66175903,0.5,17233.57084,0,315.0,425,0.171311535,-0.375689796,127.5,20,1904600,0.000685514,33.40909091,7.461779522,1792.127591,1.939229058,90,194.4752312,4.08e-05,0.008077544,2978.5,0.01064136,0.000779555,4,862.163234
16.09272727,0.523809524,9787.950674,0,129.0,294,0.075143694,-0.338285437,64.0,27,321510,0.000523364,18.93181818,10.81428571,1625.21758,2.014094441,49,77.04980656,4.6e-06,0.011308562,2769.25,0.000380185,0.00173758,4,827.4235728
10.38059163,0.466666667,4520.707852,6,103.0,192,0.057057397,-0.340730663,46.93333333,20,209615,0.000996086,14.31818182,9.023809524,1293.281973,1.405042884,38,65.25015889,2.6e-06,0.009693053,1677.0,0.003237117,0.001258567,4,569.3529692
3.0,1.0,1822.37303,0,60.0,63,0.029147847,-0.573580247,42.0,12,98577,0.002886974,5.011363636,4.366666667,624.1409865,0.978949023,24,10.41867681,2.25e-06,0.004846527,1246.0,0.0,0.000178471,3,364.2866403
17.54546703,0.4,14481.3465,0,168.0,530,0.117692203,-0.292617857,74.2,37,587304,0.012229045,36.59090909,15.78333333,2542.281729,2.54611627,63,178.9565466,6.03e-06,0.016155089,3486.5,0.002046062,0.003174618,4,1092.622841
1188.38466,0.071303331,1088053.739,236,1243.75,21358,2.974756209,-0.056551575,387.811806,220,88725312,0.071952285,1257.772727,92.07829378,39945.1557,31.58720658,421,10322.62165,0.000916059,0.095315024,48787.0,0.144562883,0.026646239,5,12752.14877
11.99314574,0.6,6605.402223,0,117.0,228,0.064648501,-0.369176745,60.8,23,255706,6.23e-05,14.79545455,9.238095238,1376.54364,1.575862917,44,55.38669314,2.84e-06,0.009693053,2055.0,0.000252129,0.001258567,4,654.5584128
70.28280886,0.380952381,35547.46747,0,404.0,735,0.255253275,-0.264273046,145.0,30,2896341,0.000549897,56.23863636,9.995906506,2839.443519,2.651987812,112,412.9182325,4.26e-05,0.011308562,4468.75,0.042426251,0.00173758,4,1209.672697
4.722222222,0.666666667,2109.448882,0,62.25,75,0.027525658,-0.447495748,41.66666667,12,64635,0.000666731,5.25,4.102380952,599.3505632,0.785064809,28,16.45326646,1.82e-06,0.004846527,1080.0,9.44e-05,0.000178471,3,345.147465
7.653737374,0.8,6721.407395,0,116.0,190,0.062944088,-0.411781973,68.4,20,261184,0.00303034,11.93181818,7.083333333,1220.44642,1.450282534,43,38.78583157,3.89e-06,0.008077544,2212.0,0.000210274,0.000779555,4,645.1095126
1.0,0.0,61.80374612,0,8.75,6,0.003404694,-1.0,6.0,4,4032,0.002754691,0.715909091,1.466666667,132.1836627,0.220561682,7,5.109759689,1.27e-07,0.001615509,213.0,0.0,0.001136496,1,80.02586054
79.54433761,0.178571429,17801.95962,8,238.0,448,0.161307443,-0.198326247,66.0,27,988356,0.005098223,40.09090909,11.08744589,2631.302004,2.281177452,64,419.9886373,2.91e-05,0.012924071,3512.25,0.021771026,0.002216593,4,1077.189425
4.650793651,0.666666667,1950.453364,0,62.25,72,0.027223961,-0.454266975,40.0,12,61590,0.000387747,5.25,4.178571429,597.1005632,0.774638067,27,16.06880055,1.73e-06,0.004846527,1069.0,0.000115904,0.000178471,3,341.5898212
1071.234701,0.126666667,661898.487,0,975.0,7000,1.777973689,-0.073475412,315.4666667,116,34922415,0.006920432,353.9772727,34.66566548,18109.40059,15.85752402,305,5363.157397,0.005312349,0.040387722,37533.75,0.161960571,0.010359808,5,7764.112762
332.0367754,0.2,632979.7388,0,781.25,7072,1.050403536,-0.122442552,326.4,114,22052331,0.012596704,324.7045455,40.40356536,14586.56867,15.73229227,298,3298.327451,0.000483864,0.042003231,28060.5,0.012674252,0.010838821,5,6651.421863
1.0,0.0,3776.650343,0,59.75,59,0.031231316,-1.0,59.0,5,1066920,0.001627724,4.931818182,1.071303331,331.5852674,1.181942026,60,93.47450065,4.01e-05,0.001615509,2066.25,0.0,0.001136496,1,510.1096432
7.352,0.9,114196.0446,0,438.75,805,0.259692269,-0.252468306,305.9,25,4767488,0.002742741,35.79545455,5.723839531,2390.085748,4.128492374,166,136.2544115,0.000325645,0.008077544,9058.75,7.57e-05,0.000779555,5,2063.996758
64.29168552,0.377777778,154286.2671,0,396.0,1590,0.351460736,-0.221670742,219.0666667,40,5760666,0.005717656,81.93181818,15.03065398,4756.749273,6.369220352,169,723.1590721,0.000340156,0.016155089,11221.5,0.006384788,0.003174618,4,2832.599104
61.28943036,0.321428571,95926.67876,0,433.75,1024,0.274271549,-0.201440432,169.1428571,38,3694592,0.000476992,54.72727273,10.72368428,3117.81384,5.07377515,136,532.7650452,0.000124912,0.012924071,9253.75,0.000619212,0.002216593,5,2151.495913
15.12642555,0.5,37183.40959,0,381.25,440,0.187773185,-0.292312931,132.0,25,2031778,0.000198404,30.22727273,6.498287458,1776.25967,3.259137003,93,198.2185967,6.48e-05,0.008077544,5756.25,6.82e-05,0.000779555,5,1289.185663
1.0,0.0,3776.650343,0,59.75,59,0.031231316,-1.0,59.0,5,1066920,0.001627724,4.931818182,1.071303331,331.5852674,1.181942026,60,93.47450065,4.01e-05,0.001615509,2066.25,0.0,0.001136496,1,510.1096432
62.19467085,0.25,102679.1351,9,373.0,1206,0.305989419,-0.195704304,167.5,33,4468198,0.002803552,70.875,12.55208255,4107.154346,5.220370236,143,791.9481474,0.000313258,0.01453958,9144.0,0.005658304,0.002695605,4,2338.128407
16.97607515,0.333333333,43322.98132,0,289.0,400,0.152781087,-0.274368027,133.3333333,19,2286680,0.000884835,23.54545455,4.787969998,1458.563292,2.952561746,104,239.7813845,8.66e-05,0.006462036,5365.75,6.78e-05,0.000300542,4,1306.748795
24.13412903,0.6,88703.02927,0,408.75,786,0.234606494,-0.249491129,209.6,30,3483232,0.001135065,40.09090909,7.64342106,2349.311137,4.348550251,137,238.9795059,0.000101231,0.009693053,8241.25,3.16e-05,0.001258567,5,1856.462487
5.898809524,0.833333333,58147.68141,0,295.0,484,0.16273095,-0.320314817,221.8333333,20,2959683,0.002012367,24.5,4.947822215,1523.229959,3.250945138,125,97.3506965,8.66e-05,0.006462036,6290.0,1.05e-06,0.000300542,4,1454.934133
46.85391403,0.428571429,130598.5882,0,483.75,1134,0.317008508,-0.18041629,231.4285714,33,5096370,2.19e-05,55.68181818,8.240506197,3406.42338,4.761107887,169,498.3687987,0.000327387,0.011308562,9923.0,0.015049911,0.00173758,5,2277.375072
542.4280012,0.173160173,465919.0747,0,720.0,5368,0.853367928,-0.097370486,286.2510823,99,16219595,0.004500205,253.75,31.74897662,11749.17102,13.08058659,266,2847.397086,0.000412243,0.035541195,24069.5,0.034686713,0.00892277,5,5785.232932
5.0,1.0,86934.09458,0,390.0,670,0.21449668,-0.307126279,268.0,25,3518635,0.003260202,32.21590909,6.368817886,1970.259281,3.960312278,139,90.8843682,0.00010361,0.008077544,7875.0,0.0,0.000779555,5,1804.87193
120.0706221,0.409090909,279586.4208,0,581.25,2592,0.505692822,-0.155290007,304.3636364,58,8994048,0.001491469,110.7272727,15.86987128,6338.601509,7.791547769,228,1004.068549,0.000366946,0.019386107,15747.0,0.03776196,0.004132643,5,3511.465486
3.0,1.0,28123.97296,0,206.25,282,0.110004122,-0.438801713,188.0,14,2050500,0.003068259,17.65909091,3.690679358,1078.645802,2.475525166,97,46.11150239,6.47e-05,0.004846527,4468.75,0.0,0.000178471,3,1083.302897
3.533333333,0.666666667,12570.41369,0,129.0,195,0.080177557,-0.570096795,108.3333333,10,1319606,0.006515201,16.46590909,4.404636665,1013.005802,2.12784952,68,77.40374278,4.55e-05,0.004846527,2938.75,2.94e-06,0.000178471,2,851.0317072
2.0,1.0,12599.10559,0,125.0,138,0.065287757,-0.561046395,138.0,9,1325664,0.00293196,10.34090909,2.449081109,677.6705348,1.803772087,71,26.30375341,5.49e-05,0.003231018,3050.25,0.0,0.000657484,2,777.86836
1.0,0.0,3776.650343,0,59.75,59,0.031231316,-1.0,59.0,5,1066920,0.001627724,4.931818182,1.071303331,331.5852674,1.181942026,60,93.47450065,4.01e-05,0.001615509,2066.25,0.0,0.001136496,1,510.1096432
3.0,1.0,28217.42441,0,214.5,270,0.113001614,-0.415429522,180.0,14,1959744,0.003222351,17.65909091,3.494463505,1111.240252,2.462776891,93,47.01468394,7.18e-05,0.004846527,4529.5,0.0,0.000178471,3,1103.499555
67.66912035,0.305555556,98110.95544,0,456.25,990,0.285383156,-0.197920017,143.6111111,44,3384580,0.002938073,63.71590909,13.01372757,3370.466705,5.635835832,119,547.6829111,8.48e-05,0.01453958,10320.25,0.0002845,0.002695605,5,2251.784882
2.0,1.0,10481.43723,0,125.0,134,0.064901008,-0.574952645,134.0,9,1274910,0.002850589,10.34090909,2.464160474,674.6705348,1.707619946,69,26.09036819,5.7e-05,0.003231018,2869.25,0.0,0.000657484,2,736.2187861
17.22773893,0.666666667,109785.3924,0,418.75,906,0.249803338,-0.24187131,251.6666667,30,4246680,0.001679548,41.04545455,7.436061753,2494.980504,4.42581173,157,231.6532818,0.000107149,0.009693053,8752.5,0.000181537,0.001258567,5,1988.576365
8.609192037,0.666666667,56378.60975,0,295.0,480,0.162407645,-0.301271636,200.0,20,2923960,0.001242209,24.5,4.757346024,1520.229959,3.234114029,124,136.2793792,9.36e-05,0.006462036,6148.75,5.59e-05,0.000300542,4,1444.962724
6.409722222,0.833333333,71438.66866,0,337.0,540,0.19509121,-0.292535725,247.5,20,3661250,0.002376727,27.68181818,4.523839531,1835.068598,3.398201216,139,114.6888457,0.000304337,0.006462036,7410.0,7.57e-05,0.000300542,4,1685.954559
2.0,1.0,7336.426116,0,122.0,124,0.063239059,-0.702990839,124.0,7,1169350,0.001630037,10.34090909,2.737969998,667.1705348,1.616090717,64,25.51068101,4.21e-05,0.003231018,2380.25,0.0,0.000657484,2,664.0530107
11.54074074,0.5,48691.04512,0,246.0,436,0.156435526,-0.319719736,163.5,18,2776865,0.000902539,26.40909091,5.037796838,1754.846376,3.101518669,113,198.9390572,0.000287116,0.006462036,6335.0,0.000631059,0.000300542,3,1486.702926
35.88995653,0.4,88147.36357,0,406.25,768,0.232105154,-0.217535361,179.2,30,3382300,0.000665882,40.09090909,7.674806342,2316.854938,4.33228945,134,351.3028555,0.000100559,0.009693053,8112.5,7.39e-05,0.001258567,5,1825.814798
19.08846154,0.533333333,63049.77114,0,396.25,654,0.219087059,-0.280622753,167.1333333,28,2798510,0.000876197,38.18181818,8.076858887,2255.86038,3.991739618,115,244.7765994,7.88e-05,0.009693053,7205.0,0.000261589,0.001258567,5,1672.254349
24.99575694,0.523809524,95707.19008,0,423.75,854,0.250840374,-0.252450687,185.9047619,34,3442650,0.001119374,48.44318182,10.1331036,2691.862993,4.935547253,129,304.4931142,0.000111271,0.011308562,9097.5,0.000137379,0.00173758,5,2084.955268
2.0,1.0,11530.63757,0,128.0,136,0.066702134,-0.56718837,136.0,9,1319890,0.003083076,10.65909091,2.321303331,680.6149793,1.7499073,70,27.23276726,5.37e-05,0.003231018,2973.25,0.0,0.000657484,2,754.9257778
24.28506494,0.466666667,77519.44319,0,313.0,780,0.20725128,-0.242852181,190.6666667,24,3499425,0.002831242,41.04545455,8.135123802,2333.999938,3.828766847,136,313.9759611,9.95e-05,0.009693053,6887.25,0.019239047,0.001258567,4,1757.829905
6.008064516,0.833333333,62030.3201,0,296.0,488,0.163823684,-0.315427877,223.6666667,20,3002604,0.002155217,24.81818182,4.85258412,1528.569959,3.298466015,126,98.44971412,9.59e-05,0.006462036,6516.25,2.18e-05,0.000300542,4,1515.723614
14.27704918,0.333333333,23938.38421,0,225.0,308,0.129845935,-0.296048371,102.6666667,18,1697022,0.001098722,24.5,4.926065236,1497.19209,2.420288015,81,224.1030652,0.000131306,0.006462036,4281.25,0.015284961,0.000300542,3,1056.679512
48.91547488,0.333333333,81930.29171,0,411.25,750,0.232092938,-0.220328769,166.6666667,30,3293176,0.001371785,40.09090909,7.881949199,2304.844938,4.201985394,131,396.6720243,0.000107358,0.009693053,7990.0,4.79e-05,0.001258567,5,1804.920068
2.0,1.0,18946.95413,0,129.0,170,0.070308424,-0.528146986,170.0,10,1750760,0.003192344,10.5,2.271303331,705.8372015,1.929594296,87,29.59495232,6.14e-05,0.003231018,3715.0,0.0,0.000657484,2,888.1518421
24.50568182,0.392857143,73708.71903,0,331.0,888,0.25881378,-0.288757093,154.6071429,29,3431127,0.011426128,55.36363636,12.41574778,3559.814974,4.905206117,119,447.2612561,0.000393445,0.012924071,8113.75,0.002473498,0.002216593,4,2141.215102
2.0,1.0,17680.14244,0,131.0,176,0.070927089,-0.526085039,176.0,10,1823822,0.00321513,11.13636364,2.224012691,708.9483126,1.913363723,90,30.16696014,6.02e-05,0.003231018,3628.75,0.0,0.000657484,2,869.5477421
4.466666667,0.666666667,19001.38642,0,198.0,216,0.102187472,-0.435666068,120.0,12,1477320,0.000644924,16.70454545,3.821303331,1029.172469,2.280198056,75,80.33320269,6.61e-05,0.004846527,3600.25,2.61e-06,0.000178471,3,976.2994561
2.0,1.0,10481.43723,0,125.0,134,0.064901008,-0.574952645,134.0,9,1274910,0.002850589,10.34090909,2.464160474,674.6705348,1.707619946,69,26.09036819,5.7e-05,0.003231018,2869.25,0.0,0.000657484,2,736.2187861
3.0,1.0,33155.79591,0,201.75,285,0.109810805,-0.406395757,190.0,14,2072924,0.003021708,16.46590909,3.649081109,1080.505802,2.547952135,98,45.8090998,7.62e-05,0.004846527,4699.0,0.0,0.000178471,3,1155.910559
48.89585746,0.428571429,142884.2634,0,475.0,1280,0.333133974,-0.185296717,228.5714286,35,5219676,0.000271096,62.36363636,9.985415885,3816.094974,5.227147417,168,547.8243222,0.000331035,0.012924071,10555.25,0.013811405,0.002216593,5,2453.328405
16.07571357,0.666666667,109606.148,0,448.75,906,0.277205116,-0.245398743,251.6666667,29,4477160,0.002499511,42.47727273,7.252082552,2818.269564,4.525436093,157,247.6462925,0.000324854,0.009693053,9359.0,0.000647082,0.001258567,5,2138.221668
15.55972189,0.733333333,138251.9123,0,457.5,1008,0.289114267,-0.225415712,291.2,30,5202225,0.001572931,44.38636364,7.247649055,2898.102897,4.694115964,174,230.5460472,0.000330657,0.009693053,10071.25,0.000417264,0.001258567,5,2271.34095
25.0695231,0.166666667,88987.91184,0,603.0,432,0.719542412,-0.268738161,126.0,26,7243194,0.001545301,34.04545455,4.911472302,2527.789474,4.113251274,112,703.6804262,0.007184793,0.006462036,18446.5,0.051722645,0.000300542,4,2196.544671
22.5454244,0.6,89308.49124,0,452.5,762,0.264484027,-0.26762136,203.2,30,3623336,0.001876019,42.47727273,7.597320647,2710.269564,4.301760898,133,255.9948373,0.00030842,0.009693053,9028.75,0.000709305,0.001258567,5,1990.563736
35.80892094,0.535714286,145015.331,0,450.0,1200,0.29372661,-0.221436544,230.3571429,40,4624518,0.000468525,57.90909091,10.99500836,3250.728319,5.670481476,158,383.0916642,0.000133155,0.012924071,10986.25,0.000178078,0.002216593,5,2471.254952
25.05684565,0.571428571,100002.7526,0,471.25,924,0.29204621,-0.258421392,207.4285714,35,3953600,0.003288625,51.22727273,8.892558743,3186.481158,4.759644838,139,321.1680348,0.000319583,0.011308562,9755.0,0.000768453,0.00173758,5,2159.662539
3.0,1.0,20812.08421,0,195.75,231,0.101718963,-0.450249808,154.0,13,1563886,0.002896165,16.22727273,3.841938252,1033.755802,2.329450006,80,40.55222361,7.18e-05,0.004846527,3853.25,0.0,0.000178471,3,1003.977503
332.3280638,0.15270936,535837.8309,116,786.25,7250,1.112756632,-0.103239659,288.1773399,115,23636610,0.013381403,380.625,42.73498299,15778.52783,16.07305975,279,3808.587666,0.000457301,0.046849758,27617.5,0.024828786,0.012275859,5,6772.930119
17.07268485,0.333333333,40635.6456,0,215.25,424,0.133071834,-0.308705751,141.3333333,17,2472888,0.001800042,24.5,5.071631739,1478.229959,2.998861401,110,250.6404923,7.83e-05,0.006462036,5106.5,4.07e-05,0.000300542,3,1281.952142
8.953427662,0.6,49538.96296,5,284.0,520,0.168895709,-0.274684641,166.4,19,2495549,0.00128179,30.22727273,6.041938252,1832.787448,3.102578674,109,175.1270286,9.33e-05,0.008077544,5532.75,0.003231018,0.000779555,4,1434.280542
1.0,0.0,3776.650343,0,59.75,59,0.031231316,-1.0,59.0,5,1066920,0.001627724,4.931818182,1.071303331,331.5852674,1.181942026,60,93.47450065,4.01e-05,0.001615509,2066.25,0.0,0.001136496,1,510.1096432
11.54382726,0.5,34655.51627,0,286.0,356,0.146718223,-0.325139749,133.5,20,1961388,0.000165797,22.90909091,5.224477935,1421.674403,2.97556547,93,159.8827361,7.41e-05,0.006462036,5390.0,2.19e-05,0.000300542,4,1224.264497
2.0,1.0,18946.95413,0,129.0,170,0.070308424,-0.528146986,170.0,10,1750760,0.003192344,10.5,2.271303331,705.8372015,1.929594296,87,29.59495232,6.14e-05,0.003231018,3715.0,0.0,0.000657484,2,888.1518421
8.966666667,0.333333333,33339.08445,0,210.75,309,0.114871844,-0.344926684,137.3333333,15,2301208,0.000175592,17.65909091,3.404965072,1102.672469,2.568184933,106,187.2645539,7.63e-05,0.004846527,4792.5,2.13e-05,0.000178471,3,1128.008774
21.025,0.166666667,24570.27818,0,197.25,140,0.327888164,-0.275849011,40.83333333,22,1506915,0.002232492,12.72727273,5.287545788,1764.497908,3.152179258,39,335.3206408,0.005775109,0.006462036,16047.25,0.002154729,0.000300542,3,1836.698849
5.716666667,0.666666667,2263.123743,0,57.0,72,0.065353827,-0.545767786,30.0,12,346472,0.005080094,6.363636364,5.904761905,1367.986287,1.182149594,22,44.05974401,0.0008383,0.006462036,2184.75,0.00107352,0.000300542,3,736.0995906
5.3,0.666666667,2321.08686,0,57.0,72,0.065547746,-0.534208475,30.0,12,346724,0.003778171,6.363636364,5.904761905,1367.986287,1.187362965,22,44.05974401,0.000866681,0.006462036,2310.0,3.49e-06,0.000300542,3,798.566721
6.366666667,0.333333333,1812.595755,0,50.25,42,0.054881179,-0.429846939,18.66666667,9,245960,0.005009808,4.056818182,4.238095238,1017.739715,1.062312585,17,62.95739217,0.000802747,0.004846527,2010.0,0.00107352,0.000178471,3,613.7171168
5.716666667,0.666666667,2263.123743,0,57.0,72,0.065353827,-0.545767786,30.0,12,346472,0.005080094,6.363636364,5.904761905,1367.986287,1.182149594,22,44.05974401,0.0008383,0.006462036,2184.75,0.00107352,0.000300542,3,736.0995906
22.51785714,0.0,1185.074415,24,34.5,66,0.067465906,-0.166666667,11.0,9,395808,0.002429211,13.84090909,6.166666667,1980.255111,1.121910669,17,257.4140206,0.000816008,0.009693053,1652.75,0.012918843,0.001258567,2,779.6862914
6.066666667,0.333333333,347.7851642,0,31.5,33,0.012444687,-0.458333333,14.66666667,9,9061,0.006497719,3.340909091,4.666666667,605.6707779,0.43588984,14,7.700686316,0.00010515,0.004846527,516.0,3.49e-06,0.000178471,3,363.5588192
262.5731886,0.155555556,749711.2083,0,1767.5,2030,3.797070265,-0.115408806,234.5777778,88,25009488,0.005234971,101.8181818,12.36778745,7535.327135,12.48249178,213,2613.227453,0.03520663,0.016155089,85532.5,0.001708299,0.003174618,7,7723.631057
57.98794261,0.0,17297.00757,6,146.5,222,0.351977293,-0.166666667,37.0,21,1966838,0.001761341,25.77272727,6.298701299,2863.352709,1.877980509,43,781.5575191,0.004341226,0.009693053,11267.5,0.093272606,0.001258567,2,1303.272175
33.52571429,0.1,13217.65578,0,150.0,185,0.31159191,-0.2725,40.7,20,1431612,0.004454495,19.88636364,6.4004329,2306.977213,1.783549365,42,469.714911,0.004305342,0.008077544,10732.25,0.052854053,0.000779555,2,1153.920801
3.55,0.0,229.2685894,0,20.0,18,0.012344782,-0.5,9.0,4,14448,0.003568393,2.386363636,2.433333333,499.7568013,0.323027504,11,24.92111891,0.000182926,0.003231018,379.5,0.012861333,0.000657484,2,234.4416491
2.0,1.0,169.9457097,0,17.0,18,0.01121124,-0.750625,18.0,4,13932,0.004568624,2.068181818,2.266666667,496.5762458,0.305666393,11,3.560883543,0.000190711,0.003231018,392.5,0.0,0.000657484,2,266.3947256
67.34285714,0.0,2305.895213,14,85.5,161,0.062176551,-0.142857143,23.0,15,136935,0.00194099,23.94318182,7.1,2212.627958,0.995709599,30,247.9032534,0.000201868,0.011308562,1208.75,0.040163699,0.00173758,3,724.4963201
5.714285714,0.166666667,245.2573714,8,20.0,36,0.016518026,-0.355625,10.5,6,22097,0.004568624,6.045454545,5.1,991.1524916,0.35313689,13,34.56641468,0.000191371,0.006462036,405.5,0.006456807,0.000300542,2,337.4543701
6.25,0.333333333,163.4471276,0,17.0,36,0.008465721,-0.534722222,12.0,8,4484,0.013031122,5.409090909,6.666666667,644.6799256,0.364093635,13,8.944847493,7.8e-06,0.006462036,88.0,0.009664298,0.000300542,2,149.419748
120.2331554,0.409090909,1433182.361,0,2320.0,3780,5.610587021,-0.132087855,443.8636364,101,45147840,0.008380491,153.6818182,15.85709289,10306.93045,14.42787934,327,2285.182288,0.049510633,0.019386107,105503.5,0.005063285,0.004132643,8,9766.298179
1.0,0.0,48.92796568,0,6.5,7,0.002917535,-1.0,7.0,3,3240,0.001615509,0.795454545,1.0,189.6143991,0.192193445,8,12.27341344,8.57e-06,0.001615509,139.5,0.0,0.001136496,1,110.1381059
1.0,0.0,48.92796568,0,6.5,7,0.002917535,-1.0,7.0,3,3240,0.001615509,0.795454545,1.0,189.6143991,0.192193445,8,12.27341344,8.57e-06,0.001615509,139.5,0.0,0.001136496,1,110.1381059
3.69047619,0.0,417.8996245,0,24.5,26,0.015052101,-0.5,13.0,5,24288,0.001615509,2.863636364,2.0,552.6018721,0.387879264,15,46.09945559,0.00019268,0.003231018,522.5,0.002551179,0.000657484,2,312.389704
43.27070707,0.0,4332.723145,5,111.75,145,0.071355862,-0.2,29.0,15,206800,0.002929056,17.10227273,5.702380952,1727.823153,1.111564535,34,241.1584652,0.000194895,0.008077544,1715.0,0.07911167,0.000779555,3,655.0754797
23.39285714,0.0,3373.764992,0,87.0,84,0.053412415,-0.25,21.0,14,195207,0.004405343,10.5,5.028571429,1128.273955,1.149779132,25,212.2864429,2.29e-05,0.006462036,1669.0,0.021577024,0.000300542,3,512.8992626
48.2,0.0,8537.724293,0,124.5,175,0.085180947,-0.2,35.0,17,429050,0.004262329,18.29545455,6.353535354,1509.893286,1.489148046,40,336.1046825,2.48e-05,0.008077544,2176.25,0.051813503,0.000779555,3,670.4057543
1.0,0.0,10.30062435,0,3.25,4,0.001460363,-1.0,4.0,2,725,0.002429211,0.556818182,1.166666667,156.880537,0.093780228,5,4.207206325,8.12e-06,0.001615509,33.5,0.0,0.001136496,1,72.36254007
1.0,0.0,10.30062435,0,3.25,4,0.001460363,-1.0,4.0,2,725,0.002429211,0.556818182,1.166666667,156.880537,0.093780228,5,4.207206325,8.12e-06,0.001615509,33.5,0.0,0.001136496,1,72.36254007
7.614709677,0.9,668281.2569,0,1097.5,1115,2.997997411,-0.235356228,423.7,55,24030384,0.00259561,42.95454545,6.115658864,3763.496759,8.921293609,228,295.64602,0.038307241,0.008077544,75190.5,9.3e-07,0.000779555,5,6569.454329
448.9557454,0.274725275,2845392.665,0,3242.5,5502,8.575868773,-0.092719252,500.967033,145,65066688,0.001537744,179.2954545,18.01966965,12842.43168,20.18685311,407,3737.36232,0.072382788,0.022617124,161352.25,0.000405343,0.005090669,10,13778.6444
7.614709677,0.9,668281.2569,0,1097.5,1115,2.997997411,-0.235356228,423.7,55,24030384,0.00259561,42.95454545,6.115658864,3763.496759,8.921293609,228,295.64602,0.038307241,0.008077544,75190.5,9.3e-07,0.000779555,5,6569.454329
27.70794549,0.380952381,211603.0451,0,751.0,875,1.880631984,-0.286879328,172.6190476,44,12474090,0.015150323,55.125,10.99195643,4558.04035,6.445742245,132,931.5298104,0.021294684,0.011308562,44880.0,0.001935539,0.00173758,4,4431.38054
5.462121212,0.666666667,177607.732,0,534.75,330,1.407675783,-0.359880629,183.3333333,33,9464904,0.00142905,18.85227273,3.836715307,1950.167864,5.296174711,113,218.283744,0.021229434,0.004846527,42592.0,2.9e-07,0.000178471,3,3662.393331
2.0,1.0,23452.59364,0,231.0,94,0.452561138,-0.566196129,94.0,19,2650950,0.003134436,7.954545455,2.387987988,1029.908252,2.776270394,49,49.63131639,0.008289477,0.003231018,18204.75,0.0,0.000657484,2,1601.597406
1.0,0.0,8724.996706,0,93.0,37,0.230850979,-1.0,37.0,11,1736942,0.001674154,3.181818182,1.21021021,485.4524593,1.704641452,38,155.3165425,0.006348621,0.001615509,13224.75,0.0,0.001136496,1,1115.239284
10.40740741,0.0,48549.29548,3,177.0,159,0.503979928,-0.333333333,53.0,23,2857311,0.001862123,9.068181818,3.606153846,1489.295326,3.246846182,56,474.8597732,0.011324191,0.004846527,24364.5,0.003231227,0.000178471,2,2061.706755
12.64301886,0.7,404126.0852,0,992.5,780,2.35653595,-0.24417052,265.2,54,15264315,0.001431136,36.19318182,6.381809563,3460.867717,8.115463984,161,381.8871128,0.029966331,0.008077544,63973.0,1.34e-05,0.000779555,5,5415.471821
15.00970497,0.333333333,46612.4703,0,296.25,252,0.498774955,-0.305258639,84.0,25,3250617,0.00035858,19.40909091,4.590746753,2074.638545,3.664800574,67,353.9413598,0.007689876,0.006462036,18622.0,0.00187466,0.000300542,3,2060.837603
1.0,0.0,4120.249741,0,59.5,20,0.129288583,-1.0,20.0,11,699069,0.001786815,1.829545455,1.315789474,429.2815604,1.454218256,21,115.5834659,0.004276265,0.001615509,11291.5,0.0,0.001136496,1,878.2355845
